day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,255,2017-02-12,234,2017-02-25,261,2017-03-02,14.0,15,11,7,315
2017-02-27,257,2017-02-25,261,2017-02-12,234,2017-03-03,13.0,26,18,9,286
2017-02-27,257,2017-02-13,216,2017-02-15,201,2017-03-04,13.0,28,20,4,193
2017-01-12,88,2017-02-28,144,2017-01-02,133,2017-03-05,20.0,40,10,10,202
2017-02-27,257,2017-02-25,261,2017-02-12,234,2017-03-06,13.0,20,13,7,280
2017-02-11,255,2017-03-02,315,2017-02-10,286,2017-03-07,14.0,17,8,7,322
2017-03-02,315,2017-02-11,255,2017-03-07,322,2017-03-08,14.0,16,13,7,308
2017-03-08,308,2017-03-02,315,2017-02-11,255,2017-03-09,14.0,14,18,5,289
2017-03-09,289,2017-03-08,308,2017-03-02,315,2017-03-10,13.0,12,23,4,271
2017-03-04,193,2017-03-03,286,2017-02-27,257,2017-03-11,6.0,33,21,6,190
2017-02-24,270,2017-02-15,201,2017-02-18,239,2017-03-12,4.0,33,14,10,173
2017-03-06,280,2017-03-08,308,2017-02-12,234,2017-03-13,13.0,20,13,7,280
2017-02-26,230,2017-03-09,289,2017-03-08,308,2017-03-14,20.0,14,17,5,230
2017-03-10,271,2017-03-09,289,2017-03-08,308,2017-03-15,6.0,14,18,3,209
2017-03-03,286,2017-02-27,257,2017-03-13,280,2017-03-16,6.0,22,18,6,256
2017-02-15,201,2017-03-03,286,2017-02-18,239,2017-03-17,13.0,36,18,8,201
2017-03-04,193,2017-02-15,201,2017-02-27,257,2017-03-18,14.0,30,23,3,229
2017-03-01,148,2017-03-18,229,2017-03-11,190,2017-03-19,13.0,21,21,6,148
2017-03-12,173,2017-02-14,115,2017-03-17,201,2017-03-20,6.0,39,18,6,173
2017-02-27,257,2017-03-03,286,2017-02-13,216,2017-03-21,14.0,24,19,5,257
2017-02-14,115,2017-01-28,94,2017-03-20,173,2017-03-22,18.0,27,17,5,115
2017-01-04,241,2017-03-20,173,2017-02-19,133,2017-03-23,6.0,44,16,4,173
2017-01-26,118,2017-02-23,301,2017-02-04,94,2017-03-24,23.0,55,15,8,144
