day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,222,2017-02-12,211,2017-02-25,274,2017-03-02,14.0,15,11,7,291
2017-02-27,230,2017-02-25,274,2017-02-12,211,2017-03-03,13.0,26,18,9,257
2017-02-27,230,2017-02-13,167,2017-02-15,201,2017-03-04,13.0,28,20,4,207
2017-01-12,33,2017-02-28,187,2017-01-02,143,2017-03-05,20.0,40,10,10,265
2017-02-27,230,2017-02-25,274,2017-02-12,211,2017-03-06,13.0,20,13,7,261
2017-02-11,222,2017-03-02,291,2017-02-10,268,2017-03-07,14.0,17,8,7,312
2017-03-02,291,2017-02-11,222,2017-03-07,312,2017-03-08,14.0,16,13,7,295
2017-03-08,295,2017-03-02,291,2017-02-11,222,2017-03-09,14.0,14,18,5,293
2017-03-09,293,2017-03-08,295,2017-03-02,291,2017-03-10,13.0,12,23,4,275
2017-03-04,207,2017-03-03,257,2017-02-27,230,2017-03-11,6.0,33,21,6,165
2017-02-24,271,2017-02-15,201,2017-02-18,226,2017-03-12,4.0,33,14,10,256
2017-03-06,261,2017-03-08,295,2017-02-12,211,2017-03-13,13.0,20,13,7,225
2017-02-26,237,2017-03-09,293,2017-03-08,295,2017-03-14,20.0,14,17,5,280
2017-03-10,275,2017-03-09,293,2017-03-08,295,2017-03-15,6.0,14,18,3,242
2017-03-03,257,2017-02-27,230,2017-03-13,225,2017-03-16,6.0,22,18,6,219
2017-02-15,201,2017-03-03,257,2017-02-18,226,2017-03-17,13.0,36,18,8,149
2017-03-04,207,2017-02-15,201,2017-02-27,230,2017-03-18,14.0,30,23,3,205
2017-03-01,145,2017-03-18,205,2017-03-11,165,2017-03-19,13.0,21,21,6,145
2017-03-12,256,2017-02-14,139,2017-03-17,149,2017-03-20,6.0,39,18,6,256
2017-02-27,230,2017-03-03,257,2017-02-13,167,2017-03-21,14.0,24,19,5,256
2017-02-14,139,2017-01-28,7,2017-03-20,256,2017-03-22,18.0,27,17,5,123
2017-01-04,35,2017-03-20,256,2017-02-19,102,2017-03-23,6.0,44,16,4,35
2017-01-26,90,2017-02-23,276,2017-02-04,28,2017-03-24,23.0,55,15,8,90
2017-02-16,124,2017-01-02,143,2017-01-06,57,2017-03-25,13.0,49,15,6,124
2017-02-26,237,2017-02-20,219,2017-01-29,93,2017-03-26,6.0,27,15,8,272
2017-02-27,230,2017-03-06,261,2017-03-03,257,2017-03-27,6.0,21,18,5,303
2017-01-08,106,2017-01-03,43,2017-02-04,28,2017-03-28,16.0,72,8,7,159
2017-01-02,143,2017-02-04,28,2017-02-15,201,2017-03-29,14.0,48,16,7,299
2017-01-04,35,2017-03-23,35,2017-02-14,139,2017-03-30,4.0,63,15,4,117
2017-03-29,299,2017-01-02,143,2017-02-04,28,2017-03-31,14.0,49,14,7,238
2017-02-15,201,2017-03-04,207,2017-02-13,167,2017-04-01,14.0,31,18,7,313
2017-03-18,205,2017-03-04,207,2017-03-21,256,2017-04-02,13.0,26,22,6,205
2017-03-18,205,2017-04-01,313,2017-02-15,201,2017-04-03,14.0,40,22,7,267
2017-03-20,256,2017-03-30,117,2017-02-14,139,2017-04-04,10.0,66,17,6,80
2017-01-05,29,2017-03-30,117,2017-04-04,80,2017-04-05,20.0,75,17,3,121
2017-04-03,267,2017-03-29,299,2017-03-18,205,2017-04-06,14.0,50,22,3,279
2017-03-20,256,2017-04-04,80,2017-04-06,279,2017-04-07,6.0,56,21,4,182
2017-04-07,182,2017-04-04,80,2017-03-20,256,2017-04-08,10.0,75,17,7,182
2017-03-27,303,2017-02-15,201,2017-02-02,189,2017-04-09,6.0,32,16,8,303
2017-03-30,117,2017-02-14,139,2017-03-15,242,2017-04-10,6.0,27,15,4,172
2017-04-01,313,2017-02-15,201,2017-04-03,267,2017-04-11,14.0,37,18,5,238
2017-03-27,303,2017-03-11,165,2017-04-03,267,2017-04-12,6.0,38,20,7,308
2017-04-07,182,2017-03-25,124,2017-04-06,279,2017-04-13,5.0,55,21,9,195
2017-04-06,279,2017-04-03,267,2017-03-29,299,2017-04-14,14.0,52,23,6,224
2017-03-26,272,2017-02-26,237,2017-04-06,279,2017-04-15,5.0,45,27,6,231
2017-03-30,117,2017-04-14,224,2017-02-16,124,2017-04-16,10.0,85,20,5,53
2017-04-12,308,2017-04-03,267,2017-03-27,303,2017-04-17,6.0,36,24,7,257
