day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,248,2017-02-12,241,2017-02-25,276,2017-03-02,14.0,15,11,7,294
2017-02-27,242,2017-02-25,276,2017-02-12,241,2017-03-03,13.0,26,18,9,267
2017-02-27,242,2017-02-13,195,2017-02-15,223,2017-03-04,13.0,28,20,4,209
2017-01-12,27,2017-02-28,187,2017-01-02,33,2017-03-05,20.0,40,10,10,229
2017-02-27,242,2017-02-25,276,2017-02-12,241,2017-03-06,13.0,20,13,7,258
2017-02-11,248,2017-03-02,294,2017-02-10,285,2017-03-07,14.0,17,8,7,302
2017-03-02,294,2017-02-11,248,2017-03-07,302,2017-03-08,14.0,16,13,7,294
2017-03-08,294,2017-03-02,294,2017-02-11,248,2017-03-09,14.0,14,18,5,294
2017-03-09,294,2017-03-08,294,2017-03-02,294,2017-03-10,13.0,12,23,4,294
2017-03-04,209,2017-03-03,267,2017-02-27,242,2017-03-11,6.0,33,21,6,150
2017-02-24,286,2017-02-15,223,2017-02-18,237,2017-03-12,4.0,33,14,10,224
2017-03-06,258,2017-03-08,294,2017-02-12,241,2017-03-13,13.0,20,13,7,166
2017-02-26,246,2017-03-09,294,2017-03-08,294,2017-03-14,20.0,14,17,5,264
2017-03-10,294,2017-03-09,294,2017-03-08,294,2017-03-15,6.0,14,18,3,215
2017-03-03,267,2017-02-27,242,2017-03-13,166,2017-03-16,6.0,22,18,6,218
2017-02-15,223,2017-03-03,267,2017-02-18,237,2017-03-17,13.0,36,18,8,159
2017-03-04,209,2017-02-15,223,2017-02-27,242,2017-03-18,14.0,30,23,3,184
2017-03-01,112,2017-03-18,184,2017-03-11,150,2017-03-19,13.0,21,21,6,206
2017-03-12,224,2017-02-14,138,2017-03-17,159,2017-03-20,6.0,39,18,6,85
2017-02-27,242,2017-03-03,267,2017-02-13,195,2017-03-21,14.0,24,19,5,207
2017-02-14,138,2017-01-28,6,2017-03-20,85,2017-03-22,18.0,27,17,5,92
2017-01-04,205,2017-03-20,85,2017-02-19,114,2017-03-23,6.0,44,16,4,99
2017-01-26,102,2017-02-23,304,2017-02-04,33,2017-03-24,23.0,55,15,8,75
2017-02-16,152,2017-01-02,33,2017-01-06,120,2017-03-25,13.0,49,15,6,211
2017-02-26,246,2017-02-20,59,2017-01-29,59,2017-03-26,6.0,27,15,8,274
2017-02-27,242,2017-03-06,258,2017-03-03,267,2017-03-27,6.0,21,18,5,317
2017-01-08,55,2017-01-03,33,2017-02-04,33,2017-03-28,16.0,72,8,7,101
2017-01-02,33,2017-02-04,33,2017-02-15,223,2017-03-29,14.0,48,16,7,304
2017-01-04,205,2017-03-23,99,2017-02-14,138,2017-03-30,4.0,63,15,4,99
2017-03-29,304,2017-01-02,33,2017-02-04,33,2017-03-31,14.0,49,14,7,304
2017-02-15,223,2017-03-04,209,2017-02-13,195,2017-04-01,14.0,31,18,7,317
2017-03-18,184,2017-03-04,209,2017-03-21,207,2017-04-02,13.0,26,22,6,294
2017-03-18,184,2017-04-01,317,2017-02-15,223,2017-04-03,14.0,40,22,7,255
2017-03-20,85,2017-03-30,99,2017-02-14,138,2017-04-04,10.0,66,17,6,68
2017-01-05,115,2017-03-30,99,2017-04-04,68,2017-04-05,20.0,75,17,3,115
2017-04-03,255,2017-03-29,304,2017-03-18,184,2017-04-06,14.0,50,22,3,296
2017-03-20,85,2017-04-04,68,2017-04-06,296,2017-04-07,6.0,56,21,4,85
2017-04-07,85,2017-04-04,68,2017-03-20,85,2017-04-08,10.0,75,17,7,85
2017-03-27,317,2017-02-15,223,2017-02-02,200,2017-04-09,6.0,32,16,8,317
2017-03-30,99,2017-02-14,138,2017-03-15,215,2017-04-10,6.0,27,15,4,164
2017-04-01,317,2017-02-15,223,2017-04-03,255,2017-04-11,14.0,37,18,5,266
2017-03-27,317,2017-03-11,150,2017-04-03,255,2017-04-12,6.0,38,20,7,311
2017-04-07,85,2017-03-25,211,2017-04-06,296,2017-04-13,5.0,55,21,9,190
2017-04-06,296,2017-04-03,255,2017-03-29,304,2017-04-14,14.0,52,23,6,246
2017-03-26,274,2017-02-26,246,2017-04-06,296,2017-04-15,5.0,45,27,6,233
2017-03-30,99,2017-04-14,246,2017-02-16,152,2017-04-16,10.0,85,20,5,99
2017-04-12,311,2017-04-03,255,2017-03-27,317,2017-04-17,6.0,36,24,7,311
2017-04-02,294,2017-03-21,207,2017-03-18,184,2017-04-18,14.0,24,20,7,294
2017-03-24,75,2017-01-26,102,2017-01-01,33,2017-04-19,21.0,63,20,6,75
2017-04-03,255,2017-04-11,266,2017-04-06,296,2017-04-20,6.0,38,21,4,255
2017-04-20,255,2017-03-28,101,2017-02-19,114,2017-04-21,4.0,49,16,8,263
2017-03-18,184,2017-04-03,255,2017-04-02,294,2017-04-22,13.0,32,21,8,184
2017-04-03,255,2017-03-18,184,2017-04-14,246,2017-04-23,14.0,40,23,7,255
2017-03-11,150,2017-04-12,311,2017-04-17,311,2017-04-24,9.0,50,21,7,208
2017-04-11,266,2017-04-03,255,2017-03-29,304,2017-04-25,13.0,42,18,8,128
2017-03-04,209,2017-04-02,294,2017-03-18,184,2017-04-26,13.0,30,20,6,209
2017-03-18,184,2017-03-21,207,2017-04-02,294,2017-04-27,14.0,23,22,7,326
2017-04-27,326,2017-03-18,184,2017-03-21,207,2017-04-28,14.0,23,26,6,308
2017-04-28,308,2017-04-27,326,2017-03-18,184,2017-04-29,14.0,27,29,5,298
2017-02-19,114,2017-04-15,233,2017-04-29,298,2017-04-30,6.0,33,29,5,247
2017-03-11,150,2017-04-17,311,2017-03-15,215,2017-05-01,5.0,40,29,5,205
2017-04-29,298,2017-04-23,255,2017-04-03,255,2017-05-02,14.0,33,28,6,276
2017-05-01,205,2017-04-14,246,2017-04-23,255,2017-05-03,10.0,48,24,6,177
2017-03-31,304,2017-04-06,296,2017-04-25,128,2017-05-04,13.0,52,23,5,237
2017-04-27,326,2017-04-28,308,2017-03-18,184,2017-05-05,14.0,24,23,9,271
2017-04-27,326,2017-04-28,308,2017-03-18,184,2017-05-06,14.0,26,24,8,331
2017-04-10,164,2017-03-23,99,2017-04-15,233,2017-05-07,6.0,33,27,5,275
2017-04-04,68,2017-03-22,92,2017-03-30,99,2017-05-08,6.0,51,23,7,145
2017-04-06,296,2017-04-03,255,2017-04-14,246,2017-05-09,14.0,44,25,4,303
2017-04-15,233,2017-03-26,274,2017-02-26,246,2017-05-10,5.0,38,29,7,282
2017-04-30,247,2017-05-10,282,2017-02-19,114,2017-05-11,6.0,32,32,7,239
2017-04-29,298,2017-04-28,308,2017-05-06,331,2017-05-12,14.0,23,27,7,307
2017-05-12,307,2017-04-28,308,2017-04-27,326,2017-05-13,14.0,21,25,7,317
2017-03-18,184,2017-04-29,298,2017-05-06,331,2017-05-14,13.0,31,25,4,284
2017-05-14,284,2017-04-03,255,2017-04-23,255,2017-05-15,13.0,39,25,5,221
2017-05-02,276,2017-04-03,255,2017-04-23,255,2017-05-16,14.0,38,27,7,276
2017-05-16,276,2017-05-02,276,2017-04-23,255,2017-05-17,14.0,40,30,9,276
2017-05-17,276,2017-05-16,276,2017-05-02,276,2017-05-18,14.0,40,32,9,276
2017-04-30,247,2017-02-19,114,2017-05-11,239,2017-05-19,5.0,42,31,8,247
2017-05-18,276,2017-05-17,276,2017-05-16,276,2017-05-20,14.0,40,32,4,257
2017-05-20,257,2017-05-18,276,2017-05-17,276,2017-05-21,14.0,43,31,4,244
2017-05-21,244,2017-05-20,257,2017-05-18,276,2017-05-22,9.0,47,31,7,203
2017-05-04,237,2017-03-31,304,2017-04-06,296,2017-05-23,10.0,58,22,9,251
2017-05-02,276,2017-04-29,298,2017-05-16,276,2017-05-24,14.0,32,29,5,329
2017-05-24,329,2017-04-29,298,2017-05-17,276,2017-05-25,14.0,31,31,5,328
2017-05-25,328,2017-05-24,329,2017-05-18,276,2017-05-26,14.0,31,33,7,314
2017-05-26,314,2017-05-25,328,2017-04-29,298,2017-05-27,14.0,27,33,8,300
2017-05-11,239,2017-05-27,300,2017-04-30,247,2017-05-28,6.0,29,33,8,296
2017-05-28,296,2017-05-11,239,2017-05-26,314,2017-05-29,4.0,30,33,7,254
2017-05-20,257,2017-05-26,314,2017-05-18,276,2017-05-30,14.0,34,32,5,256
2017-05-18,276,2017-05-21,244,2017-05-20,257,2017-05-31,14.0,42,32,8,276
2017-05-20,257,2017-05-21,244,2017-05-18,276,2017-06-01,14.0,41,32,8,299
2017-05-22,203,2017-05-17,276,2017-05-21,244,2017-06-02,9.0,41,31,7,214
2017-05-04,237,2017-05-09,303,2017-04-25,128,2017-06-03,14.0,46,26,6,311
2017-06-03,311,2017-05-16,276,2017-05-04,237,2017-06-04,13.0,39,28,2,265
2017-06-02,214,2017-05-15,221,2017-05-14,284,2017-06-05,10.0,38,24,4,146
2017-04-16,99,2017-01-03,33,2017-04-14,246,2017-06-06,18.0,85,18,5,99
2017-04-14,246,2017-04-06,296,2017-05-16,276,2017-06-07,14.0,51,27,5,246
2017-05-21,244,2017-06-01,299,2017-05-20,257,2017-06-08,6.0,46,30,7,244
2017-01-04,205,2017-05-01,205,2017-05-07,275,2017-06-09,6.0,46,32,7,205
2017-06-08,244,2017-05-08,145,2017-05-11,239,2017-06-10,5.0,53,31,4,146
2017-06-07,246,2017-05-21,244,2017-06-01,299,2017-06-11,14.0,52,31,4,203
2017-06-11,203,2017-05-21,244,2017-06-07,246,2017-06-12,13.0,48,29,4,203
2017-06-04,265,2017-06-03,311,2017-05-04,237,2017-06-13,14.0,40,28,3,265
2017-05-02,276,2017-06-01,299,2017-05-16,276,2017-06-14,14.0,34,31,3,276
2017-06-08,244,2017-05-30,256,2017-05-20,257,2017-06-15,6.0,36,32,5,261
2017-05-20,257,2017-06-14,276,2017-05-18,276,2017-06-16,14.0,36,35,6,257
2017-06-02,214,2017-05-26,314,2017-05-30,256,2017-06-18,6.0,32,33,9,265
2017-05-18,276,2017-05-20,257,2017-05-21,244,2017-06-19,14.0,40,33,6,244
2017-06-08,244,2017-06-15,261,2017-06-18,265,2017-06-20,5.0,49,32,5,218
2017-05-20,257,2017-05-21,244,2017-06-19,244,2017-06-21,13.0,42,34,5,234
2017-05-08,145,2017-06-10,146,2017-05-11,239,2017-06-22,9.0,64,29,6,37
2017-06-06,99,2017-04-16,99,2017-06-07,246,2017-06-23,24.0,76,27,4,137
2017-06-22,37,2017-05-08,145,2017-04-04,68,2017-06-24,4.0,72,26,6,222
2017-06-07,246,2017-06-11,203,2017-06-12,203,2017-06-25,13.0,59,28,5,246
2017-06-11,203,2017-06-07,246,2017-06-12,203,2017-06-26,14.0,52,30,4,235
2017-05-21,244,2017-06-01,299,2017-05-20,257,2017-06-27,14.0,45,33,3,242
2017-06-21,234,2017-05-20,257,2017-06-27,242,2017-06-28,13.0,43,34,6,234
2017-06-16,257,2017-05-20,257,2017-06-19,244,2017-06-29,14.0,41,37,6,257
2017-06-12,203,2017-06-28,234,2017-06-11,203,2017-06-30,13.0,55,32,6,203
2017-06-29,257,2017-06-16,257,2017-06-01,299,2017-07-01,14.0,41,38,5,257
2017-06-29,257,2017-06-16,257,2017-07-01,257,2017-07-02,14.0,37,39,3,220
2017-07-02,220,2017-06-29,257,2017-06-16,257,2017-07-03,14.0,35,41,3,235
2017-06-18,265,2017-06-09,205,2017-05-19,247,2017-07-04,9.0,38,40,4,138
2017-05-11,239,2017-05-19,247,2017-05-08,145,2017-07-05,4.0,47,37,4,141
2017-06-09,205,2017-04-16,99,2017-03-30,99,2017-07-06,15.0,75,32,5,109
2017-06-11,203,2017-06-26,235,2017-06-27,242,2017-07-07,14.0,57,36,7,203
2017-07-07,203,2017-06-29,257,2017-06-27,242,2017-07-08,14.0,51,37,9,203
2017-06-30,203,2017-07-07,203,2017-06-25,246,2017-07-09,13.0,68,33,9,167
2017-07-01,257,2017-07-08,203,2017-06-29,257,2017-07-10,13.0,45,38,7,298
2017-06-29,257,2017-07-08,203,2017-07-02,220,2017-07-11,14.0,46,39,9,257
2017-07-11,257,2017-07-08,203,2017-06-29,257,2017-07-12,14.0,49,38,10,257
2017-07-12,257,2017-07-11,257,2017-07-08,203,2017-07-13,14.0,48,38,9,257
2017-07-05,141,2017-05-11,239,2017-06-10,146,2017-07-14,5.0,51,38,8,220
2017-07-06,109,2017-05-08,145,2017-07-04,138,2017-07-15,9.0,76,31,4,93
2017-06-22,37,2017-06-24,222,2017-07-15,93,2017-07-16,0.0,70,34,4,134
2017-07-06,109,2017-06-09,205,2017-05-03,177,2017-07-18,23.0,69,34,7,62
2017-06-20,218,2017-06-18,265,2017-06-09,205,2017-07-19,0.0,67,35,9,185
2017-07-08,203,2017-07-07,203,2017-07-12,257,2017-07-20,14.0,56,38,9,278
2017-07-04,138,2017-07-19,185,2017-06-09,205,2017-07-21,0.0,59,37,6,164
2017-07-21,164,2017-07-06,109,2017-06-09,205,2017-07-22,9.0,62,37,5,118
2017-06-09,205,2017-07-21,164,2017-07-22,118,2017-07-23,4.0,52,40,5,239
2017-07-22,118,2017-07-06,109,2017-05-19,247,2017-07-24,15.0,64,37,7,106
2017-06-08,244,2017-06-15,261,2017-07-07,203,2017-07-25,4.0,57,36,7,229
2017-07-16,134,2017-06-22,37,2017-07-22,118,2017-07-26,0.0,61,36,5,142
2017-07-25,229,2017-07-09,167,2017-06-08,244,2017-07-27,4.0,66,33,6,59
2017-07-09,167,2017-06-30,203,2017-06-25,246,2017-07-28,13.0,64,31,8,91
2017-07-27,59,2017-06-10,146,2017-07-28,91,2017-07-29,10.0,71,28,5,47
2017-07-25,229,2017-06-20,218,2017-06-08,244,2017-07-30,0.0,81,29,3,229
2017-07-24,106,2017-07-28,91,2017-07-09,167,2017-07-31,9.0,64,35,6,180
