day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,241,2017-02-12,230,2017-02-25,278,2017-03-02,14.0,15,11,7,293
2017-02-27,245,2017-02-25,278,2017-02-12,230,2017-03-03,13.0,26,18,9,264
2017-02-27,245,2017-02-13,189,2017-02-15,217,2017-03-04,13.0,28,20,4,214
2017-01-12,117,2017-02-28,196,2017-01-02,116,2017-03-05,20.0,40,10,10,238
2017-02-27,245,2017-02-25,278,2017-02-12,230,2017-03-06,13.0,20,13,7,265
2017-02-11,241,2017-03-02,293,2017-02-10,277,2017-03-07,14.0,17,8,7,303
2017-03-02,293,2017-02-11,241,2017-03-07,303,2017-03-08,14.0,16,13,7,293
2017-03-08,293,2017-03-02,293,2017-02-11,241,2017-03-09,14.0,14,18,5,283
2017-03-09,283,2017-03-08,293,2017-03-02,293,2017-03-10,13.0,12,23,4,266
2017-03-04,214,2017-03-03,264,2017-02-27,245,2017-03-11,6.0,33,21,6,153
2017-02-24,280,2017-02-15,217,2017-02-18,231,2017-03-12,4.0,33,14,10,238
2017-03-06,265,2017-03-08,293,2017-02-12,230,2017-03-13,13.0,20,13,7,187
2017-02-26,246,2017-03-09,283,2017-03-08,293,2017-03-14,20.0,14,17,5,276
2017-03-10,266,2017-03-09,283,2017-03-08,293,2017-03-15,6.0,14,18,3,240
2017-03-03,264,2017-02-27,245,2017-03-13,187,2017-03-16,6.0,22,18,6,236
2017-02-15,217,2017-03-03,264,2017-02-18,231,2017-03-17,13.0,36,18,8,164
2017-03-04,214,2017-02-15,217,2017-02-27,245,2017-03-18,14.0,30,23,3,198
2017-03-01,117,2017-03-18,198,2017-03-11,153,2017-03-19,13.0,21,21,6,219
2017-03-12,238,2017-02-14,123,2017-03-17,164,2017-03-20,6.0,39,18,6,104
2017-02-27,245,2017-03-03,264,2017-02-13,189,2017-03-21,14.0,24,19,5,226
2017-02-14,123,2017-01-28,7,2017-03-20,104,2017-03-22,18.0,27,17,5,105
2017-01-04,264,2017-03-20,104,2017-02-19,104,2017-03-23,6.0,44,16,4,104
2017-01-26,104,2017-02-23,298,2017-02-04,34,2017-03-24,23.0,55,15,8,104
2017-02-16,147,2017-01-02,116,2017-01-06,133,2017-03-25,13.0,49,15,6,147
2017-02-26,246,2017-02-20,233,2017-01-29,70,2017-03-26,6.0,27,15,8,246
2017-02-27,245,2017-03-06,265,2017-03-03,264,2017-03-27,6.0,21,18,5,245
2017-01-08,99,2017-01-03,34,2017-02-04,34,2017-03-28,16.0,72,8,7,99
2017-01-02,116,2017-02-04,34,2017-02-15,217,2017-03-29,14.0,48,16,7,303
