day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,244,2017-02-12,229,2017-02-25,292,2017-03-02,14.0,15,11,7,310
2017-02-27,246,2017-02-25,292,2017-02-12,229,2017-03-03,13.0,26,18,9,276
2017-02-27,246,2017-02-13,184,2017-02-15,216,2017-03-04,13.0,28,20,4,212
2017-01-12,1,2017-02-28,197,2017-01-02,151,2017-03-05,20.0,40,10,10,265
2017-02-27,246,2017-02-25,292,2017-02-12,229,2017-03-06,13.0,20,13,7,285
2017-02-11,244,2017-03-02,310,2017-02-10,290,2017-03-07,14.0,17,8,7,322
2017-03-02,310,2017-02-11,244,2017-03-07,322,2017-03-08,14.0,16,13,7,310
2017-03-08,310,2017-03-02,310,2017-02-11,244,2017-03-09,14.0,14,18,5,302
2017-03-09,302,2017-03-08,310,2017-03-02,310,2017-03-10,13.0,12,23,4,280
2017-03-04,212,2017-03-03,276,2017-02-27,246,2017-03-11,6.0,33,21,6,159
2017-02-24,290,2017-02-15,216,2017-02-18,241,2017-03-12,4.0,33,14,10,259
2017-03-06,285,2017-03-08,310,2017-02-12,229,2017-03-13,13.0,20,13,7,219
2017-02-26,260,2017-03-09,302,2017-03-08,310,2017-03-14,20.0,14,17,5,293
2017-03-10,280,2017-03-09,302,2017-03-08,310,2017-03-15,6.0,14,18,3,256
2017-03-03,276,2017-02-27,246,2017-03-13,219,2017-03-16,6.0,22,18,6,244
2017-02-15,216,2017-03-03,276,2017-02-18,241,2017-03-17,13.0,36,18,8,157
2017-03-04,212,2017-02-15,216,2017-02-27,246,2017-03-18,14.0,30,23,3,196
2017-03-01,143,2017-03-18,196,2017-03-11,159,2017-03-19,13.0,21,21,6,214
2017-03-12,259,2017-02-14,138,2017-03-17,157,2017-03-20,6.0,39,18,6,86
2017-02-27,246,2017-03-03,276,2017-02-13,184,2017-03-21,14.0,24,19,5,242
2017-02-14,138,2017-01-28,7,2017-03-20,86,2017-03-22,18.0,27,17,5,104
2017-01-04,32,2017-03-20,86,2017-02-19,106,2017-03-23,6.0,44,16,4,103
2017-01-26,99,2017-02-23,313,2017-02-04,30,2017-03-24,23.0,55,15,8,49
2017-02-16,137,2017-01-02,151,2017-01-06,129,2017-03-25,13.0,49,15,6,185
2017-02-26,260,2017-02-20,238,2017-01-29,82,2017-03-26,6.0,27,15,8,300
2017-02-27,246,2017-03-06,285,2017-03-03,276,2017-03-27,6.0,21,18,5,316
2017-01-08,140,2017-01-03,89,2017-02-04,30,2017-03-28,16.0,72,8,7,140
2017-01-02,151,2017-02-04,30,2017-02-15,216,2017-03-29,14.0,48,16,7,309
2017-01-04,32,2017-03-23,103,2017-02-14,138,2017-03-30,4.0,63,15,4,111
2017-03-29,309,2017-01-02,151,2017-02-04,30,2017-03-31,14.0,49,14,7,262
