day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,204,2017-02-12,196,2017-02-25,255,2017-03-02,14.0,15,11,7,272
2017-02-27,220,2017-02-25,255,2017-02-12,196,2017-03-03,13.0,26,18,9,243
2017-02-27,220,2017-02-13,161,2017-02-15,190,2017-03-04,13.0,28,20,4,200
2017-01-12,36,2017-02-28,186,2017-01-02,128,2017-03-05,20.0,40,10,10,248
2017-02-27,220,2017-02-25,255,2017-02-12,196,2017-03-06,13.0,20,13,7,245
2017-02-11,204,2017-03-02,272,2017-02-10,241,2017-03-07,14.0,17,8,7,290
2017-03-02,272,2017-02-11,204,2017-03-07,290,2017-03-08,14.0,16,13,7,279
2017-03-08,279,2017-03-02,272,2017-02-11,204,2017-03-09,14.0,14,18,5,270
2017-03-09,270,2017-03-08,279,2017-03-02,272,2017-03-10,13.0,12,23,4,259
2017-03-04,200,2017-03-03,243,2017-02-27,220,2017-03-11,6.0,33,21,6,165
2017-02-24,251,2017-02-15,190,2017-02-18,211,2017-03-12,4.0,33,14,10,247
2017-03-06,245,2017-03-08,279,2017-02-12,196,2017-03-13,13.0,20,13,7,221
2017-02-26,224,2017-03-09,270,2017-03-08,279,2017-03-14,20.0,14,17,5,266
2017-03-10,259,2017-03-09,270,2017-03-08,279,2017-03-15,6.0,14,18,3,232
2017-03-03,243,2017-02-27,220,2017-03-13,221,2017-03-16,6.0,22,18,6,204
2017-02-15,190,2017-03-03,243,2017-02-18,211,2017-03-17,13.0,36,18,8,152
2017-03-04,200,2017-02-15,190,2017-02-27,220,2017-03-18,14.0,30,23,3,198
2017-03-01,129,2017-03-18,198,2017-03-11,165,2017-03-19,13.0,21,21,6,198
2017-03-12,247,2017-02-14,141,2017-03-17,152,2017-03-20,6.0,39,18,6,96
2017-02-27,220,2017-03-03,243,2017-02-13,161,2017-03-21,14.0,24,19,5,229
2017-02-14,141,2017-01-28,34,2017-03-20,96,2017-03-22,18.0,27,17,5,115
2017-01-04,37,2017-03-20,96,2017-02-19,102,2017-03-23,6.0,44,16,4,100
2017-01-26,88,2017-02-23,269,2017-02-04,30,2017-03-24,23.0,55,15,8,88
2017-02-16,126,2017-01-02,128,2017-01-06,65,2017-03-25,13.0,49,15,6,126
2017-02-26,224,2017-02-20,211,2017-01-29,66,2017-03-26,6.0,27,15,8,275
2017-02-27,220,2017-03-06,245,2017-03-03,243,2017-03-27,6.0,21,18,5,292
2017-01-08,95,2017-01-03,62,2017-02-04,30,2017-03-28,16.0,72,8,7,156
2017-01-02,128,2017-02-04,30,2017-02-15,190,2017-03-29,14.0,48,16,7,282
2017-01-04,37,2017-03-23,100,2017-02-14,141,2017-03-30,4.0,63,15,4,126
2017-03-29,282,2017-01-02,128,2017-02-04,30,2017-03-31,14.0,49,14,7,218
2017-02-15,190,2017-03-04,200,2017-02-13,161,2017-04-01,14.0,31,18,7,299
2017-03-18,198,2017-03-04,200,2017-03-21,229,2017-04-02,13.0,26,22,6,198
2017-03-18,198,2017-04-01,299,2017-02-15,190,2017-04-03,14.0,40,22,7,198
2017-03-20,96,2017-03-30,126,2017-02-14,141,2017-04-04,10.0,66,17,6,96
2017-01-05,32,2017-03-30,126,2017-04-04,96,2017-04-05,20.0,75,17,3,32
2017-04-03,198,2017-03-29,282,2017-03-18,198,2017-04-06,14.0,50,22,3,276
2017-03-20,96,2017-04-04,96,2017-04-06,276,2017-04-07,6.0,56,21,4,184
2017-04-07,184,2017-04-04,96,2017-03-20,96,2017-04-08,10.0,75,17,7,184
2017-03-27,292,2017-02-15,190,2017-02-02,174,2017-04-09,6.0,32,16,8,292
2017-03-30,126,2017-02-14,141,2017-03-15,232,2017-04-10,6.0,27,15,4,179
2017-04-01,299,2017-02-15,190,2017-04-03,198,2017-04-11,14.0,37,18,5,233
2017-03-27,292,2017-03-11,165,2017-04-03,198,2017-04-12,6.0,38,20,7,301
2017-04-07,184,2017-03-25,126,2017-04-06,276,2017-04-13,5.0,55,21,9,200
2017-04-06,276,2017-04-03,198,2017-03-29,282,2017-04-14,14.0,52,23,6,228
2017-03-26,275,2017-02-26,224,2017-04-06,276,2017-04-15,5.0,45,27,6,233
2017-03-30,126,2017-04-14,228,2017-02-16,126,2017-04-16,10.0,85,20,5,59
