day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,217,2017-02-12,202,2017-02-25,232,2017-03-02,14.0,15,11,7,267
2017-02-27,223,2017-02-25,232,2017-02-12,202,2017-03-03,13.0,26,18,9,244
2017-02-27,223,2017-02-13,190,2017-02-15,190,2017-03-04,13.0,28,20,4,177
2017-01-12,4,2017-02-28,132,2017-01-02,4,2017-03-05,20.0,40,10,10,4
2017-02-27,223,2017-02-25,232,2017-02-12,202,2017-03-06,13.0,20,13,7,255
2017-02-11,217,2017-03-02,267,2017-02-10,250,2017-03-07,14.0,17,8,7,294
2017-03-02,267,2017-02-11,217,2017-03-07,294,2017-03-08,14.0,16,13,7,282
2017-03-08,282,2017-03-02,267,2017-02-11,217,2017-03-09,14.0,14,18,5,266
2017-03-09,266,2017-03-08,282,2017-03-02,267,2017-03-10,13.0,12,23,4,241
2017-03-04,177,2017-03-03,244,2017-02-27,223,2017-03-11,6.0,33,21,6,177
2017-02-24,233,2017-02-15,190,2017-02-18,206,2017-03-12,4.0,33,14,10,233
2017-03-06,255,2017-03-08,282,2017-02-12,202,2017-03-13,13.0,20,13,7,124
2017-02-26,210,2017-03-09,266,2017-03-08,282,2017-03-14,20.0,14,17,5,267
2017-03-10,241,2017-03-09,266,2017-03-08,282,2017-03-15,6.0,14,18,3,201
2017-03-03,244,2017-02-27,223,2017-03-13,124,2017-03-16,6.0,22,18,6,247
2017-02-15,190,2017-03-03,244,2017-02-18,206,2017-03-17,13.0,36,18,8,213
2017-03-04,177,2017-02-15,190,2017-02-27,223,2017-03-18,14.0,30,23,3,242
2017-03-01,125,2017-03-18,242,2017-03-11,177,2017-03-19,13.0,21,21,6,244
2017-03-12,233,2017-02-14,106,2017-03-17,213,2017-03-20,6.0,39,18,6,122
2017-02-27,223,2017-03-03,244,2017-02-13,190,2017-03-21,14.0,24,19,5,223
2017-02-14,106,2017-01-28,4,2017-03-20,122,2017-03-22,18.0,27,17,5,125
2017-01-04,38,2017-03-20,122,2017-02-19,129,2017-03-23,6.0,44,16,4,108
2017-01-26,110,2017-02-23,260,2017-02-04,66,2017-03-24,23.0,55,15,8,130
2017-02-16,158,2017-01-02,4,2017-01-06,131,2017-03-25,13.0,49,15,6,269
2017-02-26,210,2017-02-20,79,2017-01-29,79,2017-03-26,6.0,27,15,8,296
2017-02-27,223,2017-03-06,255,2017-03-03,244,2017-03-27,6.0,21,18,5,306
2017-01-08,181,2017-01-03,42,2017-02-04,66,2017-03-28,16.0,72,8,7,181
2017-01-02,4,2017-02-04,66,2017-02-15,190,2017-03-29,14.0,48,16,7,248
2017-01-04,38,2017-03-23,108,2017-02-14,106,2017-03-30,4.0,63,15,4,85
2017-03-29,248,2017-01-02,4,2017-02-04,66,2017-03-31,14.0,49,14,7,297
2017-02-15,190,2017-03-04,177,2017-02-13,190,2017-04-01,14.0,31,18,7,317
