day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,273,2017-02-12,255,2017-02-25,275,2017-03-02,14.0,15,11,7,320
2017-02-27,268,2017-02-25,275,2017-02-12,255,2017-03-03,13.0,26,18,9,288
2017-02-27,268,2017-02-13,255,2017-02-15,225,2017-03-04,13.0,28,20,4,196
2017-01-12,15,2017-02-28,153,2017-01-02,15,2017-03-05,20.0,40,10,10,195
2017-02-27,268,2017-02-25,275,2017-02-12,255,2017-03-06,13.0,20,13,7,296
2017-02-11,273,2017-03-02,320,2017-02-10,300,2017-03-07,14.0,17,8,7,335
2017-03-02,320,2017-02-11,273,2017-03-07,335,2017-03-08,14.0,16,13,7,324
2017-03-08,324,2017-03-02,320,2017-02-11,273,2017-03-09,14.0,14,18,5,307
2017-03-09,307,2017-03-08,324,2017-03-02,320,2017-03-10,13.0,12,23,4,274
2017-03-04,196,2017-03-03,288,2017-02-27,268,2017-03-11,6.0,33,21,6,201
2017-02-24,284,2017-02-15,225,2017-02-18,244,2017-03-12,4.0,33,14,10,187
2017-03-06,296,2017-03-08,324,2017-02-12,255,2017-03-13,13.0,20,13,7,130
2017-02-26,248,2017-03-09,307,2017-03-08,324,2017-03-14,20.0,14,17,5,306
2017-03-10,274,2017-03-09,307,2017-03-08,324,2017-03-15,6.0,14,18,3,225
2017-03-03,288,2017-02-27,268,2017-03-13,130,2017-03-16,6.0,22,18,6,255
2017-02-15,225,2017-03-03,288,2017-02-18,244,2017-03-17,13.0,36,18,8,225
2017-03-04,196,2017-02-15,225,2017-02-27,268,2017-03-18,14.0,30,23,3,253
2017-03-01,128,2017-03-18,253,2017-03-11,201,2017-03-19,13.0,21,21,6,254
2017-03-12,187,2017-02-14,124,2017-03-17,225,2017-03-20,6.0,39,18,6,130
2017-02-27,268,2017-03-03,288,2017-02-13,255,2017-03-21,14.0,24,19,5,224
2017-02-14,124,2017-01-28,4,2017-03-20,130,2017-03-22,18.0,27,17,5,128
2017-01-04,245,2017-03-20,130,2017-02-19,153,2017-03-23,6.0,44,16,4,105
2017-01-26,132,2017-02-23,308,2017-02-04,84,2017-03-24,23.0,55,15,8,132
2017-02-16,191,2017-01-02,15,2017-01-06,144,2017-03-25,13.0,49,15,6,191
2017-02-26,248,2017-02-20,273,2017-01-29,83,2017-03-26,6.0,27,15,8,248
2017-02-27,268,2017-03-06,296,2017-03-03,288,2017-03-27,6.0,21,18,5,268
2017-01-08,151,2017-01-03,151,2017-02-04,84,2017-03-28,16.0,72,8,7,151
2017-01-02,15,2017-02-04,84,2017-02-15,225,2017-03-29,14.0,48,16,7,15
2017-01-04,245,2017-03-23,105,2017-02-14,124,2017-03-30,4.0,63,15,4,82
2017-03-29,15,2017-01-02,15,2017-02-04,84,2017-03-31,14.0,49,14,7,303
2017-02-15,225,2017-03-04,196,2017-02-13,255,2017-04-01,14.0,31,18,7,326
2017-03-18,253,2017-03-04,196,2017-03-21,224,2017-04-02,13.0,26,22,6,305
2017-03-18,253,2017-04-01,326,2017-02-15,225,2017-04-03,14.0,40,22,7,214
2017-03-20,130,2017-03-30,82,2017-02-14,124,2017-04-04,10.0,66,17,6,130
2017-01-05,82,2017-03-30,82,2017-04-04,130,2017-04-05,20.0,75,17,3,82
2017-04-03,214,2017-03-29,15,2017-03-18,253,2017-04-06,14.0,50,22,3,259
2017-03-20,130,2017-04-04,130,2017-04-06,259,2017-04-07,6.0,56,21,4,144
2017-04-07,144,2017-04-04,130,2017-03-20,130,2017-04-08,10.0,75,17,7,144
2017-03-27,268,2017-02-15,225,2017-02-02,214,2017-04-09,6.0,32,16,8,268
2017-03-30,82,2017-02-14,124,2017-03-15,225,2017-04-10,6.0,27,15,4,136
2017-04-01,326,2017-02-15,225,2017-04-03,214,2017-04-11,14.0,37,18,5,272
2017-03-27,268,2017-03-11,201,2017-04-03,214,2017-04-12,6.0,38,20,7,297
2017-04-07,144,2017-03-25,191,2017-04-06,259,2017-04-13,5.0,55,21,9,184
2017-04-06,259,2017-04-03,214,2017-03-29,15,2017-04-14,14.0,52,23,6,259
2017-03-26,248,2017-02-26,248,2017-04-06,259,2017-04-15,5.0,45,27,6,185
2017-03-30,82,2017-04-14,259,2017-02-16,191,2017-04-16,10.0,85,20,5,82
2017-04-12,297,2017-04-03,214,2017-03-27,268,2017-04-17,6.0,36,24,7,297
2017-04-02,305,2017-03-21,224,2017-03-18,253,2017-04-18,14.0,24,20,7,348
2017-03-24,132,2017-01-26,132,2017-01-01,151,2017-04-19,21.0,63,20,6,132
2017-04-03,214,2017-04-11,272,2017-04-06,259,2017-04-20,6.0,38,21,4,214
2017-04-20,214,2017-03-28,151,2017-02-19,153,2017-04-21,4.0,49,16,8,259
2017-03-18,253,2017-04-03,214,2017-04-02,305,2017-04-22,13.0,32,21,8,333
2017-04-03,214,2017-03-18,253,2017-04-14,259,2017-04-23,14.0,40,23,7,322
2017-03-11,201,2017-04-12,297,2017-04-17,297,2017-04-24,9.0,50,21,7,210
2017-04-11,272,2017-04-03,214,2017-03-29,15,2017-04-25,13.0,42,18,8,272
2017-03-04,196,2017-04-02,305,2017-03-18,253,2017-04-26,13.0,30,20,6,312
2017-03-18,253,2017-03-21,224,2017-04-02,305,2017-04-27,14.0,23,22,7,329
2017-04-27,329,2017-03-18,253,2017-03-21,224,2017-04-28,14.0,23,26,6,314
2017-04-28,314,2017-04-27,329,2017-03-18,253,2017-04-29,14.0,27,29,5,304
2017-02-19,153,2017-04-15,185,2017-04-29,304,2017-04-30,6.0,33,29,5,279
2017-03-11,201,2017-04-17,297,2017-03-15,225,2017-05-01,5.0,40,29,5,201
2017-04-29,304,2017-04-23,322,2017-04-03,214,2017-05-02,14.0,33,28,6,304
2017-05-01,201,2017-04-14,259,2017-04-23,322,2017-05-03,10.0,48,24,6,201
2017-03-31,303,2017-04-06,259,2017-04-25,272,2017-05-04,13.0,52,23,5,303
2017-04-27,329,2017-04-28,314,2017-03-18,253,2017-05-05,14.0,24,23,9,249
2017-04-27,329,2017-04-28,314,2017-03-18,253,2017-05-06,14.0,26,24,8,313
2017-04-10,136,2017-03-23,105,2017-04-15,185,2017-05-07,6.0,33,27,5,297
2017-04-04,130,2017-03-22,128,2017-03-30,82,2017-05-08,6.0,51,23,7,88
2017-04-06,259,2017-04-03,214,2017-04-14,259,2017-05-09,14.0,44,25,4,322
2017-04-15,185,2017-03-26,248,2017-02-26,248,2017-05-10,5.0,38,29,7,287
2017-04-30,279,2017-05-10,287,2017-02-19,153,2017-05-11,6.0,32,32,7,279
2017-04-29,304,2017-04-28,314,2017-05-06,313,2017-05-12,14.0,23,27,7,304
2017-05-12,304,2017-04-28,314,2017-04-27,329,2017-05-13,14.0,21,25,7,321
2017-03-18,253,2017-04-29,304,2017-05-06,313,2017-05-14,13.0,31,25,4,262
2017-05-14,262,2017-04-03,214,2017-04-23,322,2017-05-15,13.0,39,25,5,193
2017-05-02,304,2017-04-03,214,2017-04-23,322,2017-05-16,14.0,38,27,7,314
2017-05-16,314,2017-05-02,304,2017-04-23,322,2017-05-17,14.0,40,30,9,309
2017-05-17,309,2017-05-16,314,2017-05-02,304,2017-05-18,14.0,40,32,9,297
2017-04-30,279,2017-02-19,153,2017-05-11,279,2017-05-19,5.0,42,31,8,245
2017-05-18,297,2017-05-17,309,2017-05-16,314,2017-05-20,14.0,40,32,4,272
2017-05-20,272,2017-05-18,297,2017-05-17,309,2017-05-21,14.0,43,31,4,202
2017-05-21,202,2017-05-20,272,2017-05-18,297,2017-05-22,9.0,47,31,7,257
2017-05-04,303,2017-03-31,303,2017-04-06,259,2017-05-23,10.0,58,22,9,233
2017-05-02,304,2017-04-29,304,2017-05-16,314,2017-05-24,14.0,32,29,5,334
2017-05-24,334,2017-04-29,304,2017-05-17,309,2017-05-25,14.0,31,31,5,323
2017-05-25,323,2017-05-24,334,2017-05-18,297,2017-05-26,14.0,31,33,7,316
2017-05-26,316,2017-05-25,323,2017-04-29,304,2017-05-27,14.0,27,33,8,306
2017-05-11,279,2017-05-27,306,2017-04-30,279,2017-05-28,6.0,29,33,8,301
2017-05-28,301,2017-05-11,279,2017-05-26,316,2017-05-29,4.0,30,33,7,245
2017-05-20,272,2017-05-26,316,2017-05-18,297,2017-05-30,14.0,34,32,5,270
2017-05-18,297,2017-05-21,202,2017-05-20,272,2017-05-31,14.0,42,32,8,291
2017-05-20,272,2017-05-21,202,2017-05-18,297,2017-06-01,14.0,41,32,8,294
2017-05-22,257,2017-05-17,309,2017-05-21,202,2017-06-02,9.0,41,31,7,278
2017-05-04,303,2017-05-09,322,2017-04-25,272,2017-06-03,14.0,46,26,6,303
2017-06-03,303,2017-05-16,314,2017-05-04,303,2017-06-04,13.0,39,28,2,275
2017-06-02,278,2017-05-15,193,2017-05-14,262,2017-06-05,10.0,38,24,4,92
2017-04-16,82,2017-01-03,151,2017-04-14,259,2017-06-06,18.0,85,18,5,62
2017-04-14,259,2017-04-06,259,2017-05-16,314,2017-06-07,14.0,51,27,5,312
2017-05-21,202,2017-06-01,294,2017-05-20,272,2017-06-08,6.0,46,30,7,190
2017-01-04,245,2017-05-01,201,2017-05-07,297,2017-06-09,6.0,46,32,7,245
2017-06-08,190,2017-05-08,88,2017-05-11,279,2017-06-10,5.0,53,31,4,95
2017-06-07,312,2017-05-21,202,2017-06-01,294,2017-06-11,14.0,52,31,4,218
2017-06-11,218,2017-05-21,202,2017-06-07,312,2017-06-12,13.0,48,29,4,256
2017-06-04,275,2017-06-03,303,2017-05-04,303,2017-06-13,14.0,40,28,3,260
2017-05-02,304,2017-06-01,294,2017-05-16,314,2017-06-14,14.0,34,31,3,294
2017-06-08,190,2017-05-30,270,2017-05-20,272,2017-06-15,6.0,36,32,5,216
2017-05-20,272,2017-06-14,294,2017-05-18,297,2017-06-16,14.0,36,35,6,284
2017-06-02,278,2017-05-26,316,2017-05-30,270,2017-06-18,6.0,32,33,9,249
2017-05-18,297,2017-05-20,272,2017-05-21,202,2017-06-19,14.0,40,33,6,235
2017-06-08,190,2017-06-15,216,2017-06-18,249,2017-06-20,5.0,49,32,5,190
2017-05-20,272,2017-05-21,202,2017-06-19,235,2017-06-21,13.0,42,34,5,272
2017-05-08,88,2017-06-10,95,2017-05-11,279,2017-06-22,9.0,64,29,6,88
2017-06-06,62,2017-04-16,82,2017-06-07,312,2017-06-23,24.0,76,27,4,62
2017-06-22,88,2017-05-08,88,2017-04-04,130,2017-06-24,4.0,72,26,6,212
2017-06-07,312,2017-06-11,218,2017-06-12,256,2017-06-25,13.0,59,28,5,296
2017-06-11,218,2017-06-07,312,2017-06-12,256,2017-06-26,14.0,52,30,4,273
2017-05-21,202,2017-06-01,294,2017-05-20,272,2017-06-27,14.0,45,33,3,285
2017-06-21,272,2017-05-20,272,2017-06-27,285,2017-06-28,13.0,43,34,6,267
2017-06-16,284,2017-05-20,272,2017-06-19,235,2017-06-29,14.0,41,37,6,251
2017-06-12,256,2017-06-28,267,2017-06-11,218,2017-06-30,13.0,55,32,6,241
2017-06-29,251,2017-06-16,284,2017-06-01,294,2017-07-01,14.0,41,38,5,251
2017-06-29,251,2017-06-16,284,2017-07-01,251,2017-07-02,14.0,37,39,3,240
2017-07-02,240,2017-06-29,251,2017-06-16,284,2017-07-03,14.0,35,41,3,243
2017-06-18,249,2017-06-09,245,2017-05-19,245,2017-07-04,9.0,38,40,4,169
2017-05-11,279,2017-05-19,245,2017-05-08,88,2017-07-05,4.0,47,37,4,171
2017-06-09,245,2017-04-16,82,2017-03-30,82,2017-07-06,15.0,75,32,5,126
2017-06-11,218,2017-06-26,273,2017-06-27,285,2017-07-07,14.0,57,36,7,257
2017-07-07,257,2017-06-29,251,2017-06-27,285,2017-07-08,14.0,51,37,9,303
2017-06-30,241,2017-07-07,257,2017-06-25,296,2017-07-09,13.0,68,33,9,134
2017-07-01,251,2017-07-08,303,2017-06-29,251,2017-07-10,13.0,45,38,7,294
2017-06-29,251,2017-07-08,303,2017-07-02,240,2017-07-11,14.0,46,39,9,288
2017-07-11,288,2017-07-08,303,2017-06-29,251,2017-07-12,14.0,49,38,10,278
2017-07-12,278,2017-07-11,288,2017-07-08,303,2017-07-13,14.0,48,38,9,290
2017-07-05,171,2017-05-11,279,2017-06-10,95,2017-07-14,5.0,51,38,8,270
2017-07-06,126,2017-05-08,88,2017-07-04,169,2017-07-15,9.0,76,31,4,116
2017-06-22,88,2017-06-24,212,2017-07-15,116,2017-07-16,0.0,70,34,4,115
2017-07-06,126,2017-06-09,245,2017-05-03,201,2017-07-18,23.0,69,34,7,139
2017-06-20,190,2017-06-18,249,2017-06-09,245,2017-07-19,0.0,67,35,9,237
2017-07-08,303,2017-07-07,257,2017-07-12,278,2017-07-20,14.0,56,38,9,296
2017-07-04,169,2017-07-19,237,2017-06-09,245,2017-07-21,0.0,59,37,6,207
2017-07-21,207,2017-07-06,126,2017-06-09,245,2017-07-22,9.0,62,37,5,167
2017-06-09,245,2017-07-21,207,2017-07-22,167,2017-07-23,4.0,52,40,5,245
2017-07-22,167,2017-07-06,126,2017-05-19,245,2017-07-24,15.0,64,37,7,149
2017-06-08,190,2017-06-15,216,2017-07-07,257,2017-07-25,4.0,57,36,7,158
2017-07-16,115,2017-06-22,88,2017-07-22,167,2017-07-26,0.0,61,36,5,123
2017-07-25,158,2017-07-09,134,2017-06-08,190,2017-07-27,4.0,66,33,6,41
2017-07-09,134,2017-06-30,241,2017-06-25,296,2017-07-28,13.0,64,31,8,103
2017-07-27,41,2017-06-10,95,2017-07-28,103,2017-07-29,10.0,71,28,5,35
2017-07-25,158,2017-06-20,190,2017-06-08,190,2017-07-30,0.0,81,29,3,107
2017-07-24,149,2017-07-28,103,2017-07-09,134,2017-07-31,9.0,64,35,6,169
2017-07-16,115,2017-07-26,123,2017-06-22,88,2017-08-01,0.0,69,35,7,229
2017-07-15,116,2017-07-31,169,2017-07-05,171,2017-08-02,0.0,75,34,6,51
2017-06-10,95,2017-06-22,88,2017-07-31,169,2017-08-03,5.0,62,37,5,220
2017-07-20,296,2017-07-12,278,2017-07-08,303,2017-08-04,14.0,53,38,5,287
2017-07-12,278,2017-07-13,290,2017-07-11,288,2017-08-05,14.0,48,40,4,278
2017-06-18,249,2017-06-02,278,2017-07-12,278,2017-08-06,5.0,50,39,6,276
2017-06-29,251,2017-07-11,288,2017-07-12,278,2017-08-07,13.0,42,38,4,201
2017-07-11,288,2017-07-13,290,2017-07-12,278,2017-08-08,14.0,44,38,4,296
2017-08-04,287,2017-07-08,303,2017-07-20,296,2017-08-09,24.0,53,35,6,232
2017-07-11,288,2017-07-13,290,2017-08-05,278,2017-08-10,14.0,46,40,3,290
2017-07-12,278,2017-07-11,288,2017-07-13,290,2017-08-11,14.0,48,38,6,274
2017-07-23,245,2017-06-09,245,2017-08-06,276,2017-08-12,24.0,54,36,6,145
2017-06-30,241,2017-07-09,134,2017-07-28,103,2017-08-13,13.0,58,33,7,205
2017-07-28,103,2017-07-31,169,2017-07-09,134,2017-08-14,9.0,70,31,9,148
2017-07-07,257,2017-07-20,296,2017-06-11,218,2017-08-15,14.0,60,34,5,264
2017-07-31,169,2017-07-24,149,2017-08-13,205,2017-08-16,9.0,58,34,5,234
2017-07-05,171,2017-07-14,270,2017-08-02,51,2017-08-17,0.0,60,35,3,186
2017-07-22,167,2017-07-21,207,2017-07-06,126,2017-08-18,9.0,59,35,4,234
2017-07-24,149,2017-07-31,169,2017-08-16,234,2017-08-19,0.0,65,32,6,156
2017-08-15,264,2017-07-07,257,2017-08-13,205,2017-08-20,13.0,60,34,5,227
2017-07-08,303,2017-08-04,287,2017-07-12,278,2017-08-21,13.0,51,37,2,218
2017-07-14,270,2017-07-25,158,2017-08-17,186,2017-08-22,4.0,56,36,6,251
2017-08-03,220,2017-07-14,270,2017-06-10,95,2017-08-23,15.0,67,35,6,133
2017-07-07,257,2017-07-20,296,2017-07-08,303,2017-08-24,14.0,54,36,6,283
2017-06-16,284,2017-07-02,240,2017-08-07,201,2017-08-25,13.0,37,35,5,92
2017-06-21,272,2017-06-19,235,2017-05-25,323,2017-08-26,13.0,39,32,4,81
2017-08-26,81,2017-06-28,267,2017-05-21,202,2017-08-27,13.0,45,33,6,147
2017-08-14,148,2017-07-31,169,2017-08-16,234,2017-08-28,9.0,82,25,8,47
2017-04-19,132,2017-08-09,232,2017-03-24,132,2017-08-29,23.0,65,25,4,68
2017-08-14,148,2017-08-22,251,2017-07-25,158,2017-08-30,6.0,70,24,6,78
2017-06-11,218,2017-06-26,273,2017-08-24,283,2017-08-31,14.0,53,33,4,238
2017-06-26,273,2017-06-11,218,2017-08-31,238,2017-09-01,14.0,55,30,5,268
2017-07-04,169,2017-07-21,207,2017-06-02,278,2017-09-02,4.0,51,29,4,191
2017-05-21,202,2017-06-27,285,2017-06-01,294,2017-09-03,13.0,46,31,5,146
2017-08-06,276,2017-06-18,249,2017-06-02,278,2017-09-04,6.0,58,30,5,152
2017-09-02,191,2017-06-05,92,2017-09-04,152,2017-09-05,4.0,62,29,4,134
2017-06-03,303,2017-06-04,275,2017-06-13,260,2017-09-06,13.0,53,30,5,198
2017-08-31,238,2017-06-11,218,2017-09-01,268,2017-09-07,14.0,55,33,7,293
2017-08-31,238,2017-09-03,146,2017-06-27,285,2017-09-08,13.0,49,33,7,173
2017-06-30,241,2017-09-08,173,2017-06-12,256,2017-09-09,13.0,49,33,5,190
2017-06-26,273,2017-06-11,218,2017-09-01,268,2017-09-10,14.0,51,30,5,80
2017-08-31,238,2017-06-11,218,2017-09-07,293,2017-09-11,14.0,50,33,5,275
2017-06-16,284,2017-05-20,272,2017-06-01,294,2017-09-12,14.0,37,34,3,265
2017-05-20,272,2017-06-19,235,2017-06-16,284,2017-09-13,14.0,37,33,5,241
2017-06-14,294,2017-05-30,270,2017-06-16,284,2017-09-14,13.0,34,32,4,275
2017-09-13,241,2017-08-27,147,2017-06-19,235,2017-09-15,13.0,37,33,2,218
2017-09-09,190,2017-09-11,275,2017-06-12,256,2017-09-16,13.0,50,31,5,76
2017-05-20,272,2017-06-01,294,2017-05-21,202,2017-09-17,14.0,40,32,3,250
2017-09-17,250,2017-05-21,202,2017-05-20,272,2017-09-18,14.0,42,32,7,222
2017-05-28,301,2017-05-29,245,2017-06-15,216,2017-09-19,6.0,33,32,5,226
2017-05-27,306,2017-05-26,316,2017-04-29,304,2017-09-20,13.0,25,36,2,265
2017-04-20,214,2017-04-21,259,2017-09-03,146,2017-09-21,6.0,47,31,8,229
2017-06-14,294,2017-06-16,284,2017-09-17,250,2017-09-22,14.0,35,33,6,240
2017-05-21,202,2017-09-18,222,2017-05-17,309,2017-09-23,14.0,45,31,7,202
2017-06-27,285,2017-09-11,275,2017-06-11,218,2017-09-24,13.0,48,32,7,285
2017-06-26,273,2017-06-11,218,2017-09-10,80,2017-09-25,13.0,53,30,5,273
2017-05-08,88,2017-09-02,191,2017-07-06,126,2017-09-26,6.0,63,27,5,88
2017-04-17,297,2017-05-22,257,2017-04-12,297,2017-09-27,6.0,40,27,6,137
2017-04-18,348,2017-04-28,314,2017-05-13,321,2017-09-28,14.0,17,27,6,298
2017-09-25,273,2017-06-07,312,2017-04-14,259,2017-09-29,13.0,52,27,9,165
2017-04-13,184,2017-09-04,152,2017-06-02,278,2017-09-30,6.0,49,29,8,193
2017-05-23,233,2017-09-06,198,2017-06-25,296,2017-10-01,4.0,62,28,6,119
2017-06-13,260,2017-06-04,275,2017-06-03,303,2017-10-02,13.0,43,24,9,162
2017-03-12,187,2017-10-02,162,2017-03-11,201,2017-10-03,6.0,42,20,6,38
