day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,258,2017-02-12,235,2017-02-25,259,2017-03-02,14.0,15,11,7,302
2017-02-27,250,2017-02-25,259,2017-02-12,235,2017-03-03,13.0,26,18,9,275
2017-02-27,250,2017-02-13,235,2017-02-15,210,2017-03-04,13.0,28,20,4,192
2017-01-12,149,2017-02-28,142,2017-01-02,21,2017-03-05,20.0,40,10,10,188
2017-02-27,250,2017-02-25,259,2017-02-12,235,2017-03-06,13.0,20,13,7,250
2017-02-11,258,2017-03-02,302,2017-02-10,280,2017-03-07,14.0,17,8,7,321
2017-03-02,302,2017-02-11,258,2017-03-07,321,2017-03-08,14.0,16,13,7,304
2017-03-08,304,2017-03-02,302,2017-02-11,258,2017-03-09,14.0,14,18,5,292
2017-03-09,292,2017-03-08,304,2017-03-02,302,2017-03-10,13.0,12,23,4,256
2017-03-04,192,2017-03-03,275,2017-02-27,250,2017-03-11,6.0,33,21,6,200
2017-02-24,259,2017-02-15,210,2017-02-18,235,2017-03-12,4.0,33,14,10,171
2017-03-06,250,2017-03-08,304,2017-02-12,235,2017-03-13,13.0,20,13,7,126
2017-02-26,236,2017-03-09,292,2017-03-08,304,2017-03-14,20.0,14,17,5,302
2017-03-10,256,2017-03-09,292,2017-03-08,304,2017-03-15,6.0,14,18,3,219
2017-03-03,275,2017-02-27,250,2017-03-13,126,2017-03-16,6.0,22,18,6,264
2017-02-15,210,2017-03-03,275,2017-02-18,235,2017-03-17,13.0,36,18,8,222
2017-03-04,192,2017-02-15,210,2017-02-27,250,2017-03-18,14.0,30,23,3,228
2017-03-01,140,2017-03-18,228,2017-03-11,200,2017-03-19,13.0,21,21,6,230
2017-03-12,171,2017-02-14,127,2017-03-17,222,2017-03-20,6.0,39,18,6,120
2017-02-27,250,2017-03-03,275,2017-02-13,235,2017-03-21,14.0,24,19,5,212
2017-02-14,127,2017-01-28,23,2017-03-20,120,2017-03-22,18.0,27,17,5,124
2017-01-04,28,2017-03-20,120,2017-02-19,160,2017-03-23,6.0,44,16,4,117
2017-01-26,45,2017-02-23,292,2017-02-04,84,2017-03-24,23.0,55,15,8,136
2017-02-16,180,2017-01-02,21,2017-01-06,45,2017-03-25,13.0,49,15,6,261
2017-02-26,236,2017-02-20,158,2017-01-29,158,2017-03-26,6.0,27,15,8,285
2017-02-27,250,2017-03-06,250,2017-03-03,275,2017-03-27,6.0,21,18,5,301
2017-01-08,16,2017-01-03,156,2017-02-04,84,2017-03-28,16.0,72,8,7,164
2017-01-02,21,2017-02-04,84,2017-02-15,210,2017-03-29,14.0,48,16,7,272
2017-01-04,28,2017-03-23,117,2017-02-14,127,2017-03-30,4.0,63,15,4,81
2017-03-29,272,2017-01-02,21,2017-02-04,84,2017-03-31,14.0,49,14,7,286
2017-02-15,210,2017-03-04,192,2017-02-13,235,2017-04-01,14.0,31,18,7,300
2017-03-18,228,2017-03-04,192,2017-03-21,212,2017-04-02,13.0,26,22,6,290
2017-03-18,228,2017-04-01,300,2017-02-15,210,2017-04-03,14.0,40,22,7,204
2017-03-20,120,2017-03-30,81,2017-02-14,127,2017-04-04,10.0,66,17,6,120
2017-01-05,12,2017-03-30,81,2017-04-04,120,2017-04-05,20.0,75,17,3,12
2017-04-03,204,2017-03-29,272,2017-03-18,228,2017-04-06,14.0,50,22,3,293
2017-03-20,120,2017-04-04,120,2017-04-06,293,2017-04-07,6.0,56,21,4,157
2017-04-07,157,2017-04-04,120,2017-03-20,120,2017-04-08,10.0,75,17,7,157
2017-03-27,301,2017-02-15,210,2017-02-02,186,2017-04-09,6.0,32,16,8,301
2017-03-30,81,2017-02-14,127,2017-03-15,219,2017-04-10,6.0,27,15,4,131
2017-04-01,300,2017-02-15,210,2017-04-03,204,2017-04-11,14.0,37,18,5,263
2017-03-27,301,2017-03-11,200,2017-04-03,204,2017-04-12,6.0,38,20,7,286
2017-04-07,157,2017-03-25,261,2017-04-06,293,2017-04-13,5.0,55,21,9,180
2017-04-06,293,2017-04-03,204,2017-03-29,272,2017-04-14,14.0,52,23,6,172
2017-03-26,285,2017-02-26,236,2017-04-06,293,2017-04-15,5.0,45,27,6,184
2017-03-30,81,2017-04-14,172,2017-02-16,180,2017-04-16,10.0,85,20,5,30
2017-04-12,286,2017-04-03,204,2017-03-27,301,2017-04-17,6.0,36,24,7,297
2017-04-02,290,2017-03-21,212,2017-03-18,228,2017-04-18,14.0,24,20,7,333
