day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,175,2017-02-12,168,2017-02-25,208,2017-03-02,14.0,15,11,7,226
2017-02-27,189,2017-02-25,208,2017-02-12,168,2017-03-03,13.0,26,18,9,204
2017-02-27,189,2017-02-13,138,2017-02-15,162,2017-03-04,13.0,28,20,4,170
2017-01-12,94,2017-02-28,154,2017-01-02,94,2017-03-05,20.0,40,10,10,192
2017-02-27,189,2017-02-25,208,2017-02-12,168,2017-03-06,13.0,20,13,7,203
2017-02-11,175,2017-03-02,226,2017-02-10,199,2017-03-07,14.0,17,8,7,175
2017-03-02,226,2017-02-11,175,2017-03-07,175,2017-03-08,14.0,16,13,7,226
2017-03-08,226,2017-03-02,226,2017-02-11,175,2017-03-09,14.0,14,18,5,226
2017-03-09,226,2017-03-08,226,2017-03-02,226,2017-03-10,13.0,12,23,4,226
2017-03-04,170,2017-03-03,204,2017-02-27,189,2017-03-11,6.0,33,21,6,170
2017-02-24,209,2017-02-15,162,2017-02-18,172,2017-03-12,4.0,33,14,10,209
2017-03-06,203,2017-03-08,226,2017-02-12,168,2017-03-13,13.0,20,13,7,203
2017-02-26,179,2017-03-09,226,2017-03-08,226,2017-03-14,20.0,14,17,5,179
2017-03-10,226,2017-03-09,226,2017-03-08,226,2017-03-15,6.0,14,18,3,185
2017-03-03,204,2017-02-27,189,2017-03-13,203,2017-03-16,6.0,22,18,6,185
2017-02-15,162,2017-03-03,204,2017-02-18,172,2017-03-17,13.0,36,18,8,139
2017-03-04,170,2017-02-15,162,2017-02-27,189,2017-03-18,14.0,30,23,3,170
2017-03-01,98,2017-03-18,170,2017-03-11,170,2017-03-19,13.0,21,21,6,98
2017-03-12,209,2017-02-14,101,2017-03-17,139,2017-03-20,6.0,39,18,6,209
2017-02-27,189,2017-03-03,204,2017-02-13,138,2017-03-21,14.0,24,19,5,212
2017-02-14,101,2017-01-28,1,2017-03-20,209,2017-03-22,18.0,27,17,5,108
2017-01-04,20,2017-03-20,209,2017-02-19,83,2017-03-23,6.0,44,16,4,88
2017-01-26,36,2017-02-23,222,2017-02-04,24,2017-03-24,23.0,55,15,8,74
2017-02-16,112,2017-01-02,94,2017-01-06,36,2017-03-25,13.0,49,15,6,190
2017-02-26,179,2017-02-20,171,2017-01-29,79,2017-03-26,6.0,27,15,8,179
2017-02-27,189,2017-03-06,203,2017-03-03,204,2017-03-27,6.0,21,18,5,189
2017-01-08,92,2017-01-03,88,2017-02-04,24,2017-03-28,16.0,72,8,7,92
2017-01-02,94,2017-02-04,24,2017-02-15,162,2017-03-29,14.0,48,16,7,94
2017-01-04,20,2017-03-23,88,2017-02-14,101,2017-03-30,4.0,63,15,4,20
2017-03-29,94,2017-01-02,94,2017-02-04,24,2017-03-31,14.0,49,14,7,229
2017-02-15,162,2017-03-04,170,2017-02-13,138,2017-04-01,14.0,31,18,7,294
2017-03-18,170,2017-03-04,170,2017-03-21,212,2017-04-02,13.0,26,22,6,265
2017-03-18,170,2017-04-01,294,2017-02-15,162,2017-04-03,14.0,40,22,7,241
2017-03-20,209,2017-03-30,20,2017-02-14,101,2017-04-04,10.0,66,17,6,64
2017-01-05,12,2017-03-30,20,2017-04-04,64,2017-04-05,20.0,75,17,3,108
2017-04-03,241,2017-03-29,94,2017-03-18,170,2017-04-06,14.0,50,22,3,273
2017-03-20,209,2017-04-04,64,2017-04-06,273,2017-04-07,6.0,56,21,4,197
2017-04-07,197,2017-04-04,64,2017-03-20,209,2017-04-08,10.0,75,17,7,197
2017-03-27,189,2017-02-15,162,2017-02-02,144,2017-04-09,6.0,32,16,8,189
2017-03-30,20,2017-02-14,101,2017-03-15,185,2017-04-10,6.0,27,15,4,160
2017-04-01,294,2017-02-15,162,2017-04-03,241,2017-04-11,14.0,37,18,5,256
2017-03-27,189,2017-03-11,170,2017-04-03,241,2017-04-12,6.0,38,20,7,298
2017-04-07,197,2017-03-25,190,2017-04-06,273,2017-04-13,5.0,55,21,9,185
2017-04-06,273,2017-04-03,241,2017-03-29,94,2017-04-14,14.0,52,23,6,216
2017-03-26,179,2017-02-26,179,2017-04-06,273,2017-04-15,5.0,45,27,6,228
2017-03-30,20,2017-04-14,216,2017-02-16,112,2017-04-16,10.0,85,20,5,45
2017-04-12,298,2017-04-03,241,2017-03-27,189,2017-04-17,6.0,36,24,7,283
2017-04-02,265,2017-03-21,212,2017-03-18,170,2017-04-18,14.0,24,20,7,331
2017-03-24,74,2017-01-26,36,2017-01-01,90,2017-04-19,21.0,63,20,6,71
2017-04-03,241,2017-04-11,256,2017-04-06,273,2017-04-20,6.0,38,21,4,306
2017-04-20,306,2017-03-28,92,2017-02-19,83,2017-04-21,4.0,49,16,8,253
2017-03-18,170,2017-04-03,241,2017-04-02,265,2017-04-22,13.0,32,21,8,334
2017-04-03,241,2017-03-18,170,2017-04-14,216,2017-04-23,14.0,40,23,7,303
2017-03-11,170,2017-04-12,298,2017-04-17,283,2017-04-24,9.0,50,21,7,212
2017-04-11,256,2017-04-03,241,2017-03-29,94,2017-04-25,13.0,42,18,8,256
2017-03-04,170,2017-04-02,265,2017-03-18,170,2017-04-26,13.0,30,20,6,170
2017-03-18,170,2017-03-21,212,2017-04-02,265,2017-04-27,14.0,23,22,7,322
2017-04-27,322,2017-03-18,170,2017-03-21,212,2017-04-28,14.0,23,26,6,322
2017-04-28,322,2017-04-27,322,2017-03-18,170,2017-04-29,14.0,27,29,5,312
2017-02-19,83,2017-04-15,228,2017-04-29,312,2017-04-30,6.0,33,29,5,249
2017-03-11,170,2017-04-17,283,2017-03-15,185,2017-05-01,5.0,40,29,5,225
2017-04-29,312,2017-04-23,303,2017-04-03,241,2017-05-02,14.0,33,28,6,284
2017-05-01,225,2017-04-14,216,2017-04-23,303,2017-05-03,10.0,48,24,6,195
2017-03-31,229,2017-04-06,273,2017-04-25,256,2017-05-04,13.0,52,23,5,220
2017-04-27,322,2017-04-28,322,2017-03-18,170,2017-05-05,14.0,24,23,9,265
2017-04-27,322,2017-04-28,322,2017-03-18,170,2017-05-06,14.0,26,24,8,324
2017-04-10,160,2017-03-23,88,2017-04-15,228,2017-05-07,6.0,33,27,5,253
2017-04-04,64,2017-03-22,108,2017-03-30,20,2017-05-08,6.0,51,23,7,159
2017-04-06,273,2017-04-03,241,2017-04-14,216,2017-05-09,14.0,44,25,4,293
2017-04-15,228,2017-03-26,179,2017-02-26,179,2017-05-10,5.0,38,29,7,252
2017-04-30,249,2017-05-10,252,2017-02-19,83,2017-05-11,6.0,32,32,7,242
2017-04-29,312,2017-04-28,322,2017-05-06,324,2017-05-12,14.0,23,27,7,302
2017-05-12,302,2017-04-28,322,2017-04-27,322,2017-05-13,14.0,21,25,7,319
2017-03-18,170,2017-04-29,312,2017-05-06,324,2017-05-14,13.0,31,25,4,269
2017-05-14,269,2017-04-03,241,2017-04-23,303,2017-05-15,13.0,39,25,5,252
2017-05-02,284,2017-04-03,241,2017-04-23,303,2017-05-16,14.0,38,27,7,303
2017-05-16,303,2017-05-02,284,2017-04-23,303,2017-05-17,14.0,40,30,9,286
