day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,248,2017-02-12,231,2017-02-25,259,2017-03-02,14.0,15,11,7,309
2017-02-27,251,2017-02-25,259,2017-02-12,231,2017-03-03,13.0,26,18,9,277
2017-02-27,251,2017-02-13,217,2017-02-15,204,2017-03-04,13.0,28,20,4,181
2017-01-12,95,2017-02-28,141,2017-01-02,19,2017-03-05,20.0,40,10,10,196
2017-02-27,251,2017-02-25,259,2017-02-12,231,2017-03-06,13.0,20,13,7,279
2017-02-11,248,2017-03-02,309,2017-02-10,285,2017-03-07,14.0,17,8,7,332
2017-03-02,309,2017-02-11,248,2017-03-07,332,2017-03-08,14.0,16,13,7,316
2017-03-08,316,2017-03-02,309,2017-02-11,248,2017-03-09,14.0,14,18,5,293
2017-03-09,293,2017-03-08,316,2017-03-02,309,2017-03-10,13.0,12,23,4,278
2017-03-04,181,2017-03-03,277,2017-02-27,251,2017-03-11,6.0,33,21,6,190
2017-02-24,270,2017-02-15,204,2017-02-18,239,2017-03-12,4.0,33,14,10,177
2017-03-06,279,2017-03-08,316,2017-02-12,231,2017-03-13,13.0,20,13,7,133
2017-02-26,207,2017-03-09,293,2017-03-08,316,2017-03-14,20.0,14,17,5,297
2017-03-10,278,2017-03-09,293,2017-03-08,316,2017-03-15,6.0,14,18,3,214
2017-03-03,277,2017-02-27,251,2017-03-13,133,2017-03-16,6.0,22,18,6,241
2017-02-15,204,2017-03-03,277,2017-02-18,239,2017-03-17,13.0,36,18,8,189
2017-03-04,181,2017-02-15,204,2017-02-27,251,2017-03-18,14.0,30,23,3,225
2017-03-01,134,2017-03-18,225,2017-03-11,190,2017-03-19,13.0,21,21,6,252
2017-03-12,177,2017-02-14,107,2017-03-17,189,2017-03-20,6.0,39,18,6,121
2017-02-27,251,2017-03-03,277,2017-02-13,217,2017-03-21,14.0,24,19,5,211
2017-02-14,107,2017-01-28,6,2017-03-20,121,2017-03-22,18.0,27,17,5,117
2017-01-04,18,2017-03-20,121,2017-02-19,130,2017-03-23,6.0,44,16,4,91
2017-01-26,115,2017-02-23,300,2017-02-04,71,2017-03-24,23.0,55,15,8,119
2017-02-16,170,2017-01-02,19,2017-01-06,33,2017-03-25,13.0,49,15,6,246
2017-02-26,207,2017-02-20,267,2017-01-29,83,2017-03-26,6.0,27,15,8,298
2017-02-27,251,2017-03-06,279,2017-03-03,277,2017-03-27,6.0,21,18,5,312
2017-01-08,18,2017-01-03,109,2017-02-04,71,2017-03-28,16.0,72,8,7,147
2017-01-02,19,2017-02-04,71,2017-02-15,204,2017-03-29,14.0,48,16,7,283
2017-01-04,18,2017-03-23,91,2017-02-14,107,2017-03-30,4.0,63,15,4,74
2017-03-29,283,2017-01-02,19,2017-02-04,71,2017-03-31,14.0,49,14,7,299
2017-02-15,204,2017-03-04,181,2017-02-13,217,2017-04-01,14.0,31,18,7,318
2017-03-18,225,2017-03-04,181,2017-03-21,211,2017-04-02,13.0,26,22,6,297
2017-03-18,225,2017-04-01,318,2017-02-15,204,2017-04-03,14.0,40,22,7,213
2017-03-20,121,2017-03-30,74,2017-02-14,107,2017-04-04,10.0,66,17,6,37
2017-01-05,10,2017-03-30,74,2017-04-04,37,2017-04-05,20.0,75,17,3,87
2017-04-03,213,2017-03-29,283,2017-03-18,225,2017-04-06,14.0,50,22,3,266
2017-03-20,121,2017-04-04,37,2017-04-06,266,2017-04-07,6.0,56,21,4,121
2017-04-07,121,2017-04-04,37,2017-03-20,121,2017-04-08,10.0,75,17,7,121
2017-03-27,312,2017-02-15,204,2017-02-02,189,2017-04-09,6.0,32,16,8,312
2017-03-30,74,2017-02-14,107,2017-03-15,214,2017-04-10,6.0,27,15,4,135
2017-04-01,318,2017-02-15,204,2017-04-03,213,2017-04-11,14.0,37,18,5,250
2017-03-27,312,2017-03-11,190,2017-04-03,213,2017-04-12,6.0,38,20,7,284
2017-04-07,121,2017-03-25,246,2017-04-06,266,2017-04-13,5.0,55,21,9,162
2017-04-06,266,2017-04-03,213,2017-03-29,283,2017-04-14,14.0,52,23,6,238
2017-03-26,298,2017-02-26,207,2017-04-06,266,2017-04-15,5.0,45,27,6,171
2017-03-30,74,2017-04-14,238,2017-02-16,170,2017-04-16,10.0,85,20,5,74
2017-04-12,284,2017-04-03,213,2017-03-27,312,2017-04-17,6.0,36,24,7,284
2017-04-02,297,2017-03-21,211,2017-03-18,225,2017-04-18,14.0,24,20,7,297
2017-03-24,119,2017-01-26,115,2017-01-01,94,2017-04-19,21.0,63,20,6,66
2017-04-03,213,2017-04-11,250,2017-04-06,266,2017-04-20,6.0,38,21,4,279
2017-04-20,279,2017-03-28,147,2017-02-19,130,2017-04-21,4.0,49,16,8,250
2017-03-18,225,2017-04-03,213,2017-04-02,297,2017-04-22,13.0,32,21,8,316
2017-04-03,213,2017-03-18,225,2017-04-14,238,2017-04-23,14.0,40,23,7,312
2017-03-11,190,2017-04-12,284,2017-04-17,284,2017-04-24,9.0,50,21,7,201
2017-04-11,250,2017-04-03,213,2017-03-29,283,2017-04-25,13.0,42,18,8,98
2017-03-04,181,2017-04-02,297,2017-03-18,225,2017-04-26,13.0,30,20,6,306
2017-03-18,225,2017-03-21,211,2017-04-02,297,2017-04-27,14.0,23,22,7,321
2017-04-27,321,2017-03-18,225,2017-03-21,211,2017-04-28,14.0,23,26,6,303
2017-04-28,303,2017-04-27,321,2017-03-18,225,2017-04-29,14.0,27,29,5,293
2017-02-19,130,2017-04-15,171,2017-04-29,293,2017-04-30,6.0,33,29,5,268
2017-03-11,190,2017-04-17,284,2017-03-15,214,2017-05-01,5.0,40,29,5,230
2017-04-29,293,2017-04-23,312,2017-04-03,213,2017-05-02,14.0,33,28,6,273
2017-05-01,230,2017-04-14,238,2017-04-23,312,2017-05-03,10.0,48,24,6,230
2017-03-31,299,2017-04-06,266,2017-04-25,98,2017-05-04,13.0,52,23,5,299
2017-04-27,321,2017-04-28,303,2017-03-18,225,2017-05-05,14.0,24,23,9,229
2017-04-27,321,2017-04-28,303,2017-03-18,225,2017-05-06,14.0,26,24,8,309
2017-04-10,135,2017-03-23,91,2017-04-15,171,2017-05-07,6.0,33,27,5,283
2017-04-04,37,2017-03-22,117,2017-03-30,74,2017-05-08,6.0,51,23,7,37
2017-04-06,266,2017-04-03,213,2017-04-14,238,2017-05-09,14.0,44,25,4,266
2017-04-15,171,2017-03-26,298,2017-02-26,207,2017-05-10,5.0,38,29,7,285
2017-04-30,268,2017-05-10,285,2017-02-19,130,2017-05-11,6.0,32,32,7,207
2017-04-29,293,2017-04-28,303,2017-05-06,309,2017-05-12,14.0,23,27,7,305
2017-05-12,305,2017-04-28,303,2017-04-27,321,2017-05-13,14.0,21,25,7,319
2017-03-18,225,2017-04-29,293,2017-05-06,309,2017-05-14,13.0,31,25,4,263
2017-05-14,263,2017-04-03,213,2017-04-23,312,2017-05-15,13.0,39,25,5,178
2017-05-02,273,2017-04-03,213,2017-04-23,312,2017-05-16,14.0,38,27,7,304
2017-05-16,304,2017-05-02,273,2017-04-23,312,2017-05-17,14.0,40,30,9,300
