day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,252,2017-02-12,232,2017-02-25,259,2017-03-02,14.0,15,11,7,300
2017-02-27,250,2017-02-25,259,2017-02-12,232,2017-03-03,13.0,26,18,9,274
2017-02-27,250,2017-02-13,232,2017-02-15,205,2017-03-04,13.0,28,20,4,190
2017-01-12,141,2017-02-28,139,2017-01-02,26,2017-03-05,20.0,40,10,10,181
2017-02-27,250,2017-02-25,259,2017-02-12,232,2017-03-06,13.0,20,13,7,278
2017-02-11,252,2017-03-02,300,2017-02-10,275,2017-03-07,14.0,17,8,7,321
2017-03-02,300,2017-02-11,252,2017-03-07,321,2017-03-08,14.0,16,13,7,307
2017-03-08,307,2017-03-02,300,2017-02-11,252,2017-03-09,14.0,14,18,5,295
2017-03-09,295,2017-03-08,307,2017-03-02,300,2017-03-10,13.0,12,23,4,258
2017-03-04,190,2017-03-03,274,2017-02-27,250,2017-03-11,6.0,33,21,6,197
2017-02-24,258,2017-02-15,205,2017-02-18,205,2017-03-12,4.0,33,14,10,168
2017-03-06,278,2017-03-08,307,2017-02-12,232,2017-03-13,13.0,20,13,7,124
2017-02-26,235,2017-03-09,295,2017-03-08,307,2017-03-14,20.0,14,17,5,305
2017-03-10,258,2017-03-09,295,2017-03-08,307,2017-03-15,6.0,14,18,3,220
2017-03-03,274,2017-02-27,250,2017-03-13,124,2017-03-16,6.0,22,18,6,265
2017-02-15,205,2017-03-03,274,2017-02-18,205,2017-03-17,13.0,36,18,8,221
2017-03-04,190,2017-02-15,205,2017-02-27,250,2017-03-18,14.0,30,23,3,190
2017-03-01,142,2017-03-18,190,2017-03-11,197,2017-03-19,13.0,21,21,6,142
2017-03-12,168,2017-02-14,125,2017-03-17,221,2017-03-20,6.0,39,18,6,168
2017-02-27,250,2017-03-03,274,2017-02-13,232,2017-03-21,14.0,24,19,5,209
2017-02-14,125,2017-01-28,4,2017-03-20,168,2017-03-22,18.0,27,17,5,122
2017-01-04,27,2017-03-20,168,2017-02-19,154,2017-03-23,6.0,44,16,4,116
2017-01-26,44,2017-02-23,292,2017-02-04,85,2017-03-24,23.0,55,15,8,134
2017-02-16,174,2017-01-02,26,2017-01-06,44,2017-03-25,13.0,49,15,6,264
2017-02-26,235,2017-02-20,256,2017-01-29,81,2017-03-26,6.0,27,15,8,287
2017-02-27,250,2017-03-06,278,2017-03-03,274,2017-03-27,6.0,21,18,5,304
2017-01-08,14,2017-01-03,151,2017-02-04,85,2017-03-28,16.0,72,8,7,162
2017-01-02,26,2017-02-04,85,2017-02-15,205,2017-03-29,14.0,48,16,7,273
2017-01-04,27,2017-03-23,116,2017-02-14,125,2017-03-30,4.0,63,15,4,81
2017-03-29,273,2017-01-02,26,2017-02-04,85,2017-03-31,14.0,49,14,7,293
2017-02-15,205,2017-03-04,190,2017-02-13,232,2017-04-01,14.0,31,18,7,306
2017-03-18,190,2017-03-04,190,2017-03-21,209,2017-04-02,13.0,26,22,6,298
2017-03-18,190,2017-04-01,306,2017-02-15,205,2017-04-03,14.0,40,22,7,207
2017-03-20,168,2017-03-30,81,2017-02-14,125,2017-04-04,10.0,66,17,6,42
2017-01-05,11,2017-03-30,81,2017-04-04,42,2017-04-05,20.0,75,17,3,11
2017-04-03,207,2017-03-29,273,2017-03-18,190,2017-04-06,14.0,50,22,3,207
2017-03-20,168,2017-04-04,42,2017-04-06,207,2017-04-07,6.0,56,21,4,154
2017-04-07,154,2017-04-04,42,2017-03-20,168,2017-04-08,10.0,75,17,7,154
2017-03-27,304,2017-02-15,205,2017-02-02,182,2017-04-09,6.0,32,16,8,304
2017-03-30,81,2017-02-14,125,2017-03-15,220,2017-04-10,6.0,27,15,4,130
2017-04-01,306,2017-02-15,205,2017-04-03,207,2017-04-11,14.0,37,18,5,262
2017-03-27,304,2017-03-11,197,2017-04-03,207,2017-04-12,6.0,38,20,7,284
2017-04-07,154,2017-03-25,264,2017-04-06,207,2017-04-13,5.0,55,21,9,181
2017-04-06,207,2017-04-03,207,2017-03-29,273,2017-04-14,14.0,52,23,6,170
2017-03-26,287,2017-02-26,235,2017-04-06,207,2017-04-15,5.0,45,27,6,184
2017-03-30,81,2017-04-14,170,2017-02-16,174,2017-04-16,10.0,85,20,5,29
2017-04-12,284,2017-04-03,207,2017-03-27,304,2017-04-17,6.0,36,24,7,298
2017-04-02,298,2017-03-21,209,2017-03-18,190,2017-04-18,14.0,24,20,7,339
2017-03-24,134,2017-01-26,44,2017-01-01,117,2017-04-19,21.0,63,20,6,74
2017-04-03,207,2017-04-11,262,2017-04-06,207,2017-04-20,6.0,38,21,4,266
2017-04-20,266,2017-03-28,162,2017-02-19,154,2017-04-21,4.0,49,16,8,234
2017-03-18,190,2017-04-03,207,2017-04-02,298,2017-04-22,13.0,32,21,8,316
2017-04-03,207,2017-03-18,190,2017-04-14,170,2017-04-23,14.0,40,23,7,309
2017-03-11,197,2017-04-12,284,2017-04-17,298,2017-04-24,9.0,50,21,7,198
2017-04-11,262,2017-04-03,207,2017-03-29,273,2017-04-25,13.0,42,18,8,96
2017-03-04,190,2017-04-02,298,2017-03-18,190,2017-04-26,13.0,30,20,6,290
2017-03-18,190,2017-03-21,209,2017-04-02,298,2017-04-27,14.0,23,22,7,312
2017-04-27,312,2017-03-18,190,2017-03-21,209,2017-04-28,14.0,23,26,6,297
2017-04-28,297,2017-04-27,312,2017-03-18,190,2017-04-29,14.0,27,29,5,285
2017-02-19,154,2017-04-15,184,2017-04-29,285,2017-04-30,6.0,33,29,5,265
2017-03-11,197,2017-04-17,298,2017-03-15,220,2017-05-01,5.0,40,29,5,206
2017-04-29,285,2017-04-23,309,2017-04-03,207,2017-05-02,14.0,33,28,6,250
2017-05-01,206,2017-04-14,170,2017-04-23,309,2017-05-03,10.0,48,24,6,206
2017-03-31,293,2017-04-06,207,2017-04-25,96,2017-05-04,13.0,52,23,5,293
2017-04-27,312,2017-04-28,297,2017-03-18,190,2017-05-05,14.0,24,23,9,312
2017-04-27,312,2017-04-28,297,2017-03-18,190,2017-05-06,14.0,26,24,8,292
2017-04-10,130,2017-03-23,116,2017-04-15,184,2017-05-07,6.0,33,27,5,281
2017-04-04,42,2017-03-22,122,2017-03-30,81,2017-05-08,6.0,51,23,7,96
2017-04-06,207,2017-04-03,207,2017-04-14,170,2017-05-09,14.0,44,25,4,316
2017-04-15,184,2017-03-26,287,2017-02-26,235,2017-05-10,5.0,38,29,7,279
2017-04-30,265,2017-05-10,279,2017-02-19,154,2017-05-11,6.0,32,32,7,197
2017-04-29,285,2017-04-28,297,2017-05-06,292,2017-05-12,14.0,23,27,7,306
2017-05-12,306,2017-04-28,297,2017-04-27,312,2017-05-13,14.0,21,25,7,303
2017-03-18,190,2017-04-29,285,2017-05-06,292,2017-05-14,13.0,31,25,4,234
2017-05-14,234,2017-04-03,207,2017-04-23,309,2017-05-15,13.0,39,25,5,186
2017-05-02,250,2017-04-03,207,2017-04-23,309,2017-05-16,14.0,38,27,7,310
2017-05-16,310,2017-05-02,250,2017-04-23,309,2017-05-17,14.0,40,30,9,298
2017-05-17,298,2017-05-16,310,2017-05-02,250,2017-05-18,14.0,40,32,9,290
2017-04-30,265,2017-02-19,154,2017-05-11,197,2017-05-19,5.0,42,31,8,222
2017-05-18,290,2017-05-17,298,2017-05-16,310,2017-05-20,14.0,40,32,4,228
2017-05-20,228,2017-05-18,290,2017-05-17,298,2017-05-21,14.0,43,31,4,240
2017-05-21,240,2017-05-20,228,2017-05-18,290,2017-05-22,9.0,47,31,7,246
2017-05-04,293,2017-03-31,293,2017-04-06,207,2017-05-23,10.0,58,22,9,261
2017-05-02,250,2017-04-29,285,2017-05-16,310,2017-05-24,14.0,32,29,5,320
2017-05-24,320,2017-04-29,285,2017-05-17,298,2017-05-25,14.0,31,31,5,315
2017-05-25,315,2017-05-24,320,2017-05-18,290,2017-05-26,14.0,31,33,7,310
2017-05-26,310,2017-05-25,315,2017-04-29,285,2017-05-27,14.0,27,33,8,295
2017-05-11,197,2017-05-27,295,2017-04-30,265,2017-05-28,6.0,29,33,8,288
2017-05-28,288,2017-05-11,197,2017-05-26,310,2017-05-29,4.0,30,33,7,242
2017-05-20,228,2017-05-26,310,2017-05-18,290,2017-05-30,14.0,34,32,5,261
2017-05-18,290,2017-05-21,240,2017-05-20,228,2017-05-31,14.0,42,32,8,278
2017-05-20,228,2017-05-21,240,2017-05-18,290,2017-06-01,14.0,41,32,8,286
2017-05-22,246,2017-05-17,298,2017-05-21,240,2017-06-02,9.0,41,31,7,270
2017-05-04,293,2017-05-09,316,2017-04-25,96,2017-06-03,14.0,46,26,6,252
2017-06-03,252,2017-05-16,310,2017-05-04,293,2017-06-04,13.0,39,28,2,261
