day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,252,2017-02-12,232,2017-02-25,276,2017-03-02,14.0,15,11,7,316
2017-02-27,256,2017-02-25,276,2017-02-12,232,2017-03-03,13.0,26,18,9,286
2017-02-27,256,2017-02-13,218,2017-02-15,205,2017-03-04,13.0,28,20,4,184
2017-01-12,112,2017-02-28,140,2017-01-02,22,2017-03-05,20.0,40,10,10,112
2017-02-27,256,2017-02-25,276,2017-02-12,232,2017-03-06,13.0,20,13,7,256
2017-02-11,252,2017-03-02,316,2017-02-10,296,2017-03-07,14.0,17,8,7,331
2017-03-02,316,2017-02-11,252,2017-03-07,331,2017-03-08,14.0,16,13,7,315
2017-03-08,315,2017-03-02,316,2017-02-11,252,2017-03-09,14.0,14,18,5,293
2017-03-09,293,2017-03-08,315,2017-03-02,316,2017-03-10,13.0,12,23,4,273
2017-03-04,184,2017-03-03,286,2017-02-27,256,2017-03-11,6.0,33,21,6,187
2017-02-24,276,2017-02-15,205,2017-02-18,243,2017-03-12,4.0,33,14,10,173
2017-03-06,256,2017-03-08,315,2017-02-12,232,2017-03-13,13.0,20,13,7,131
2017-02-26,273,2017-03-09,293,2017-03-08,315,2017-03-14,20.0,14,17,5,299
2017-03-10,273,2017-03-09,293,2017-03-08,315,2017-03-15,6.0,14,18,3,205
2017-03-03,286,2017-02-27,256,2017-03-13,131,2017-03-16,6.0,22,18,6,227
2017-02-15,205,2017-03-03,286,2017-02-18,243,2017-03-17,13.0,36,18,8,186
2017-03-04,184,2017-02-15,205,2017-02-27,256,2017-03-18,14.0,30,23,3,226
2017-03-01,147,2017-03-18,226,2017-03-11,187,2017-03-19,13.0,21,21,6,246
2017-03-12,173,2017-02-14,106,2017-03-17,186,2017-03-20,6.0,39,18,6,126
2017-02-27,256,2017-03-03,286,2017-02-13,218,2017-03-21,14.0,24,19,5,217
2017-02-14,106,2017-01-28,6,2017-03-20,126,2017-03-22,18.0,27,17,5,120
2017-01-04,23,2017-03-20,126,2017-02-19,133,2017-03-23,6.0,44,16,4,93
2017-01-26,119,2017-02-23,311,2017-02-04,68,2017-03-24,23.0,55,15,8,120
