day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,200,2017-02-12,191,2017-02-25,248,2017-03-02,14.0,15,11,7,265
2017-02-27,217,2017-02-25,248,2017-02-12,191,2017-03-03,13.0,26,18,9,238
2017-02-27,217,2017-02-13,156,2017-02-15,182,2017-03-04,13.0,28,20,4,198
2017-01-12,97,2017-02-28,177,2017-01-02,95,2017-03-05,20.0,40,10,10,224
2017-02-27,217,2017-02-25,248,2017-02-12,191,2017-03-06,13.0,20,13,7,237
2017-02-11,200,2017-03-02,265,2017-02-10,224,2017-03-07,14.0,17,8,7,275
2017-03-02,265,2017-02-11,200,2017-03-07,275,2017-03-08,14.0,16,13,7,264
2017-03-08,264,2017-03-02,265,2017-02-11,200,2017-03-09,14.0,14,18,5,264
2017-03-09,264,2017-03-08,264,2017-03-02,265,2017-03-10,13.0,12,23,4,264
2017-03-04,198,2017-03-03,238,2017-02-27,217,2017-03-11,6.0,33,21,6,146
2017-02-24,245,2017-02-15,182,2017-02-18,197,2017-03-12,4.0,33,14,10,227
2017-03-06,237,2017-03-08,264,2017-02-12,191,2017-03-13,13.0,20,13,7,178
2017-02-26,211,2017-03-09,264,2017-03-08,264,2017-03-14,20.0,14,17,5,254
2017-03-10,264,2017-03-09,264,2017-03-08,264,2017-03-15,6.0,14,18,3,215
2017-03-03,238,2017-02-27,217,2017-03-13,178,2017-03-16,6.0,22,18,6,213
2017-02-15,182,2017-03-03,238,2017-02-18,197,2017-03-17,13.0,36,18,8,158
2017-03-04,198,2017-02-15,182,2017-02-27,217,2017-03-18,14.0,30,23,3,186
2017-03-01,104,2017-03-18,186,2017-03-11,146,2017-03-19,13.0,21,21,6,192
2017-03-12,227,2017-02-14,108,2017-03-17,158,2017-03-20,6.0,39,18,6,227
2017-02-27,217,2017-03-03,238,2017-02-13,156,2017-03-21,14.0,24,19,5,217
2017-02-14,108,2017-01-28,7,2017-03-20,227,2017-03-22,18.0,27,17,5,108
2017-01-04,24,2017-03-20,227,2017-02-19,89,2017-03-23,6.0,44,16,4,24
2017-01-26,87,2017-02-23,266,2017-02-04,24,2017-03-24,23.0,55,15,8,87
2017-02-16,125,2017-01-02,95,2017-01-06,46,2017-03-25,13.0,49,15,6,125
2017-02-26,211,2017-02-20,186,2017-01-29,64,2017-03-26,6.0,27,15,8,211
2017-02-27,217,2017-03-06,237,2017-03-03,238,2017-03-27,6.0,21,18,5,217
2017-01-08,65,2017-01-03,92,2017-02-04,24,2017-03-28,16.0,72,8,7,99
2017-01-02,95,2017-02-04,24,2017-02-15,182,2017-03-29,14.0,48,16,7,282
2017-01-04,24,2017-03-23,24,2017-02-14,108,2017-03-30,4.0,63,15,4,111
2017-03-29,282,2017-01-02,95,2017-02-04,24,2017-03-31,14.0,49,14,7,233
2017-02-15,182,2017-03-04,198,2017-02-13,156,2017-04-01,14.0,31,18,7,302
2017-03-18,186,2017-03-04,198,2017-03-21,217,2017-04-02,13.0,26,22,6,271
2017-03-18,186,2017-04-01,302,2017-02-15,182,2017-04-03,14.0,40,22,7,247
2017-03-20,227,2017-03-30,111,2017-02-14,108,2017-04-04,10.0,66,17,6,64
2017-01-05,16,2017-03-30,111,2017-04-04,64,2017-04-05,20.0,75,17,3,107
2017-04-03,247,2017-03-29,282,2017-03-18,186,2017-04-06,14.0,50,22,3,280
2017-03-20,227,2017-04-04,64,2017-04-06,280,2017-04-07,6.0,56,21,4,196
2017-04-07,196,2017-04-04,64,2017-03-20,227,2017-04-08,10.0,75,17,7,196
2017-03-27,217,2017-02-15,182,2017-02-02,163,2017-04-09,6.0,32,16,8,217
2017-03-30,111,2017-02-14,108,2017-03-15,215,2017-04-10,6.0,27,15,4,111
2017-04-01,302,2017-02-15,182,2017-04-03,247,2017-04-11,14.0,37,18,5,254
2017-03-27,217,2017-03-11,146,2017-04-03,247,2017-04-12,6.0,38,20,7,292
2017-04-07,196,2017-03-25,125,2017-04-06,280,2017-04-13,5.0,55,21,9,180
2017-04-06,280,2017-04-03,247,2017-03-29,282,2017-04-14,14.0,52,23,6,206
2017-03-26,211,2017-02-26,211,2017-04-06,280,2017-04-15,5.0,45,27,6,226
2017-03-30,111,2017-04-14,206,2017-02-16,125,2017-04-16,10.0,85,20,5,111
2017-04-12,292,2017-04-03,247,2017-03-27,217,2017-04-17,6.0,36,24,7,292
2017-04-02,271,2017-03-21,217,2017-03-18,186,2017-04-18,14.0,24,20,7,322
2017-03-24,87,2017-01-26,87,2017-01-01,96,2017-04-19,21.0,63,20,6,87
2017-04-03,247,2017-04-11,254,2017-04-06,280,2017-04-20,6.0,38,21,4,247
2017-04-20,247,2017-03-28,99,2017-02-19,89,2017-04-21,4.0,49,16,8,235
2017-03-18,186,2017-04-03,247,2017-04-02,271,2017-04-22,13.0,32,21,8,313
2017-04-03,247,2017-03-18,186,2017-04-14,206,2017-04-23,14.0,40,23,7,285
2017-03-11,146,2017-04-12,292,2017-04-17,292,2017-04-24,9.0,50,21,7,194
2017-04-11,254,2017-04-03,247,2017-03-29,282,2017-04-25,13.0,42,18,8,120
2017-03-04,198,2017-04-02,271,2017-03-18,186,2017-04-26,13.0,30,20,6,276
2017-03-18,186,2017-03-21,217,2017-04-02,271,2017-04-27,14.0,23,22,7,316
2017-04-27,316,2017-03-18,186,2017-03-21,217,2017-04-28,14.0,23,26,6,290
2017-04-28,290,2017-04-27,316,2017-03-18,186,2017-04-29,14.0,27,29,5,283
2017-02-19,89,2017-04-15,226,2017-04-29,283,2017-04-30,6.0,33,29,5,221
2017-03-11,146,2017-04-17,292,2017-03-15,215,2017-05-01,5.0,40,29,5,197
2017-04-29,283,2017-04-23,285,2017-04-03,247,2017-05-02,14.0,33,28,6,263
2017-05-01,197,2017-04-14,206,2017-04-23,285,2017-05-03,10.0,48,24,6,174
2017-03-31,233,2017-04-06,280,2017-04-25,120,2017-05-04,13.0,52,23,5,201
2017-04-27,316,2017-04-28,290,2017-03-18,186,2017-05-05,14.0,24,23,9,245
2017-04-27,316,2017-04-28,290,2017-03-18,186,2017-05-06,14.0,26,24,8,308
2017-04-10,111,2017-03-23,24,2017-04-15,226,2017-05-07,6.0,33,27,5,244
2017-04-04,64,2017-03-22,108,2017-03-30,111,2017-05-08,6.0,51,23,7,151
2017-04-06,280,2017-04-03,247,2017-04-14,206,2017-05-09,14.0,44,25,4,280
2017-04-15,226,2017-03-26,211,2017-02-26,211,2017-05-10,5.0,38,29,7,234
2017-04-30,221,2017-05-10,234,2017-02-19,89,2017-05-11,6.0,32,32,7,219
2017-04-29,283,2017-04-28,290,2017-05-06,308,2017-05-12,14.0,23,27,7,285
2017-05-12,285,2017-04-28,290,2017-04-27,316,2017-05-13,14.0,21,25,7,301
2017-03-18,186,2017-04-29,283,2017-05-06,308,2017-05-14,13.0,31,25,4,255
2017-05-14,255,2017-04-03,247,2017-04-23,285,2017-05-15,13.0,39,25,5,234
2017-05-02,263,2017-04-03,247,2017-04-23,285,2017-05-16,14.0,38,27,7,297
2017-05-16,297,2017-05-02,263,2017-04-23,285,2017-05-17,14.0,40,30,9,286
2017-05-17,286,2017-05-16,297,2017-05-02,263,2017-05-18,14.0,40,32,9,274
2017-04-30,221,2017-02-19,89,2017-05-11,219,2017-05-19,5.0,42,31,8,225
2017-05-18,274,2017-05-17,286,2017-05-16,297,2017-05-20,14.0,40,32,4,254
2017-05-20,254,2017-05-18,274,2017-05-17,286,2017-05-21,14.0,43,31,4,233
2017-05-21,233,2017-05-20,254,2017-05-18,274,2017-05-22,9.0,47,31,7,174
2017-05-04,201,2017-03-31,233,2017-04-06,280,2017-05-23,10.0,58,22,9,242
2017-05-02,263,2017-04-29,283,2017-05-16,297,2017-05-24,14.0,32,29,5,314
2017-05-24,314,2017-04-29,283,2017-05-17,286,2017-05-25,14.0,31,31,5,308
2017-05-25,308,2017-05-24,314,2017-05-18,274,2017-05-26,14.0,31,33,7,299
2017-05-26,299,2017-05-25,308,2017-04-29,283,2017-05-27,14.0,27,33,8,282
2017-05-11,219,2017-05-27,282,2017-04-30,221,2017-05-28,6.0,29,33,8,279
2017-05-28,279,2017-05-11,219,2017-05-26,299,2017-05-29,4.0,30,33,7,228
2017-05-20,254,2017-05-26,299,2017-05-18,274,2017-05-30,14.0,34,32,5,221
2017-05-18,274,2017-05-21,233,2017-05-20,254,2017-05-31,14.0,42,32,8,271
2017-05-20,254,2017-05-21,233,2017-05-18,274,2017-06-01,14.0,41,32,8,279
2017-05-22,174,2017-05-17,286,2017-05-21,233,2017-06-02,9.0,41,31,7,216
2017-05-04,201,2017-05-09,280,2017-04-25,120,2017-06-03,14.0,46,26,6,286
2017-06-03,286,2017-05-16,297,2017-05-04,201,2017-06-04,13.0,39,28,2,256
2017-06-02,216,2017-05-15,234,2017-05-14,255,2017-06-05,10.0,38,24,4,129
2017-04-16,111,2017-01-03,92,2017-04-14,206,2017-06-06,18.0,85,18,5,52
2017-04-14,206,2017-04-06,280,2017-05-16,297,2017-06-07,14.0,51,27,5,280
2017-05-21,233,2017-06-01,279,2017-05-20,254,2017-06-08,6.0,46,30,7,264
2017-01-04,24,2017-05-01,197,2017-05-07,244,2017-06-09,6.0,46,32,7,250
2017-06-08,264,2017-05-08,151,2017-05-11,219,2017-06-10,5.0,53,31,4,163
2017-06-07,280,2017-05-21,233,2017-06-01,279,2017-06-11,14.0,52,31,4,189
2017-06-11,189,2017-05-21,233,2017-06-07,280,2017-06-12,13.0,48,29,4,139
2017-06-04,256,2017-06-03,286,2017-05-04,201,2017-06-13,14.0,40,28,3,180
2017-05-02,263,2017-06-01,279,2017-05-16,297,2017-06-14,14.0,34,31,3,259
2017-06-08,264,2017-05-30,221,2017-05-20,254,2017-06-15,6.0,36,32,5,228
2017-05-20,254,2017-06-14,259,2017-05-18,274,2017-06-16,14.0,36,35,6,250
2017-06-02,216,2017-05-26,299,2017-05-30,221,2017-06-18,6.0,32,33,9,253
2017-05-18,274,2017-05-20,254,2017-05-21,233,2017-06-19,14.0,40,33,6,227
2017-06-08,264,2017-06-15,228,2017-06-18,253,2017-06-20,5.0,49,32,5,205
2017-05-20,254,2017-05-21,233,2017-06-19,227,2017-06-21,13.0,42,34,5,206
2017-05-08,151,2017-06-10,163,2017-05-11,219,2017-06-22,9.0,64,29,6,42
2017-06-06,52,2017-04-16,111,2017-06-07,280,2017-06-23,24.0,76,27,4,132
2017-06-22,42,2017-05-08,151,2017-04-04,64,2017-06-24,4.0,72,26,6,206
2017-06-07,280,2017-06-11,189,2017-06-12,139,2017-06-25,13.0,59,28,5,242
2017-06-11,189,2017-06-07,280,2017-06-12,139,2017-06-26,14.0,52,30,4,262
2017-05-21,233,2017-06-01,279,2017-05-20,254,2017-06-27,14.0,45,33,3,254
2017-06-21,206,2017-05-20,254,2017-06-27,254,2017-06-28,13.0,43,34,6,245
2017-06-16,250,2017-05-20,254,2017-06-19,227,2017-06-29,14.0,41,37,6,210
2017-06-12,139,2017-06-28,245,2017-06-11,189,2017-06-30,13.0,55,32,6,203
2017-06-29,210,2017-06-16,250,2017-06-01,279,2017-07-01,14.0,41,38,5,222
2017-06-29,210,2017-06-16,250,2017-07-01,222,2017-07-02,14.0,37,39,3,182
2017-07-02,182,2017-06-29,210,2017-06-16,250,2017-07-03,14.0,35,41,3,228
2017-06-18,253,2017-06-09,250,2017-05-19,225,2017-07-04,9.0,38,40,4,153
2017-05-11,219,2017-05-19,225,2017-05-08,151,2017-07-05,4.0,47,37,4,109
2017-06-09,250,2017-04-16,111,2017-03-30,111,2017-07-06,15.0,75,32,5,80
2017-06-11,189,2017-06-26,262,2017-06-27,254,2017-07-07,14.0,57,36,7,225
2017-07-07,225,2017-06-29,210,2017-06-27,254,2017-07-08,14.0,51,37,9,279
2017-06-30,203,2017-07-07,225,2017-06-25,242,2017-07-09,13.0,68,33,9,145
2017-07-01,222,2017-07-08,279,2017-06-29,210,2017-07-10,13.0,45,38,7,284
2017-06-29,210,2017-07-08,279,2017-07-02,182,2017-07-11,14.0,46,39,9,272
2017-07-11,272,2017-07-08,279,2017-06-29,210,2017-07-12,14.0,49,38,10,265
2017-07-12,265,2017-07-11,272,2017-07-08,279,2017-07-13,14.0,48,38,9,251
2017-07-05,109,2017-05-11,219,2017-06-10,163,2017-07-14,5.0,51,38,8,219
2017-07-06,80,2017-05-08,151,2017-07-04,153,2017-07-15,9.0,76,31,4,88
2017-06-22,42,2017-06-24,206,2017-07-15,88,2017-07-16,0.0,70,34,4,129
2017-07-06,80,2017-06-09,250,2017-05-03,174,2017-07-18,23.0,69,34,7,58
2017-06-20,205,2017-06-18,253,2017-06-09,250,2017-07-19,0.0,67,35,9,205
2017-07-08,279,2017-07-07,225,2017-07-12,265,2017-07-20,14.0,56,38,9,244
2017-07-04,153,2017-07-19,205,2017-06-09,250,2017-07-21,0.0,59,37,6,178
2017-07-21,178,2017-07-06,80,2017-06-09,250,2017-07-22,9.0,62,37,5,106
2017-06-09,250,2017-07-21,178,2017-07-22,106,2017-07-23,4.0,52,40,5,186
2017-07-22,106,2017-07-06,80,2017-05-19,225,2017-07-24,15.0,64,37,7,97
2017-06-08,264,2017-06-15,228,2017-07-07,225,2017-07-25,4.0,57,36,7,223
2017-07-16,129,2017-06-22,42,2017-07-22,106,2017-07-26,0.0,61,36,5,123
2017-07-25,223,2017-07-09,145,2017-06-08,264,2017-07-27,4.0,66,33,6,48
2017-07-09,145,2017-06-30,203,2017-06-25,242,2017-07-28,13.0,64,31,8,79
2017-07-27,48,2017-06-10,163,2017-07-28,79,2017-07-29,10.0,71,28,5,53
2017-07-25,223,2017-06-20,205,2017-06-08,264,2017-07-30,0.0,81,29,3,80
2017-07-24,97,2017-07-28,79,2017-07-09,145,2017-07-31,9.0,64,35,6,183
2017-07-16,129,2017-07-26,123,2017-06-22,42,2017-08-01,0.0,69,35,7,140
2017-07-15,88,2017-07-31,183,2017-07-05,109,2017-08-02,0.0,75,34,6,88
2017-06-10,163,2017-06-22,42,2017-07-31,183,2017-08-03,5.0,62,37,5,235
2017-07-20,244,2017-07-12,265,2017-07-08,279,2017-08-04,14.0,53,38,5,251
2017-07-12,265,2017-07-13,251,2017-07-11,272,2017-08-05,14.0,48,40,4,222
2017-06-18,253,2017-06-02,216,2017-07-12,265,2017-08-06,5.0,50,39,6,237
2017-06-29,210,2017-07-11,272,2017-07-12,265,2017-08-07,13.0,42,38,4,209
2017-07-11,272,2017-07-13,251,2017-07-12,265,2017-08-08,14.0,44,38,4,251
2017-08-04,251,2017-07-08,279,2017-07-20,244,2017-08-09,24.0,53,35,6,251
2017-07-11,272,2017-07-13,251,2017-08-05,222,2017-08-10,14.0,46,40,3,272
2017-07-12,265,2017-07-11,272,2017-07-13,251,2017-08-11,14.0,48,38,6,265
2017-07-23,186,2017-06-09,250,2017-08-06,237,2017-08-12,24.0,54,36,6,186
2017-06-30,203,2017-07-09,145,2017-07-28,79,2017-08-13,13.0,58,33,7,203
2017-07-28,79,2017-07-31,183,2017-07-09,145,2017-08-14,9.0,70,31,9,79
2017-07-07,225,2017-07-20,244,2017-06-11,189,2017-08-15,14.0,60,34,5,225
2017-07-31,183,2017-07-24,97,2017-08-13,203,2017-08-16,9.0,58,34,5,183
2017-07-05,109,2017-07-14,219,2017-08-02,88,2017-08-17,0.0,60,35,3,109
2017-07-22,106,2017-07-21,178,2017-07-06,80,2017-08-18,9.0,59,35,4,106
2017-07-24,97,2017-07-31,183,2017-08-16,183,2017-08-19,0.0,65,32,6,97
2017-08-15,225,2017-07-07,225,2017-08-13,203,2017-08-20,13.0,60,34,5,225
2017-07-08,279,2017-08-04,251,2017-07-12,265,2017-08-21,13.0,51,37,2,279
2017-07-14,219,2017-07-25,223,2017-08-17,109,2017-08-22,4.0,56,36,6,219
2017-08-03,235,2017-07-14,219,2017-06-10,163,2017-08-23,15.0,67,35,6,235
2017-07-07,225,2017-07-20,244,2017-07-08,279,2017-08-24,14.0,54,36,6,225
2017-06-16,250,2017-07-02,182,2017-08-07,209,2017-08-25,13.0,37,35,5,250
2017-06-21,206,2017-06-19,227,2017-05-25,308,2017-08-26,13.0,39,32,4,98
2017-08-26,98,2017-06-28,245,2017-05-21,233,2017-08-27,13.0,45,33,6,98
2017-08-14,79,2017-07-31,183,2017-08-16,183,2017-08-28,9.0,82,25,8,36
2017-04-19,87,2017-08-09,251,2017-03-24,87,2017-08-29,23.0,65,25,4,69
2017-08-14,79,2017-08-22,219,2017-07-25,223,2017-08-30,6.0,70,24,6,264
2017-06-11,189,2017-06-26,262,2017-08-24,225,2017-08-31,14.0,53,33,4,237
2017-06-26,262,2017-06-11,189,2017-08-31,237,2017-09-01,14.0,55,30,5,202
2017-07-04,153,2017-07-21,178,2017-06-02,216,2017-09-02,4.0,51,29,4,200
2017-05-21,233,2017-06-27,254,2017-06-01,279,2017-09-03,13.0,46,31,5,162
2017-08-06,237,2017-06-18,253,2017-06-02,216,2017-09-04,6.0,58,30,5,139
2017-09-02,200,2017-06-05,129,2017-09-04,139,2017-09-05,4.0,62,29,4,116
2017-06-03,286,2017-06-04,256,2017-06-13,180,2017-09-06,13.0,53,30,5,175
2017-08-31,237,2017-06-11,189,2017-09-01,202,2017-09-07,14.0,55,33,7,262
2017-08-31,237,2017-09-03,162,2017-06-27,254,2017-09-08,13.0,49,33,7,234
2017-06-30,203,2017-09-08,234,2017-06-12,139,2017-09-09,13.0,49,33,5,204
2017-06-26,262,2017-06-11,189,2017-09-01,202,2017-09-10,14.0,51,30,5,77
2017-08-31,237,2017-06-11,189,2017-09-07,262,2017-09-11,14.0,50,33,5,221
2017-06-16,250,2017-05-20,254,2017-06-01,279,2017-09-12,14.0,37,34,3,244
2017-05-20,254,2017-06-19,227,2017-06-16,250,2017-09-13,14.0,37,33,5,226
2017-06-14,259,2017-05-30,221,2017-06-16,250,2017-09-14,13.0,34,32,4,216
2017-09-13,226,2017-08-27,98,2017-06-19,227,2017-09-15,13.0,37,33,2,197
2017-09-09,204,2017-09-11,221,2017-06-12,139,2017-09-16,13.0,50,31,5,111
2017-05-20,254,2017-06-01,279,2017-05-21,233,2017-09-17,14.0,40,32,3,181
2017-09-17,181,2017-05-21,233,2017-05-20,254,2017-09-18,14.0,42,32,7,194
2017-05-28,279,2017-05-29,228,2017-06-15,228,2017-09-19,6.0,33,32,5,208
2017-05-27,282,2017-05-26,299,2017-04-29,283,2017-09-20,13.0,25,36,2,230
2017-04-20,247,2017-04-21,235,2017-09-03,162,2017-09-21,6.0,47,31,8,197
2017-06-14,259,2017-06-16,250,2017-09-17,181,2017-09-22,14.0,35,33,6,217
2017-05-21,233,2017-09-18,194,2017-05-17,286,2017-09-23,14.0,45,31,7,201
