day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,195,2017-02-12,182,2017-02-25,211,2017-03-02,14.0,15,11,7,255
2017-02-27,209,2017-02-25,211,2017-02-12,182,2017-03-03,13.0,26,18,9,235
2017-02-27,209,2017-02-13,170,2017-02-15,167,2017-03-04,13.0,28,20,4,169
2017-01-12,86,2017-02-28,129,2017-01-02,18,2017-03-05,20.0,40,10,10,171
2017-02-27,209,2017-02-25,211,2017-02-12,182,2017-03-06,13.0,20,13,7,227
2017-02-11,195,2017-03-02,255,2017-02-10,218,2017-03-07,14.0,17,8,7,255
2017-03-02,255,2017-02-11,195,2017-03-07,255,2017-03-08,14.0,16,13,7,238
2017-03-08,238,2017-03-02,255,2017-02-11,195,2017-03-09,14.0,14,18,5,222
2017-03-09,222,2017-03-08,238,2017-03-02,255,2017-03-10,13.0,12,23,4,208
2017-03-04,169,2017-03-03,235,2017-02-27,209,2017-03-11,6.0,33,21,6,156
2017-02-24,226,2017-02-15,167,2017-02-18,192,2017-03-12,4.0,33,14,10,151
2017-03-06,227,2017-03-08,238,2017-02-12,182,2017-03-13,13.0,20,13,7,227
2017-02-26,186,2017-03-09,222,2017-03-08,238,2017-03-14,20.0,14,17,5,186
2017-03-10,208,2017-03-09,222,2017-03-08,238,2017-03-15,6.0,14,18,3,188
2017-03-03,235,2017-02-27,209,2017-03-13,227,2017-03-16,6.0,22,18,6,234
2017-02-15,167,2017-03-03,235,2017-02-18,192,2017-03-17,13.0,36,18,8,194
2017-03-04,169,2017-02-15,167,2017-02-27,209,2017-03-18,14.0,30,23,3,216
2017-03-01,115,2017-03-18,216,2017-03-11,156,2017-03-19,13.0,21,21,6,223
2017-03-12,151,2017-02-14,96,2017-03-17,194,2017-03-20,6.0,39,18,6,114
2017-02-27,209,2017-03-03,235,2017-02-13,170,2017-03-21,14.0,24,19,5,208
2017-02-14,96,2017-01-28,5,2017-03-20,114,2017-03-22,18.0,27,17,5,115
2017-01-04,19,2017-03-20,114,2017-02-19,117,2017-03-23,6.0,44,16,4,92
2017-01-26,99,2017-02-23,252,2017-02-04,86,2017-03-24,23.0,55,15,8,132
2017-02-16,146,2017-01-02,18,2017-01-06,34,2017-03-25,13.0,49,15,6,235
2017-02-26,186,2017-02-20,223,2017-01-29,79,2017-03-26,6.0,27,15,8,186
2017-02-27,209,2017-03-06,227,2017-03-03,235,2017-03-27,6.0,21,18,5,209
2017-01-08,18,2017-01-03,108,2017-02-04,86,2017-03-28,16.0,72,8,7,132
2017-01-02,18,2017-02-04,86,2017-02-15,167,2017-03-29,14.0,48,16,7,261
2017-01-04,19,2017-03-23,92,2017-02-14,96,2017-03-30,4.0,63,15,4,70
2017-03-29,261,2017-01-02,18,2017-02-04,86,2017-03-31,14.0,49,14,7,277
2017-02-15,167,2017-03-04,169,2017-02-13,170,2017-04-01,14.0,31,18,7,167
2017-03-18,216,2017-03-04,169,2017-03-21,208,2017-04-02,13.0,26,22,6,216
2017-03-18,216,2017-04-01,167,2017-02-15,167,2017-04-03,14.0,40,22,7,196
2017-03-20,114,2017-03-30,70,2017-02-14,96,2017-04-04,10.0,66,17,6,114
2017-01-05,13,2017-03-30,70,2017-04-04,114,2017-04-05,20.0,75,17,3,13
2017-04-03,196,2017-03-29,261,2017-03-18,216,2017-04-06,14.0,50,22,3,272
2017-03-20,114,2017-04-04,114,2017-04-06,272,2017-04-07,6.0,56,21,4,114
2017-04-07,114,2017-04-04,114,2017-03-20,114,2017-04-08,10.0,75,17,7,114
2017-03-27,209,2017-02-15,167,2017-02-02,166,2017-04-09,6.0,32,16,8,209
2017-03-30,70,2017-02-14,96,2017-03-15,188,2017-04-10,6.0,27,15,4,70
2017-04-01,167,2017-02-15,167,2017-04-03,196,2017-04-11,14.0,37,18,5,234
2017-03-27,209,2017-03-11,156,2017-04-03,196,2017-04-12,6.0,38,20,7,258
2017-04-07,114,2017-03-25,235,2017-04-06,272,2017-04-13,5.0,55,21,9,153
2017-04-06,272,2017-04-03,196,2017-03-29,261,2017-04-14,14.0,52,23,6,213
2017-03-26,186,2017-02-26,186,2017-04-06,272,2017-04-15,5.0,45,27,6,166
2017-03-30,70,2017-04-14,213,2017-02-16,146,2017-04-16,10.0,85,20,5,32
2017-04-12,258,2017-04-03,196,2017-03-27,209,2017-04-17,6.0,36,24,7,275
2017-04-02,216,2017-03-21,208,2017-03-18,216,2017-04-18,14.0,24,20,7,301
2017-03-24,132,2017-01-26,99,2017-01-01,97,2017-04-19,21.0,63,20,6,132
2017-04-03,196,2017-04-11,234,2017-04-06,272,2017-04-20,6.0,38,21,4,196
2017-04-20,196,2017-03-28,132,2017-02-19,117,2017-04-21,4.0,49,16,8,196
2017-03-18,216,2017-04-03,196,2017-04-02,216,2017-04-22,13.0,32,21,8,282
2017-04-03,196,2017-03-18,216,2017-04-14,213,2017-04-23,14.0,40,23,7,271
2017-03-11,156,2017-04-12,258,2017-04-17,275,2017-04-24,9.0,50,21,7,201
2017-04-11,234,2017-04-03,196,2017-03-29,261,2017-04-25,13.0,42,18,8,234
2017-03-04,169,2017-04-02,216,2017-03-18,216,2017-04-26,13.0,30,20,6,169
2017-03-18,216,2017-03-21,208,2017-04-02,216,2017-04-27,14.0,23,22,7,216
2017-04-27,216,2017-03-18,216,2017-03-21,208,2017-04-28,14.0,23,26,6,272
2017-04-28,272,2017-04-27,216,2017-03-18,216,2017-04-29,14.0,27,29,5,266
2017-02-19,117,2017-04-15,166,2017-04-29,266,2017-04-30,6.0,33,29,5,247
2017-03-11,156,2017-04-17,275,2017-03-15,188,2017-05-01,5.0,40,29,5,214
2017-04-29,266,2017-04-23,271,2017-04-03,196,2017-05-02,14.0,33,28,6,241
2017-05-01,214,2017-04-14,213,2017-04-23,271,2017-05-03,10.0,48,24,6,214
2017-03-31,277,2017-04-06,272,2017-04-25,234,2017-05-04,13.0,52,23,5,277
2017-04-27,216,2017-04-28,272,2017-03-18,216,2017-05-05,14.0,24,23,9,220
2017-04-27,216,2017-04-28,272,2017-03-18,216,2017-05-06,14.0,26,24,8,284
2017-04-10,70,2017-03-23,92,2017-04-15,166,2017-05-07,6.0,33,27,5,266
2017-04-04,114,2017-03-22,115,2017-03-30,70,2017-05-08,6.0,51,23,7,66
2017-04-06,272,2017-04-03,196,2017-04-14,213,2017-05-09,14.0,44,25,4,289
2017-04-15,166,2017-03-26,186,2017-02-26,186,2017-05-10,5.0,38,29,7,266
2017-04-30,247,2017-05-10,266,2017-02-19,117,2017-05-11,6.0,32,32,7,204
2017-04-29,266,2017-04-28,272,2017-05-06,284,2017-05-12,14.0,23,27,7,283
2017-05-12,283,2017-04-28,272,2017-04-27,216,2017-05-13,14.0,21,25,7,298
2017-03-18,216,2017-04-29,266,2017-05-06,284,2017-05-14,13.0,31,25,4,251
2017-05-14,251,2017-04-03,196,2017-04-23,271,2017-05-15,13.0,39,25,5,176
2017-05-02,241,2017-04-03,196,2017-04-23,271,2017-05-16,14.0,38,27,7,272
2017-05-16,272,2017-05-02,241,2017-04-23,271,2017-05-17,14.0,40,30,9,265
2017-05-17,265,2017-05-16,272,2017-05-02,241,2017-05-18,14.0,40,32,9,254
2017-04-30,247,2017-02-19,117,2017-05-11,204,2017-05-19,5.0,42,31,8,213
2017-05-18,254,2017-05-17,265,2017-05-16,272,2017-05-20,14.0,40,32,4,235
2017-05-20,235,2017-05-18,254,2017-05-17,265,2017-05-21,14.0,43,31,4,212
2017-05-21,212,2017-05-20,235,2017-05-18,254,2017-05-22,9.0,47,31,7,204
2017-05-04,277,2017-03-31,277,2017-04-06,272,2017-05-23,10.0,58,22,9,257
2017-05-02,241,2017-04-29,266,2017-05-16,272,2017-05-24,14.0,32,29,5,299
2017-05-24,299,2017-04-29,266,2017-05-17,265,2017-05-25,14.0,31,31,5,295
2017-05-25,295,2017-05-24,299,2017-05-18,254,2017-05-26,14.0,31,33,7,281
2017-05-26,281,2017-05-25,295,2017-04-29,266,2017-05-27,14.0,27,33,8,267
2017-05-11,204,2017-05-27,267,2017-04-30,247,2017-05-28,6.0,29,33,8,269
2017-05-28,269,2017-05-11,204,2017-05-26,281,2017-05-29,4.0,30,33,7,225
2017-05-20,235,2017-05-26,281,2017-05-18,254,2017-05-30,14.0,34,32,5,249
2017-05-18,254,2017-05-21,212,2017-05-20,235,2017-05-31,14.0,42,32,8,272
2017-05-20,235,2017-05-21,212,2017-05-18,254,2017-06-01,14.0,41,32,8,268
2017-05-22,204,2017-05-17,265,2017-05-21,212,2017-06-02,9.0,41,31,7,251
