day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,209,2017-02-12,197,2017-02-25,254,2017-03-02,14.0,15,11,7,269
2017-02-27,215,2017-02-25,254,2017-02-12,197,2017-03-03,13.0,26,18,9,239
2017-02-27,215,2017-02-13,155,2017-02-15,188,2017-03-04,13.0,28,20,4,182
2017-01-12,128,2017-02-28,170,2017-01-02,128,2017-03-05,20.0,40,10,10,227
2017-02-27,215,2017-02-25,254,2017-02-12,197,2017-03-06,13.0,20,13,7,244
2017-02-11,209,2017-03-02,269,2017-02-10,247,2017-03-07,14.0,17,8,7,279
2017-03-02,269,2017-02-11,209,2017-03-07,279,2017-03-08,14.0,16,13,7,269
2017-03-08,269,2017-03-02,269,2017-02-11,209,2017-03-09,14.0,14,18,5,263
2017-03-09,263,2017-03-08,269,2017-03-02,269,2017-03-10,13.0,12,23,4,243
2017-03-04,182,2017-03-03,239,2017-02-27,215,2017-03-11,6.0,33,21,6,139
2017-02-24,250,2017-02-15,188,2017-02-18,209,2017-03-12,4.0,33,14,10,224
2017-03-06,244,2017-03-08,269,2017-02-12,197,2017-03-13,13.0,20,13,7,183
2017-02-26,209,2017-03-09,263,2017-03-08,269,2017-03-14,20.0,14,17,5,252
2017-03-10,243,2017-03-09,263,2017-03-08,269,2017-03-15,6.0,14,18,3,222
2017-03-03,239,2017-02-27,215,2017-03-13,183,2017-03-16,6.0,22,18,6,210
2017-02-15,188,2017-03-03,239,2017-02-18,209,2017-03-17,13.0,36,18,8,138
2017-03-04,182,2017-02-15,188,2017-02-27,215,2017-03-18,14.0,30,23,3,175
2017-03-01,118,2017-03-18,175,2017-03-11,139,2017-03-19,13.0,21,21,6,118
2017-03-12,224,2017-02-14,114,2017-03-17,138,2017-03-20,6.0,39,18,6,224
2017-02-27,215,2017-03-03,239,2017-02-13,155,2017-03-21,14.0,24,19,5,233
2017-02-14,114,2017-01-28,6,2017-03-20,224,2017-03-22,18.0,27,17,5,101
2017-01-04,28,2017-03-20,224,2017-02-19,88,2017-03-23,6.0,44,16,4,28
2017-01-26,89,2017-02-23,274,2017-02-04,30,2017-03-24,23.0,55,15,8,89
2017-02-16,119,2017-01-02,128,2017-01-06,117,2017-03-25,13.0,49,15,6,200
2017-02-26,209,2017-02-20,210,2017-01-29,62,2017-03-26,6.0,27,15,8,209
2017-02-27,215,2017-03-06,244,2017-03-03,239,2017-03-27,6.0,21,18,5,215
2017-01-08,89,2017-01-03,89,2017-02-04,30,2017-03-28,16.0,72,8,7,89
2017-01-02,128,2017-02-04,30,2017-02-15,188,2017-03-29,14.0,48,16,7,309
2017-01-04,28,2017-03-23,28,2017-02-14,114,2017-03-30,4.0,63,15,4,111
2017-03-29,309,2017-01-02,128,2017-02-04,30,2017-03-31,14.0,49,14,7,257
2017-02-15,188,2017-03-04,182,2017-02-13,155,2017-04-01,14.0,31,18,7,325
2017-03-18,175,2017-03-04,182,2017-03-21,233,2017-04-02,13.0,26,22,6,296
2017-03-18,175,2017-04-01,325,2017-02-15,188,2017-04-03,14.0,40,22,7,263
2017-03-20,224,2017-03-30,111,2017-02-14,114,2017-04-04,10.0,66,17,6,76
2017-01-05,12,2017-03-30,111,2017-04-04,76,2017-04-05,20.0,75,17,3,115
2017-04-03,263,2017-03-29,309,2017-03-18,175,2017-04-06,14.0,50,22,3,286
2017-03-20,224,2017-04-04,76,2017-04-06,286,2017-04-07,6.0,56,21,4,191
2017-04-07,191,2017-04-04,76,2017-03-20,224,2017-04-08,10.0,75,17,7,191
2017-03-27,215,2017-02-15,188,2017-02-02,177,2017-04-09,6.0,32,16,8,215
2017-03-30,111,2017-02-14,114,2017-03-15,222,2017-04-10,6.0,27,15,4,168
2017-04-01,325,2017-02-15,188,2017-04-03,263,2017-04-11,14.0,37,18,5,242
2017-03-27,215,2017-03-11,139,2017-04-03,263,2017-04-12,6.0,38,20,7,317
2017-04-07,191,2017-03-25,200,2017-04-06,286,2017-04-13,5.0,55,21,9,206
2017-04-06,286,2017-04-03,263,2017-03-29,309,2017-04-14,14.0,52,23,6,223
2017-03-26,209,2017-02-26,209,2017-04-06,286,2017-04-15,5.0,45,27,6,241
2017-03-30,111,2017-04-14,223,2017-02-16,119,2017-04-16,10.0,85,20,5,50
2017-04-12,317,2017-04-03,263,2017-03-27,215,2017-04-17,6.0,36,24,7,297
2017-04-02,296,2017-03-21,233,2017-03-18,175,2017-04-18,14.0,24,20,7,342
2017-03-24,89,2017-01-26,89,2017-01-01,96,2017-04-19,21.0,63,20,6,89
2017-04-03,263,2017-04-11,242,2017-04-06,286,2017-04-20,6.0,38,21,4,306
2017-04-20,306,2017-03-28,89,2017-02-19,88,2017-04-21,4.0,49,16,8,276
2017-03-18,175,2017-04-03,263,2017-04-02,296,2017-04-22,13.0,32,21,8,339
2017-04-03,263,2017-03-18,175,2017-04-14,223,2017-04-23,14.0,40,23,7,302
2017-03-11,139,2017-04-12,317,2017-04-17,297,2017-04-24,9.0,50,21,7,237
2017-04-11,242,2017-04-03,263,2017-03-29,309,2017-04-25,13.0,42,18,8,168
2017-03-04,182,2017-04-02,296,2017-03-18,175,2017-04-26,13.0,30,20,6,306
2017-03-18,175,2017-03-21,233,2017-04-02,296,2017-04-27,14.0,23,22,7,332
2017-04-27,332,2017-03-18,175,2017-03-21,233,2017-04-28,14.0,23,26,6,314
2017-04-28,314,2017-04-27,332,2017-03-18,175,2017-04-29,14.0,27,29,5,304
2017-02-19,88,2017-04-15,241,2017-04-29,304,2017-04-30,6.0,33,29,5,252
2017-03-11,139,2017-04-17,297,2017-03-15,222,2017-05-01,5.0,40,29,5,222
2017-04-29,304,2017-04-23,302,2017-04-03,263,2017-05-02,14.0,33,28,6,273
2017-05-01,222,2017-04-14,223,2017-04-23,302,2017-05-03,10.0,48,24,6,194
2017-03-31,257,2017-04-06,286,2017-04-25,168,2017-05-04,13.0,52,23,5,233
2017-04-27,332,2017-04-28,314,2017-03-18,175,2017-05-05,14.0,24,23,9,242
2017-04-27,332,2017-04-28,314,2017-03-18,175,2017-05-06,14.0,26,24,8,325
2017-04-10,168,2017-03-23,28,2017-04-15,241,2017-05-07,6.0,33,27,5,253
2017-04-04,76,2017-03-22,101,2017-03-30,111,2017-05-08,6.0,51,23,7,217
2017-04-06,286,2017-04-03,263,2017-04-14,223,2017-05-09,14.0,44,25,4,291
2017-04-15,241,2017-03-26,209,2017-02-26,209,2017-05-10,5.0,38,29,7,267
2017-04-30,252,2017-05-10,267,2017-02-19,88,2017-05-11,6.0,32,32,7,246
2017-04-29,304,2017-04-28,314,2017-05-06,325,2017-05-12,14.0,23,27,7,299
2017-05-12,299,2017-04-28,314,2017-04-27,332,2017-05-13,14.0,21,25,7,316
2017-03-18,175,2017-04-29,304,2017-05-06,325,2017-05-14,13.0,31,25,4,270
2017-05-14,270,2017-04-03,263,2017-04-23,302,2017-05-15,13.0,39,25,5,278
2017-05-02,273,2017-04-03,263,2017-04-23,302,2017-05-16,14.0,38,27,7,313
2017-05-16,313,2017-05-02,273,2017-04-23,302,2017-05-17,14.0,40,30,9,303
2017-05-17,303,2017-05-16,313,2017-05-02,273,2017-05-18,14.0,40,32,9,298
