day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,230,2017-02-12,224,2017-02-25,280,2017-03-02,14.0,15,11,7,230
2017-02-27,244,2017-02-25,280,2017-02-12,224,2017-03-03,13.0,26,18,9,260
2017-02-27,244,2017-02-13,176,2017-02-15,215,2017-03-04,13.0,28,20,4,206
2017-01-12,78,2017-02-28,199,2017-01-02,129,2017-03-05,20.0,40,10,10,254
2017-02-27,244,2017-02-25,280,2017-02-12,224,2017-03-06,13.0,20,13,7,244
2017-02-11,230,2017-03-02,230,2017-02-10,274,2017-03-07,14.0,17,8,7,230
2017-03-02,230,2017-02-11,230,2017-03-07,230,2017-03-08,14.0,16,13,7,289
2017-03-08,289,2017-03-02,230,2017-02-11,230,2017-03-09,14.0,14,18,5,285
2017-03-09,285,2017-03-08,289,2017-03-02,230,2017-03-10,13.0,12,23,4,267
2017-03-04,206,2017-03-03,260,2017-02-27,244,2017-03-11,6.0,33,21,6,169
2017-02-24,277,2017-02-15,215,2017-02-18,232,2017-03-12,4.0,33,14,10,253
2017-03-06,244,2017-03-08,289,2017-02-12,224,2017-03-13,13.0,20,13,7,207
2017-02-26,232,2017-03-09,285,2017-03-08,289,2017-03-14,20.0,14,17,5,273
2017-03-10,267,2017-03-09,285,2017-03-08,289,2017-03-15,6.0,14,18,3,267
2017-03-03,260,2017-02-27,244,2017-03-13,207,2017-03-16,6.0,22,18,6,218
2017-02-15,215,2017-03-03,260,2017-02-18,232,2017-03-17,13.0,36,18,8,156
2017-03-04,206,2017-02-15,215,2017-02-27,244,2017-03-18,14.0,30,23,3,194
2017-03-01,230,2017-03-18,194,2017-03-11,169,2017-03-19,13.0,21,21,6,203
2017-03-12,253,2017-02-14,138,2017-03-17,156,2017-03-20,6.0,39,18,6,253
2017-02-27,244,2017-03-03,260,2017-02-13,176,2017-03-21,14.0,24,19,5,238
2017-02-14,138,2017-01-28,8,2017-03-20,253,2017-03-22,18.0,27,17,5,103
2017-01-04,36,2017-03-20,253,2017-02-19,111,2017-03-23,6.0,44,16,4,105
2017-01-26,100,2017-02-23,301,2017-02-04,31,2017-03-24,23.0,55,15,8,48
2017-02-16,139,2017-01-02,129,2017-01-06,57,2017-03-25,13.0,49,15,6,205
2017-02-26,232,2017-02-20,230,2017-01-29,85,2017-03-26,6.0,27,15,8,272
2017-02-27,244,2017-03-06,244,2017-03-03,260,2017-03-27,6.0,21,18,5,304
2017-01-08,80,2017-01-03,91,2017-02-04,31,2017-03-28,16.0,72,8,7,80
2017-01-02,129,2017-02-04,31,2017-02-15,215,2017-03-29,14.0,48,16,7,298
2017-01-04,36,2017-03-23,105,2017-02-14,138,2017-03-30,4.0,63,15,4,127
2017-03-29,298,2017-01-02,129,2017-02-04,31,2017-03-31,14.0,49,14,7,229
2017-02-15,215,2017-03-04,206,2017-02-13,176,2017-04-01,14.0,31,18,7,306
2017-03-18,194,2017-03-04,206,2017-03-21,238,2017-04-02,13.0,26,22,6,282
2017-03-18,194,2017-04-01,306,2017-02-15,215,2017-04-03,14.0,40,22,7,258
2017-03-20,253,2017-03-30,127,2017-02-14,138,2017-04-04,10.0,66,17,6,253
2017-01-05,28,2017-03-30,127,2017-04-04,253,2017-04-05,20.0,75,17,3,101
2017-04-03,258,2017-03-29,298,2017-03-18,194,2017-04-06,14.0,50,22,3,288
2017-03-20,253,2017-04-04,253,2017-04-06,288,2017-04-07,6.0,56,21,4,201
2017-04-07,201,2017-04-04,253,2017-03-20,253,2017-04-08,10.0,75,17,7,201
2017-03-27,304,2017-02-15,215,2017-02-02,203,2017-04-09,6.0,32,16,8,304
2017-03-30,127,2017-02-14,138,2017-03-15,267,2017-04-10,6.0,27,15,4,183
2017-04-01,306,2017-02-15,215,2017-04-03,258,2017-04-11,14.0,37,18,5,259
2017-03-27,304,2017-03-11,169,2017-04-03,258,2017-04-12,6.0,38,20,7,313
2017-04-07,201,2017-03-25,205,2017-04-06,288,2017-04-13,5.0,55,21,9,201
2017-04-06,288,2017-04-03,258,2017-03-29,298,2017-04-14,14.0,52,23,6,288
2017-03-26,272,2017-02-26,232,2017-04-06,288,2017-04-15,5.0,45,27,6,272
2017-03-30,127,2017-04-14,288,2017-02-16,139,2017-04-16,10.0,85,20,5,53
2017-04-12,313,2017-04-03,258,2017-03-27,304,2017-04-17,6.0,36,24,7,288
2017-04-02,282,2017-03-21,238,2017-03-18,194,2017-04-18,14.0,24,20,7,333
2017-03-24,48,2017-01-26,100,2017-01-01,109,2017-04-19,21.0,63,20,6,48
2017-04-03,258,2017-04-11,259,2017-04-06,288,2017-04-20,6.0,38,21,4,258
2017-04-20,258,2017-03-28,80,2017-02-19,111,2017-04-21,4.0,49,16,8,284
2017-03-18,194,2017-04-03,258,2017-04-02,282,2017-04-22,13.0,32,21,8,329
2017-04-03,258,2017-03-18,194,2017-04-14,288,2017-04-23,14.0,40,23,7,301
2017-03-11,169,2017-04-12,313,2017-04-17,288,2017-04-24,9.0,50,21,7,238
2017-04-11,259,2017-04-03,258,2017-03-29,298,2017-04-25,13.0,42,18,8,175
2017-03-04,206,2017-04-02,282,2017-03-18,194,2017-04-26,13.0,30,20,6,303
2017-03-18,194,2017-03-21,238,2017-04-02,282,2017-04-27,14.0,23,22,7,325
2017-04-27,325,2017-03-18,194,2017-03-21,238,2017-04-28,14.0,23,26,6,305
2017-04-28,305,2017-04-27,325,2017-03-18,194,2017-04-29,14.0,27,29,5,296
2017-02-19,111,2017-04-15,272,2017-04-29,296,2017-04-30,6.0,33,29,5,240
2017-03-11,169,2017-04-17,288,2017-03-15,267,2017-05-01,5.0,40,29,5,218
2017-04-29,296,2017-04-23,301,2017-04-03,258,2017-05-02,14.0,33,28,6,276
2017-05-01,218,2017-04-14,288,2017-04-23,301,2017-05-03,10.0,48,24,6,204
2017-03-31,229,2017-04-06,288,2017-04-25,175,2017-05-04,13.0,52,23,5,237
2017-04-27,325,2017-04-28,305,2017-03-18,194,2017-05-05,14.0,24,23,9,246
2017-04-27,325,2017-04-28,305,2017-03-18,194,2017-05-06,14.0,26,24,8,320
2017-04-10,183,2017-03-23,105,2017-04-15,272,2017-05-07,6.0,33,27,5,260
2017-04-04,253,2017-03-22,103,2017-03-30,127,2017-05-08,6.0,51,23,7,214
2017-04-06,288,2017-04-03,258,2017-04-14,288,2017-05-09,14.0,44,25,4,300
2017-04-15,272,2017-03-26,272,2017-02-26,232,2017-05-10,5.0,38,29,7,269
2017-04-30,240,2017-05-10,269,2017-02-19,111,2017-05-11,6.0,32,32,7,258
2017-04-29,296,2017-04-28,305,2017-05-06,320,2017-05-12,14.0,23,27,7,305
