day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,205,2017-02-12,201,2017-02-25,252,2017-03-02,14.0,15,11,7,272
2017-02-27,225,2017-02-25,252,2017-02-12,201,2017-03-03,13.0,26,18,9,241
2017-02-27,225,2017-02-13,169,2017-02-15,185,2017-03-04,13.0,28,20,4,197
2017-01-12,121,2017-02-28,176,2017-01-02,115,2017-03-05,20.0,40,10,10,213
2017-02-27,225,2017-02-25,252,2017-02-12,201,2017-03-06,13.0,20,13,7,243
2017-02-11,205,2017-03-02,272,2017-02-10,236,2017-03-07,14.0,17,8,7,280
2017-03-02,272,2017-02-11,205,2017-03-07,280,2017-03-08,14.0,16,13,7,270
2017-03-08,270,2017-03-02,272,2017-02-11,205,2017-03-09,14.0,14,18,5,260
2017-03-09,260,2017-03-08,270,2017-03-02,272,2017-03-10,13.0,12,23,4,248
2017-03-04,197,2017-03-03,241,2017-02-27,225,2017-03-11,6.0,33,21,6,152
2017-02-24,257,2017-02-15,185,2017-02-18,201,2017-03-12,4.0,33,14,10,212
2017-03-06,243,2017-03-08,270,2017-02-12,201,2017-03-13,13.0,20,13,7,243
2017-02-26,224,2017-03-09,260,2017-03-08,270,2017-03-14,20.0,14,17,5,224
2017-03-10,248,2017-03-09,260,2017-03-08,270,2017-03-15,6.0,14,18,3,214
2017-03-03,241,2017-02-27,225,2017-03-13,243,2017-03-16,6.0,22,18,6,216
2017-02-15,185,2017-03-03,241,2017-02-18,201,2017-03-17,13.0,36,18,8,160
2017-03-04,197,2017-02-15,185,2017-02-27,225,2017-03-18,14.0,30,23,3,189
2017-03-01,108,2017-03-18,189,2017-03-11,152,2017-03-19,13.0,21,21,6,215
2017-03-12,212,2017-02-14,117,2017-03-17,160,2017-03-20,6.0,39,18,6,212
2017-02-27,225,2017-03-03,241,2017-02-13,169,2017-03-21,14.0,24,19,5,225
2017-02-14,117,2017-01-28,24,2017-03-20,212,2017-03-22,18.0,27,17,5,96
2017-01-04,206,2017-03-20,212,2017-02-19,109,2017-03-23,6.0,44,16,4,98
2017-01-26,37,2017-02-23,271,2017-02-04,30,2017-03-24,23.0,55,15,8,67
2017-02-16,136,2017-01-02,115,2017-01-06,37,2017-03-25,13.0,49,15,6,192
2017-02-26,224,2017-02-20,217,2017-01-29,103,2017-03-26,6.0,27,15,8,244
2017-02-27,225,2017-03-06,243,2017-03-03,241,2017-03-27,6.0,21,18,5,225
2017-01-08,56,2017-01-03,30,2017-02-04,30,2017-03-28,16.0,72,8,7,77
2017-01-02,115,2017-02-04,30,2017-02-15,185,2017-03-29,14.0,48,16,7,288
2017-01-04,206,2017-03-23,98,2017-02-14,117,2017-03-30,4.0,63,15,4,103
2017-03-29,288,2017-01-02,115,2017-02-04,30,2017-03-31,14.0,49,14,7,245
2017-02-15,185,2017-03-04,197,2017-02-13,169,2017-04-01,14.0,31,18,7,302
2017-03-18,189,2017-03-04,197,2017-03-21,225,2017-04-02,13.0,26,22,6,276
2017-03-18,189,2017-04-01,302,2017-02-15,185,2017-04-03,14.0,40,22,7,246
2017-03-20,212,2017-03-30,103,2017-02-14,117,2017-04-04,10.0,66,17,6,212
2017-01-05,103,2017-03-30,103,2017-04-04,212,2017-04-05,20.0,75,17,3,103
2017-04-03,246,2017-03-29,288,2017-03-18,189,2017-04-06,14.0,50,22,3,246
2017-03-20,212,2017-04-04,212,2017-04-06,246,2017-04-07,6.0,56,21,4,212
2017-04-07,212,2017-04-04,212,2017-03-20,212,2017-04-08,10.0,75,17,7,212
2017-03-27,225,2017-02-15,185,2017-02-02,169,2017-04-09,6.0,32,16,8,225
2017-03-30,103,2017-02-14,117,2017-03-15,214,2017-04-10,6.0,27,15,4,103
2017-04-01,302,2017-02-15,185,2017-04-03,246,2017-04-11,14.0,37,18,5,302
2017-03-27,225,2017-03-11,152,2017-04-03,246,2017-04-12,6.0,38,20,7,225
2017-04-07,212,2017-03-25,192,2017-04-06,246,2017-04-13,5.0,55,21,9,177
2017-04-06,246,2017-04-03,246,2017-03-29,288,2017-04-14,14.0,52,23,6,224
2017-03-26,244,2017-02-26,224,2017-04-06,246,2017-04-15,5.0,45,27,6,218
2017-03-30,103,2017-04-14,224,2017-02-16,136,2017-04-16,10.0,85,20,5,103
2017-04-12,225,2017-04-03,246,2017-03-27,225,2017-04-17,6.0,36,24,7,225
2017-04-02,276,2017-03-21,225,2017-03-18,189,2017-04-18,14.0,24,20,7,317
2017-03-24,67,2017-01-26,37,2017-01-01,30,2017-04-19,21.0,63,20,6,67
2017-04-03,246,2017-04-11,302,2017-04-06,246,2017-04-20,6.0,38,21,4,246
2017-04-20,246,2017-03-28,77,2017-02-19,109,2017-04-21,4.0,49,16,8,246
2017-03-18,189,2017-04-03,246,2017-04-02,276,2017-04-22,13.0,32,21,8,311
2017-04-03,246,2017-03-18,189,2017-04-14,224,2017-04-23,14.0,40,23,7,288
2017-03-11,152,2017-04-12,225,2017-04-17,225,2017-04-24,9.0,50,21,7,182
2017-04-11,302,2017-04-03,246,2017-03-29,288,2017-04-25,13.0,42,18,8,116
2017-03-04,197,2017-04-02,276,2017-03-18,189,2017-04-26,13.0,30,20,6,256
2017-03-18,189,2017-03-21,225,2017-04-02,276,2017-04-27,14.0,23,22,7,307
2017-04-27,307,2017-03-18,189,2017-03-21,225,2017-04-28,14.0,23,26,6,289
2017-04-28,289,2017-04-27,307,2017-03-18,189,2017-04-29,14.0,27,29,5,269
2017-02-19,109,2017-04-15,218,2017-04-29,269,2017-04-30,6.0,33,29,5,215
2017-03-11,152,2017-04-17,225,2017-03-15,214,2017-05-01,5.0,40,29,5,179
2017-04-29,269,2017-04-23,288,2017-04-03,246,2017-05-02,14.0,33,28,6,256
2017-05-01,179,2017-04-14,224,2017-04-23,288,2017-05-03,10.0,48,24,6,165
2017-03-31,245,2017-04-06,246,2017-04-25,116,2017-05-04,13.0,52,23,5,220
2017-04-27,307,2017-04-28,289,2017-03-18,189,2017-05-05,14.0,24,23,9,249
2017-04-27,307,2017-04-28,289,2017-03-18,189,2017-05-06,14.0,26,24,8,306
2017-04-10,103,2017-03-23,98,2017-04-15,218,2017-05-07,6.0,33,27,5,260
2017-04-04,212,2017-03-22,96,2017-03-30,103,2017-05-08,6.0,51,23,7,212
2017-04-06,246,2017-04-03,246,2017-04-14,224,2017-05-09,14.0,44,25,4,246
2017-04-15,218,2017-03-26,244,2017-02-26,224,2017-05-10,5.0,38,29,7,257
2017-04-30,215,2017-05-10,257,2017-02-19,109,2017-05-11,6.0,32,32,7,220
2017-04-29,269,2017-04-28,289,2017-05-06,306,2017-05-12,14.0,23,27,7,280
2017-05-12,280,2017-04-28,289,2017-04-27,307,2017-05-13,14.0,21,25,7,280
2017-03-18,189,2017-04-29,269,2017-05-06,306,2017-05-14,13.0,31,25,4,189
2017-05-14,189,2017-04-03,246,2017-04-23,288,2017-05-15,13.0,39,25,5,193
2017-05-02,256,2017-04-03,246,2017-04-23,288,2017-05-16,14.0,38,27,7,275
2017-05-16,275,2017-05-02,256,2017-04-23,288,2017-05-17,14.0,40,30,9,259
2017-05-17,259,2017-05-16,275,2017-05-02,256,2017-05-18,14.0,40,32,9,252
2017-04-30,215,2017-02-19,109,2017-05-11,220,2017-05-19,5.0,42,31,8,218
2017-05-18,252,2017-05-17,259,2017-05-16,275,2017-05-20,14.0,40,32,4,228
2017-05-20,228,2017-05-18,252,2017-05-17,259,2017-05-21,14.0,43,31,4,207
