day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,248,2017-02-12,240,2017-02-25,276,2017-03-02,14.0,15,11,7,303
2017-02-27,254,2017-02-25,276,2017-02-12,240,2017-03-03,13.0,26,18,9,274
2017-02-27,254,2017-02-13,200,2017-02-15,213,2017-03-04,13.0,28,20,4,214
2017-01-12,133,2017-02-28,192,2017-01-02,101,2017-03-05,20.0,40,10,10,228
2017-02-27,254,2017-02-25,276,2017-02-12,240,2017-03-06,13.0,20,13,7,266
2017-02-11,248,2017-03-02,303,2017-02-10,284,2017-03-07,14.0,17,8,7,307
2017-03-02,303,2017-02-11,248,2017-03-07,307,2017-03-08,14.0,16,13,7,297
2017-03-08,297,2017-03-02,303,2017-02-11,248,2017-03-09,14.0,14,18,5,284
2017-03-09,284,2017-03-08,297,2017-03-02,303,2017-03-10,13.0,12,23,4,273
2017-03-04,214,2017-03-03,274,2017-02-27,254,2017-03-11,6.0,33,21,6,158
2017-02-24,288,2017-02-15,213,2017-02-18,237,2017-03-12,4.0,33,14,10,224
2017-03-06,266,2017-03-08,297,2017-02-12,240,2017-03-13,13.0,20,13,7,167
2017-02-26,248,2017-03-09,284,2017-03-08,297,2017-03-14,20.0,14,17,5,280
2017-03-10,273,2017-03-09,284,2017-03-08,297,2017-03-15,6.0,14,18,3,235
2017-03-03,274,2017-02-27,254,2017-03-13,167,2017-03-16,6.0,22,18,6,234
2017-02-15,213,2017-03-03,274,2017-02-18,237,2017-03-17,13.0,36,18,8,175
2017-03-04,214,2017-02-15,213,2017-02-27,254,2017-03-18,14.0,30,23,3,206
2017-03-01,106,2017-03-18,206,2017-03-11,158,2017-03-19,13.0,21,21,6,217
2017-03-12,224,2017-02-14,141,2017-03-17,175,2017-03-20,6.0,39,18,6,86
2017-02-27,254,2017-03-03,274,2017-02-13,200,2017-03-21,14.0,24,19,5,222
2017-02-14,141,2017-01-28,6,2017-03-20,86,2017-03-22,18.0,27,17,5,103
2017-01-04,20,2017-03-20,86,2017-02-19,125,2017-03-23,6.0,44,16,4,88
2017-01-26,43,2017-02-23,307,2017-02-04,36,2017-03-24,23.0,55,15,8,43
2017-02-16,157,2017-01-02,101,2017-01-06,43,2017-03-25,13.0,49,15,6,157
2017-02-26,248,2017-02-20,248,2017-01-29,57,2017-03-26,6.0,27,15,8,248
2017-02-27,254,2017-03-06,266,2017-03-03,274,2017-03-27,6.0,21,18,5,254
2017-01-08,56,2017-01-03,143,2017-02-04,36,2017-03-28,16.0,72,8,7,97
2017-01-02,101,2017-02-04,36,2017-02-15,213,2017-03-29,14.0,48,16,7,308
2017-01-04,20,2017-03-23,88,2017-02-14,141,2017-03-30,4.0,63,15,4,111
2017-03-29,308,2017-01-02,101,2017-02-04,36,2017-03-31,14.0,49,14,7,268
2017-02-15,213,2017-03-04,214,2017-02-13,200,2017-04-01,14.0,31,18,7,321
2017-03-18,206,2017-03-04,214,2017-03-21,222,2017-04-02,13.0,26,22,6,299
2017-03-18,206,2017-04-01,321,2017-02-15,213,2017-04-03,14.0,40,22,7,255
2017-03-20,86,2017-03-30,111,2017-02-14,141,2017-04-04,10.0,66,17,6,61
2017-01-05,13,2017-03-30,111,2017-04-04,61,2017-04-05,20.0,75,17,3,138
2017-04-03,255,2017-03-29,308,2017-03-18,206,2017-04-06,14.0,50,22,3,299
2017-03-20,86,2017-04-04,61,2017-04-06,299,2017-04-07,6.0,56,21,4,201
2017-04-07,201,2017-04-04,61,2017-03-20,86,2017-04-08,10.0,75,17,7,201
2017-03-27,254,2017-02-15,213,2017-02-02,201,2017-04-09,6.0,32,16,8,254
2017-03-30,111,2017-02-14,141,2017-03-15,235,2017-04-10,6.0,27,15,4,159
2017-04-01,321,2017-02-15,213,2017-04-03,255,2017-04-11,14.0,37,18,5,265
2017-03-27,254,2017-03-11,158,2017-04-03,255,2017-04-12,6.0,38,20,7,311
2017-04-07,201,2017-03-25,157,2017-04-06,299,2017-04-13,5.0,55,21,9,185
2017-04-06,299,2017-04-03,255,2017-03-29,308,2017-04-14,14.0,52,23,6,245
2017-03-26,248,2017-02-26,248,2017-04-06,299,2017-04-15,5.0,45,27,6,233
2017-03-30,111,2017-04-14,245,2017-02-16,157,2017-04-16,10.0,85,20,5,37
2017-04-12,311,2017-04-03,255,2017-03-27,254,2017-04-17,6.0,36,24,7,298
2017-04-02,299,2017-03-21,222,2017-03-18,206,2017-04-18,14.0,24,20,7,345
2017-03-24,43,2017-01-26,43,2017-01-01,123,2017-04-19,21.0,63,20,6,74
2017-04-03,255,2017-04-11,265,2017-04-06,299,2017-04-20,6.0,38,21,4,307
2017-04-20,307,2017-03-28,97,2017-02-19,125,2017-04-21,4.0,49,16,8,251
2017-03-18,206,2017-04-03,255,2017-04-02,299,2017-04-22,13.0,32,21,8,334
2017-04-03,255,2017-03-18,206,2017-04-14,245,2017-04-23,14.0,40,23,7,309
2017-03-11,158,2017-04-12,311,2017-04-17,298,2017-04-24,9.0,50,21,7,191
2017-04-11,265,2017-04-03,255,2017-03-29,308,2017-04-25,13.0,42,18,8,123
2017-03-04,214,2017-04-02,299,2017-03-18,206,2017-04-26,13.0,30,20,6,285
2017-03-18,206,2017-03-21,222,2017-04-02,299,2017-04-27,14.0,23,22,7,330
2017-04-27,330,2017-03-18,206,2017-03-21,222,2017-04-28,14.0,23,26,6,310
2017-04-28,310,2017-04-27,330,2017-03-18,206,2017-04-29,14.0,27,29,5,303
2017-02-19,125,2017-04-15,233,2017-04-29,303,2017-04-30,6.0,33,29,5,259
2017-03-11,158,2017-04-17,298,2017-03-15,235,2017-05-01,5.0,40,29,5,158
2017-04-29,303,2017-04-23,309,2017-04-03,255,2017-05-02,14.0,33,28,6,303
2017-05-01,158,2017-04-14,245,2017-04-23,309,2017-05-03,10.0,48,24,6,158
2017-03-31,268,2017-04-06,299,2017-04-25,123,2017-05-04,13.0,52,23,5,245
2017-04-27,330,2017-04-28,310,2017-03-18,206,2017-05-05,14.0,24,23,9,266
2017-04-27,330,2017-04-28,310,2017-03-18,206,2017-05-06,14.0,26,24,8,326
2017-04-10,159,2017-03-23,88,2017-04-15,233,2017-05-07,6.0,33,27,5,289
2017-04-04,61,2017-03-22,103,2017-03-30,111,2017-05-08,6.0,51,23,7,61
2017-04-06,299,2017-04-03,255,2017-04-14,245,2017-05-09,14.0,44,25,4,299
2017-04-15,233,2017-03-26,248,2017-02-26,248,2017-05-10,5.0,38,29,7,271
2017-04-30,259,2017-05-10,271,2017-02-19,125,2017-05-11,6.0,32,32,7,239
2017-04-29,303,2017-04-28,310,2017-05-06,326,2017-05-12,14.0,23,27,7,307
2017-05-12,307,2017-04-28,310,2017-04-27,330,2017-05-13,14.0,21,25,7,300
2017-03-18,206,2017-04-29,303,2017-05-06,326,2017-05-14,13.0,31,25,4,272
2017-05-14,272,2017-04-03,255,2017-04-23,309,2017-05-15,13.0,39,25,5,272
2017-05-02,303,2017-04-03,255,2017-04-23,309,2017-05-16,14.0,38,27,7,321
2017-05-16,321,2017-05-02,303,2017-04-23,309,2017-05-17,14.0,40,30,9,307
2017-05-17,307,2017-05-16,321,2017-05-02,303,2017-05-18,14.0,40,32,9,303
2017-04-30,259,2017-02-19,125,2017-05-11,239,2017-05-19,5.0,42,31,8,251
2017-05-18,303,2017-05-17,307,2017-05-16,321,2017-05-20,14.0,40,32,4,270
2017-05-20,270,2017-05-18,303,2017-05-17,307,2017-05-21,14.0,43,31,4,254
2017-05-21,254,2017-05-20,270,2017-05-18,303,2017-05-22,9.0,47,31,7,211
2017-05-04,245,2017-03-31,268,2017-04-06,299,2017-05-23,10.0,58,22,9,245
2017-05-02,303,2017-04-29,303,2017-05-16,321,2017-05-24,14.0,32,29,5,329
2017-05-24,329,2017-04-29,303,2017-05-17,307,2017-05-25,14.0,31,31,5,325
2017-05-25,325,2017-05-24,329,2017-05-18,303,2017-05-26,14.0,31,33,7,315
2017-05-26,315,2017-05-25,325,2017-04-29,303,2017-05-27,14.0,27,33,8,300
2017-05-11,239,2017-05-27,300,2017-04-30,259,2017-05-28,6.0,29,33,8,298
2017-05-28,298,2017-05-11,239,2017-05-26,315,2017-05-29,4.0,30,33,7,256
2017-05-20,270,2017-05-26,315,2017-05-18,303,2017-05-30,14.0,34,32,5,258
2017-05-18,303,2017-05-21,254,2017-05-20,270,2017-05-31,14.0,42,32,8,284
2017-05-20,270,2017-05-21,254,2017-05-18,303,2017-06-01,14.0,41,32,8,287
2017-05-22,211,2017-05-17,307,2017-05-21,254,2017-06-02,9.0,41,31,7,211
2017-05-04,245,2017-05-09,299,2017-04-25,123,2017-06-03,14.0,46,26,6,245
2017-06-03,245,2017-05-16,321,2017-05-04,245,2017-06-04,13.0,39,28,2,245
2017-06-02,211,2017-05-15,272,2017-05-14,272,2017-06-05,10.0,38,24,4,144
2017-04-16,37,2017-01-03,143,2017-04-14,245,2017-06-06,18.0,85,18,5,37
2017-04-14,245,2017-04-06,299,2017-05-16,321,2017-06-07,14.0,51,27,5,245
2017-05-21,254,2017-06-01,287,2017-05-20,270,2017-06-08,6.0,46,30,7,254
2017-01-04,20,2017-05-01,158,2017-05-07,289,2017-06-09,6.0,46,32,7,262
2017-06-08,254,2017-05-08,61,2017-05-11,239,2017-06-10,5.0,53,31,4,139
2017-06-07,245,2017-05-21,254,2017-06-01,287,2017-06-11,14.0,52,31,4,219
2017-06-11,219,2017-05-21,254,2017-06-07,245,2017-06-12,13.0,48,29,4,171
2017-06-04,245,2017-06-03,245,2017-05-04,245,2017-06-13,14.0,40,28,3,245
2017-05-02,303,2017-06-01,287,2017-05-16,321,2017-06-14,14.0,34,31,3,289
2017-06-08,254,2017-05-30,258,2017-05-20,270,2017-06-15,6.0,36,32,5,268
2017-05-20,270,2017-06-14,289,2017-05-18,303,2017-06-16,14.0,36,35,6,281
2017-06-02,211,2017-05-26,315,2017-05-30,258,2017-06-18,6.0,32,33,9,279
2017-05-18,303,2017-05-20,270,2017-05-21,254,2017-06-19,14.0,40,33,6,254
2017-06-08,254,2017-06-15,268,2017-06-18,279,2017-06-20,5.0,49,32,5,229
2017-05-20,270,2017-05-21,254,2017-06-19,254,2017-06-21,13.0,42,34,5,235
2017-05-08,61,2017-06-10,139,2017-05-11,239,2017-06-22,9.0,64,29,6,61
2017-06-06,37,2017-04-16,37,2017-06-07,245,2017-06-23,24.0,76,27,4,37
2017-06-22,61,2017-05-08,61,2017-04-04,61,2017-06-24,4.0,72,26,6,203
2017-06-07,245,2017-06-11,219,2017-06-12,171,2017-06-25,13.0,59,28,5,253
2017-06-11,219,2017-06-07,245,2017-06-12,171,2017-06-26,14.0,52,30,4,249
2017-05-21,254,2017-06-01,287,2017-05-20,270,2017-06-27,14.0,45,33,3,244
2017-06-21,235,2017-05-20,270,2017-06-27,244,2017-06-28,13.0,43,34,6,261
2017-06-16,281,2017-05-20,270,2017-06-19,254,2017-06-29,14.0,41,37,6,242
2017-06-12,171,2017-06-28,261,2017-06-11,219,2017-06-30,13.0,55,32,6,238
2017-06-29,242,2017-06-16,281,2017-06-01,287,2017-07-01,14.0,41,38,5,242
2017-06-29,242,2017-06-16,281,2017-07-01,242,2017-07-02,14.0,37,39,3,222
2017-07-02,222,2017-06-29,242,2017-06-16,281,2017-07-03,14.0,35,41,3,242
2017-06-18,279,2017-06-09,262,2017-05-19,251,2017-07-04,9.0,38,40,4,122
2017-05-11,239,2017-05-19,251,2017-05-08,61,2017-07-05,4.0,47,37,4,139
2017-06-09,262,2017-04-16,37,2017-03-30,111,2017-07-06,15.0,75,32,5,102
2017-06-11,219,2017-06-26,249,2017-06-27,244,2017-07-07,14.0,57,36,7,235
2017-07-07,235,2017-06-29,242,2017-06-27,244,2017-07-08,14.0,51,37,9,301
2017-06-30,238,2017-07-07,235,2017-06-25,253,2017-07-09,13.0,68,33,9,238
2017-07-01,242,2017-07-08,301,2017-06-29,242,2017-07-10,13.0,45,38,7,300
2017-06-29,242,2017-07-08,301,2017-07-02,222,2017-07-11,14.0,46,39,9,293
2017-07-11,293,2017-07-08,301,2017-06-29,242,2017-07-12,14.0,49,38,10,287
2017-07-12,287,2017-07-11,293,2017-07-08,301,2017-07-13,14.0,48,38,9,281
2017-07-05,139,2017-05-11,239,2017-06-10,139,2017-07-14,5.0,51,38,8,249
2017-07-06,102,2017-05-08,61,2017-07-04,122,2017-07-15,9.0,76,31,4,98
2017-06-22,61,2017-06-24,203,2017-07-15,98,2017-07-16,0.0,70,34,4,163
2017-07-06,102,2017-06-09,262,2017-05-03,158,2017-07-18,23.0,69,34,7,65
2017-06-20,229,2017-06-18,279,2017-06-09,262,2017-07-19,0.0,67,35,9,189
2017-07-08,301,2017-07-07,235,2017-07-12,287,2017-07-20,14.0,56,38,9,288
2017-07-04,122,2017-07-19,189,2017-06-09,262,2017-07-21,0.0,59,37,6,202
2017-07-21,202,2017-07-06,102,2017-06-09,262,2017-07-22,9.0,62,37,5,113
2017-06-09,262,2017-07-21,202,2017-07-22,113,2017-07-23,4.0,52,40,5,238
2017-07-22,113,2017-07-06,102,2017-05-19,251,2017-07-24,15.0,64,37,7,102
2017-06-08,254,2017-06-15,268,2017-07-07,235,2017-07-25,4.0,57,36,7,223
2017-07-16,163,2017-06-22,61,2017-07-22,113,2017-07-26,0.0,61,36,5,131
