day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,237,2017-02-12,215,2017-02-25,236,2017-03-02,14.0,15,11,7,295
2017-02-27,231,2017-02-25,236,2017-02-12,215,2017-03-03,13.0,26,18,9,266
2017-02-27,231,2017-02-13,197,2017-02-15,185,2017-03-04,13.0,28,20,4,178
2017-01-12,99,2017-02-28,131,2017-01-02,130,2017-03-05,20.0,40,10,10,200
2017-02-27,231,2017-02-25,236,2017-02-12,215,2017-03-06,13.0,20,13,7,275
2017-02-11,237,2017-03-02,295,2017-02-10,267,2017-03-07,14.0,17,8,7,315
2017-03-02,295,2017-02-11,237,2017-03-07,315,2017-03-08,14.0,16,13,7,298
2017-03-08,298,2017-03-02,295,2017-02-11,237,2017-03-09,14.0,14,18,5,279
2017-03-09,279,2017-03-08,298,2017-03-02,295,2017-03-10,13.0,12,23,4,263
2017-03-04,178,2017-03-03,266,2017-02-27,231,2017-03-11,6.0,33,21,6,185
2017-02-24,252,2017-02-15,185,2017-02-18,220,2017-03-12,4.0,33,14,10,171
2017-03-06,275,2017-03-08,298,2017-02-12,215,2017-03-13,13.0,20,13,7,127
2017-02-26,204,2017-03-09,279,2017-03-08,298,2017-03-14,20.0,14,17,5,276
2017-03-10,263,2017-03-09,279,2017-03-08,298,2017-03-15,6.0,14,18,3,208
2017-03-03,266,2017-02-27,231,2017-03-13,127,2017-03-16,6.0,22,18,6,253
2017-02-15,185,2017-03-03,266,2017-02-18,220,2017-03-17,13.0,36,18,8,203
2017-03-04,178,2017-02-15,185,2017-02-27,231,2017-03-18,14.0,30,23,3,231
2017-03-01,123,2017-03-18,231,2017-03-11,185,2017-03-19,13.0,21,21,6,243
2017-03-12,171,2017-02-14,103,2017-03-17,203,2017-03-20,6.0,39,18,6,171
2017-02-27,231,2017-03-03,266,2017-02-13,197,2017-03-21,14.0,24,19,5,231
2017-02-14,103,2017-01-28,86,2017-03-20,171,2017-03-22,18.0,27,17,5,103
2017-01-04,236,2017-03-20,171,2017-02-19,121,2017-03-23,6.0,44,16,4,93
2017-01-26,112,2017-02-23,279,2017-02-04,90,2017-03-24,23.0,55,15,8,131
2017-02-16,160,2017-01-02,130,2017-01-06,147,2017-03-25,13.0,49,15,6,238
2017-02-26,204,2017-02-20,249,2017-01-29,129,2017-03-26,6.0,27,15,8,275
2017-02-27,231,2017-03-06,275,2017-03-03,266,2017-03-27,6.0,21,18,5,305
2017-01-08,133,2017-01-03,90,2017-02-04,90,2017-03-28,16.0,72,8,7,133
2017-01-02,130,2017-02-04,90,2017-02-15,185,2017-03-29,14.0,48,16,7,277
2017-01-04,236,2017-03-23,93,2017-02-14,103,2017-03-30,4.0,63,15,4,71
2017-03-29,277,2017-01-02,130,2017-02-04,90,2017-03-31,14.0,49,14,7,299
2017-02-15,185,2017-03-04,178,2017-02-13,197,2017-04-01,14.0,31,18,7,307
2017-03-18,231,2017-03-04,178,2017-03-21,231,2017-04-02,13.0,26,22,6,289
2017-03-18,231,2017-04-01,307,2017-02-15,185,2017-04-03,14.0,40,22,7,202
2017-03-20,171,2017-03-30,71,2017-02-14,103,2017-04-04,10.0,66,17,6,37
2017-01-05,100,2017-03-30,71,2017-04-04,37,2017-04-05,20.0,75,17,3,100
2017-04-03,202,2017-03-29,277,2017-03-18,231,2017-04-06,14.0,50,22,3,269
2017-03-20,171,2017-04-04,37,2017-04-06,269,2017-04-07,6.0,56,21,4,114
2017-04-07,114,2017-04-04,37,2017-03-20,171,2017-04-08,10.0,75,17,7,114
2017-03-27,305,2017-02-15,185,2017-02-02,186,2017-04-09,6.0,32,16,8,305
2017-03-30,71,2017-02-14,103,2017-03-15,208,2017-04-10,6.0,27,15,4,71
2017-04-01,307,2017-02-15,185,2017-04-03,202,2017-04-11,14.0,37,18,5,240
2017-03-27,305,2017-03-11,185,2017-04-03,202,2017-04-12,6.0,38,20,7,276
2017-04-07,114,2017-03-25,238,2017-04-06,269,2017-04-13,5.0,55,21,9,159
2017-04-06,269,2017-04-03,202,2017-03-29,277,2017-04-14,14.0,52,23,6,220
2017-03-26,275,2017-02-26,204,2017-04-06,269,2017-04-15,5.0,45,27,6,170
2017-03-30,71,2017-04-14,220,2017-02-16,160,2017-04-16,10.0,85,20,5,32
2017-04-12,276,2017-04-03,202,2017-03-27,305,2017-04-17,6.0,36,24,7,287
2017-04-02,289,2017-03-21,231,2017-03-18,231,2017-04-18,14.0,24,20,7,331
2017-03-24,131,2017-01-26,112,2017-01-01,90,2017-04-19,21.0,63,20,6,131
2017-04-03,202,2017-04-11,240,2017-04-06,269,2017-04-20,6.0,38,21,4,271
2017-04-20,271,2017-03-28,133,2017-02-19,121,2017-04-21,4.0,49,16,8,247
2017-03-18,231,2017-04-03,202,2017-04-02,289,2017-04-22,13.0,32,21,8,310
2017-04-03,202,2017-03-18,231,2017-04-14,220,2017-04-23,14.0,40,23,7,298
2017-03-11,185,2017-04-12,276,2017-04-17,287,2017-04-24,9.0,50,21,7,197
2017-04-11,240,2017-04-03,202,2017-03-29,277,2017-04-25,13.0,42,18,8,240
2017-03-04,178,2017-04-02,289,2017-03-18,231,2017-04-26,13.0,30,20,6,178
2017-03-18,231,2017-03-21,231,2017-04-02,289,2017-04-27,14.0,23,22,7,231
2017-04-27,231,2017-03-18,231,2017-03-21,231,2017-04-28,14.0,23,26,6,231
2017-04-28,231,2017-04-27,231,2017-03-18,231,2017-04-29,14.0,27,29,5,286
2017-02-19,121,2017-04-15,170,2017-04-29,286,2017-04-30,6.0,33,29,5,264
2017-03-11,185,2017-04-17,287,2017-03-15,208,2017-05-01,5.0,40,29,5,221
2017-04-29,286,2017-04-23,298,2017-04-03,202,2017-05-02,14.0,33,28,6,255
2017-05-01,221,2017-04-14,220,2017-04-23,298,2017-05-03,10.0,48,24,6,221
2017-03-31,299,2017-04-06,269,2017-04-25,240,2017-05-04,13.0,52,23,5,299
2017-04-27,231,2017-04-28,231,2017-03-18,231,2017-05-05,14.0,24,23,9,221
2017-04-27,231,2017-04-28,231,2017-03-18,231,2017-05-06,14.0,26,24,8,302
2017-04-10,71,2017-03-23,93,2017-04-15,170,2017-05-07,6.0,33,27,5,281
2017-04-04,37,2017-03-22,103,2017-03-30,71,2017-05-08,6.0,51,23,7,71
2017-04-06,269,2017-04-03,202,2017-04-14,220,2017-05-09,14.0,44,25,4,309
2017-04-15,170,2017-03-26,275,2017-02-26,204,2017-05-10,5.0,38,29,7,276
2017-04-30,264,2017-05-10,276,2017-02-19,121,2017-05-11,6.0,32,32,7,208
2017-04-29,286,2017-04-28,231,2017-05-06,302,2017-05-12,14.0,23,27,7,296
2017-05-12,296,2017-04-28,231,2017-04-27,231,2017-05-13,14.0,21,25,7,313
2017-03-18,231,2017-04-29,286,2017-05-06,302,2017-05-14,13.0,31,25,4,257
2017-05-14,257,2017-04-03,202,2017-04-23,298,2017-05-15,13.0,39,25,5,182
2017-05-02,255,2017-04-03,202,2017-04-23,298,2017-05-16,14.0,38,27,7,303
2017-05-16,303,2017-05-02,255,2017-04-23,298,2017-05-17,14.0,40,30,9,300
2017-05-17,300,2017-05-16,303,2017-05-02,255,2017-05-18,14.0,40,32,9,287
2017-04-30,264,2017-02-19,121,2017-05-11,208,2017-05-19,5.0,42,31,8,237
2017-05-18,287,2017-05-17,300,2017-05-16,303,2017-05-20,14.0,40,32,4,265
2017-05-20,265,2017-05-18,287,2017-05-17,300,2017-05-21,14.0,43,31,4,235
2017-05-21,235,2017-05-20,265,2017-05-18,287,2017-05-22,9.0,47,31,7,230
2017-05-04,299,2017-03-31,299,2017-04-06,269,2017-05-23,10.0,58,22,9,263
2017-05-02,255,2017-04-29,286,2017-05-16,303,2017-05-24,14.0,32,29,5,316
2017-05-24,316,2017-04-29,286,2017-05-17,300,2017-05-25,14.0,31,31,5,313
2017-05-25,313,2017-05-24,316,2017-05-18,287,2017-05-26,14.0,31,33,7,298
2017-05-26,298,2017-05-25,313,2017-04-29,286,2017-05-27,14.0,27,33,8,283
2017-05-11,208,2017-05-27,283,2017-04-30,264,2017-05-28,6.0,29,33,8,289
2017-05-28,289,2017-05-11,208,2017-05-26,298,2017-05-29,4.0,30,33,7,237
2017-05-20,265,2017-05-26,298,2017-05-18,287,2017-05-30,14.0,34,32,5,265
2017-05-18,287,2017-05-21,235,2017-05-20,265,2017-05-31,14.0,42,32,8,283
2017-05-20,265,2017-05-21,235,2017-05-18,287,2017-06-01,14.0,41,32,8,286
2017-05-22,230,2017-05-17,300,2017-05-21,235,2017-06-02,9.0,41,31,7,258
2017-05-04,299,2017-05-09,309,2017-04-25,240,2017-06-03,14.0,46,26,6,263
2017-06-03,263,2017-05-16,303,2017-05-04,299,2017-06-04,13.0,39,28,2,256
2017-06-02,258,2017-05-15,182,2017-05-14,257,2017-06-05,10.0,38,24,4,96
2017-04-16,32,2017-01-03,90,2017-04-14,220,2017-06-06,18.0,85,18,5,68
2017-04-14,220,2017-04-06,269,2017-05-16,303,2017-06-07,14.0,51,27,5,299
2017-05-21,235,2017-06-01,286,2017-05-20,265,2017-06-08,6.0,46,30,7,201
2017-01-04,236,2017-05-01,221,2017-05-07,281,2017-06-09,6.0,46,32,7,236
2017-06-08,201,2017-05-08,71,2017-05-11,208,2017-06-10,5.0,53,31,4,122
2017-06-07,299,2017-05-21,235,2017-06-01,286,2017-06-11,14.0,52,31,4,209
2017-06-11,209,2017-05-21,235,2017-06-07,299,2017-06-12,13.0,48,29,4,239
2017-06-04,256,2017-06-03,263,2017-05-04,299,2017-06-13,14.0,40,28,3,265
2017-05-02,255,2017-06-01,286,2017-05-16,303,2017-06-14,14.0,34,31,3,280
2017-06-08,201,2017-05-30,265,2017-05-20,265,2017-06-15,6.0,36,32,5,205
2017-05-20,265,2017-06-14,280,2017-05-18,287,2017-06-16,14.0,36,35,6,267
2017-06-02,258,2017-05-26,298,2017-05-30,265,2017-06-18,6.0,32,33,9,243
2017-05-18,287,2017-05-20,265,2017-05-21,235,2017-06-19,14.0,40,33,6,230
2017-06-08,201,2017-06-15,205,2017-06-18,243,2017-06-20,5.0,49,32,5,198
2017-05-20,265,2017-05-21,235,2017-06-19,230,2017-06-21,13.0,42,34,5,234
2017-05-08,71,2017-06-10,122,2017-05-11,208,2017-06-22,9.0,64,29,6,32
2017-06-06,68,2017-04-16,32,2017-06-07,299,2017-06-23,24.0,76,27,4,81
2017-06-22,32,2017-05-08,71,2017-04-04,37,2017-06-24,4.0,72,26,6,213
2017-06-07,299,2017-06-11,209,2017-06-12,239,2017-06-25,13.0,59,28,5,282
2017-06-11,209,2017-06-07,299,2017-06-12,239,2017-06-26,14.0,52,30,4,259
2017-05-21,235,2017-06-01,286,2017-05-20,265,2017-06-27,14.0,45,33,3,270
2017-06-21,234,2017-05-20,265,2017-06-27,270,2017-06-28,13.0,43,34,6,252
2017-06-16,267,2017-05-20,265,2017-06-19,230,2017-06-29,14.0,41,37,6,235
2017-06-12,239,2017-06-28,252,2017-06-11,209,2017-06-30,13.0,55,32,6,220
2017-06-29,235,2017-06-16,267,2017-06-01,286,2017-07-01,14.0,41,38,5,227
2017-06-29,235,2017-06-16,267,2017-07-01,227,2017-07-02,14.0,37,39,3,222
2017-07-02,222,2017-06-29,235,2017-06-16,267,2017-07-03,14.0,35,41,3,255
2017-06-18,243,2017-06-09,236,2017-05-19,237,2017-07-04,9.0,38,40,4,169
2017-05-11,208,2017-05-19,237,2017-05-08,71,2017-07-05,4.0,47,37,4,165
2017-06-09,236,2017-04-16,32,2017-03-30,71,2017-07-06,15.0,75,32,5,122
2017-06-11,209,2017-06-26,259,2017-06-27,270,2017-07-07,14.0,57,36,7,252
2017-07-07,252,2017-06-29,235,2017-06-27,270,2017-07-08,14.0,51,37,9,291
2017-06-30,220,2017-07-07,252,2017-06-25,282,2017-07-09,13.0,68,33,9,124
2017-07-01,227,2017-07-08,291,2017-06-29,235,2017-07-10,13.0,45,38,7,283
2017-06-29,235,2017-07-08,291,2017-07-02,222,2017-07-11,14.0,46,39,9,283
2017-07-11,283,2017-07-08,291,2017-06-29,235,2017-07-12,14.0,49,38,10,277
2017-07-12,277,2017-07-11,283,2017-07-08,291,2017-07-13,14.0,48,38,9,282
2017-07-05,165,2017-05-11,208,2017-06-10,122,2017-07-14,5.0,51,38,8,259
2017-07-06,122,2017-05-08,71,2017-07-04,169,2017-07-15,9.0,76,31,4,104
2017-06-22,32,2017-06-24,213,2017-07-15,104,2017-07-16,0.0,70,34,4,107
2017-07-06,122,2017-06-09,236,2017-05-03,221,2017-07-18,23.0,69,34,7,122
2017-06-20,198,2017-06-18,243,2017-06-09,236,2017-07-19,0.0,67,35,9,209
2017-07-08,291,2017-07-07,252,2017-07-12,277,2017-07-20,14.0,56,38,9,291
2017-07-04,169,2017-07-19,209,2017-06-09,236,2017-07-21,0.0,59,37,6,169
2017-07-21,169,2017-07-06,122,2017-06-09,236,2017-07-22,9.0,62,37,5,169
2017-06-09,236,2017-07-21,169,2017-07-22,169,2017-07-23,4.0,52,40,5,236
2017-07-22,169,2017-07-06,122,2017-05-19,237,2017-07-24,15.0,64,37,7,169
2017-06-08,201,2017-06-15,205,2017-07-07,252,2017-07-25,4.0,57,36,7,130
2017-07-16,107,2017-06-22,32,2017-07-22,169,2017-07-26,0.0,61,36,5,121
2017-07-25,130,2017-07-09,124,2017-06-08,201,2017-07-27,4.0,66,33,6,58
2017-07-09,124,2017-06-30,220,2017-06-25,282,2017-07-28,13.0,64,31,8,124
2017-07-27,58,2017-06-10,122,2017-07-28,124,2017-07-29,10.0,71,28,5,46
2017-07-25,130,2017-06-20,198,2017-06-08,201,2017-07-30,0.0,81,29,3,130
2017-07-24,169,2017-07-28,124,2017-07-09,124,2017-07-31,9.0,64,35,6,169
2017-07-16,107,2017-07-26,121,2017-06-22,32,2017-08-01,0.0,69,35,7,226
2017-07-15,104,2017-07-31,169,2017-07-05,165,2017-08-02,0.0,75,34,6,56
2017-06-10,122,2017-06-22,32,2017-07-31,169,2017-08-03,5.0,62,37,5,245
2017-07-20,291,2017-07-12,277,2017-07-08,291,2017-08-04,14.0,53,38,5,281
2017-07-12,277,2017-07-13,282,2017-07-11,283,2017-08-05,14.0,48,40,4,271
2017-06-18,243,2017-06-02,258,2017-07-12,277,2017-08-06,5.0,50,39,6,255
2017-06-29,235,2017-07-11,283,2017-07-12,277,2017-08-07,13.0,42,38,4,185
2017-07-11,283,2017-07-13,282,2017-07-12,277,2017-08-08,14.0,44,38,4,275
2017-08-04,281,2017-07-08,291,2017-07-20,291,2017-08-09,24.0,53,35,6,261
2017-07-11,283,2017-07-13,282,2017-08-05,271,2017-08-10,14.0,46,40,3,266
2017-07-12,277,2017-07-11,283,2017-07-13,282,2017-08-11,14.0,48,38,6,241
2017-07-23,236,2017-06-09,236,2017-08-06,255,2017-08-12,24.0,54,36,6,153
2017-06-30,220,2017-07-09,124,2017-07-28,124,2017-08-13,13.0,58,33,7,218
2017-07-28,124,2017-07-31,169,2017-07-09,124,2017-08-14,9.0,70,31,9,185
2017-07-07,252,2017-07-20,291,2017-06-11,209,2017-08-15,14.0,60,34,5,277
2017-07-31,169,2017-07-24,169,2017-08-13,218,2017-08-16,9.0,58,34,5,236
2017-07-05,165,2017-07-14,259,2017-08-02,56,2017-08-17,0.0,60,35,3,165
2017-07-22,169,2017-07-21,169,2017-07-06,122,2017-08-18,9.0,59,35,4,197
2017-07-24,169,2017-07-31,169,2017-08-16,236,2017-08-19,0.0,65,32,6,150
2017-08-15,277,2017-07-07,252,2017-08-13,218,2017-08-20,13.0,60,34,5,266
2017-07-08,291,2017-08-04,281,2017-07-12,277,2017-08-21,13.0,51,37,2,291
2017-07-14,259,2017-07-25,130,2017-08-17,165,2017-08-22,4.0,56,36,6,241
2017-08-03,245,2017-07-14,259,2017-06-10,122,2017-08-23,15.0,67,35,6,126
2017-07-07,252,2017-07-20,291,2017-07-08,291,2017-08-24,14.0,54,36,6,271
2017-06-16,267,2017-07-02,222,2017-08-07,185,2017-08-25,13.0,37,35,5,80
2017-06-21,234,2017-06-19,230,2017-05-25,313,2017-08-26,13.0,39,32,4,84
2017-08-26,84,2017-06-28,252,2017-05-21,235,2017-08-27,13.0,45,33,6,144
2017-08-14,185,2017-07-31,169,2017-08-16,236,2017-08-28,9.0,82,25,8,59
2017-04-19,131,2017-08-09,261,2017-03-24,131,2017-08-29,23.0,65,25,4,67
2017-08-14,185,2017-08-22,241,2017-07-25,130,2017-08-30,6.0,70,24,6,108
2017-06-11,209,2017-06-26,259,2017-08-24,271,2017-08-31,14.0,53,33,4,212
2017-06-26,259,2017-06-11,209,2017-08-31,212,2017-09-01,14.0,55,30,5,262
2017-07-04,169,2017-07-21,169,2017-06-02,258,2017-09-02,4.0,51,29,4,178
2017-05-21,235,2017-06-27,270,2017-06-01,286,2017-09-03,13.0,46,31,5,154
2017-08-06,255,2017-06-18,243,2017-06-02,258,2017-09-04,6.0,58,30,5,161
2017-09-02,178,2017-06-05,96,2017-09-04,161,2017-09-05,4.0,62,29,4,152
2017-06-03,263,2017-06-04,256,2017-06-13,265,2017-09-06,13.0,53,30,5,200
2017-08-31,212,2017-06-11,209,2017-09-01,262,2017-09-07,14.0,55,33,7,278
2017-08-31,212,2017-09-03,154,2017-06-27,270,2017-09-08,13.0,49,33,7,183
2017-06-30,220,2017-09-08,183,2017-06-12,239,2017-09-09,13.0,49,33,5,178
