day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,242,2017-02-12,235,2017-02-25,288,2017-03-02,14.0,15,11,7,311
2017-02-27,253,2017-02-25,288,2017-02-12,235,2017-03-03,13.0,26,18,9,271
2017-02-27,253,2017-02-13,184,2017-02-15,221,2017-03-04,13.0,28,20,4,253
2017-01-12,96,2017-02-28,201,2017-01-02,123,2017-03-05,20.0,40,10,10,96
2017-02-27,253,2017-02-25,288,2017-02-12,235,2017-03-06,13.0,20,13,7,275
2017-02-11,242,2017-03-02,311,2017-02-10,285,2017-03-07,14.0,17,8,7,323
2017-03-02,311,2017-02-11,242,2017-03-07,323,2017-03-08,14.0,16,13,7,311
2017-03-08,311,2017-03-02,311,2017-02-11,242,2017-03-09,14.0,14,18,5,311
2017-03-09,311,2017-03-08,311,2017-03-02,311,2017-03-10,13.0,12,23,4,311
2017-03-04,253,2017-03-03,271,2017-02-27,253,2017-03-11,6.0,33,21,6,171
2017-02-24,287,2017-02-15,221,2017-02-18,238,2017-03-12,4.0,33,14,10,268
2017-03-06,275,2017-03-08,311,2017-02-12,235,2017-03-13,13.0,20,13,7,216
2017-02-26,250,2017-03-09,311,2017-03-08,311,2017-03-14,20.0,14,17,5,298
2017-03-10,311,2017-03-09,311,2017-03-08,311,2017-03-15,6.0,14,18,3,252
2017-03-03,271,2017-02-27,253,2017-03-13,216,2017-03-16,6.0,22,18,6,250
2017-02-15,221,2017-03-03,271,2017-02-18,238,2017-03-17,13.0,36,18,8,221
2017-03-04,253,2017-02-15,221,2017-02-27,253,2017-03-18,14.0,30,23,3,214
2017-03-01,132,2017-03-18,214,2017-03-11,171,2017-03-19,13.0,21,21,6,219
2017-03-12,268,2017-02-14,143,2017-03-17,221,2017-03-20,6.0,39,18,6,268
2017-02-27,253,2017-03-03,271,2017-02-13,184,2017-03-21,14.0,24,19,5,253
2017-02-14,143,2017-01-28,8,2017-03-20,268,2017-03-22,18.0,27,17,5,143
2017-01-04,261,2017-03-20,268,2017-02-19,98,2017-03-23,6.0,44,16,4,268
2017-01-26,110,2017-02-23,317,2017-02-04,163,2017-03-24,23.0,55,15,8,110
2017-02-16,142,2017-01-02,123,2017-01-06,127,2017-03-25,13.0,49,15,6,142
2017-02-26,250,2017-02-20,227,2017-01-29,80,2017-03-26,6.0,27,15,8,287
2017-02-27,253,2017-03-06,275,2017-03-03,271,2017-03-27,6.0,21,18,5,318
2017-01-08,75,2017-01-03,163,2017-02-04,163,2017-03-28,16.0,72,8,7,114
2017-01-02,123,2017-02-04,163,2017-02-15,221,2017-03-29,14.0,48,16,7,310
2017-01-04,261,2017-03-23,268,2017-02-14,143,2017-03-30,4.0,63,15,4,120
2017-03-29,310,2017-01-02,123,2017-02-04,163,2017-03-31,14.0,49,14,7,310
2017-02-15,221,2017-03-04,253,2017-02-13,184,2017-04-01,14.0,31,18,7,221
2017-03-18,214,2017-03-04,253,2017-03-21,253,2017-04-02,13.0,26,22,6,297
2017-03-18,214,2017-04-01,221,2017-02-15,221,2017-04-03,14.0,40,22,7,257
2017-03-20,268,2017-03-30,120,2017-02-14,143,2017-04-04,10.0,66,17,6,72
2017-01-05,115,2017-03-30,120,2017-04-04,72,2017-04-05,20.0,75,17,3,115
2017-04-03,257,2017-03-29,310,2017-03-18,214,2017-04-06,14.0,50,22,3,302
2017-03-20,268,2017-04-04,72,2017-04-06,302,2017-04-07,6.0,56,21,4,204
2017-04-07,204,2017-04-04,72,2017-03-20,268,2017-04-08,10.0,75,17,7,204
2017-03-27,318,2017-02-15,221,2017-02-02,210,2017-04-09,6.0,32,16,8,318
2017-03-30,120,2017-02-14,143,2017-03-15,252,2017-04-10,6.0,27,15,4,120
2017-04-01,221,2017-02-15,221,2017-04-03,257,2017-04-11,14.0,37,18,5,265
2017-03-27,318,2017-03-11,171,2017-04-03,257,2017-04-12,6.0,38,20,7,322
2017-04-07,204,2017-03-25,142,2017-04-06,302,2017-04-13,5.0,55,21,9,194
2017-04-06,302,2017-04-03,257,2017-03-29,310,2017-04-14,14.0,52,23,6,228
2017-03-26,287,2017-02-26,250,2017-04-06,302,2017-04-15,5.0,45,27,6,287
2017-03-30,120,2017-04-14,228,2017-02-16,142,2017-04-16,10.0,85,20,5,51
