day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,151,2017-02-12,151,2017-02-25,262,2017-03-02,14.0,15,11,7,274
2017-02-27,228,2017-02-25,262,2017-02-12,151,2017-03-03,13.0,26,18,9,245
2017-02-27,228,2017-02-13,151,2017-02-15,205,2017-03-04,13.0,28,20,4,199
2017-01-12,141,2017-02-28,184,2017-01-02,108,2017-03-05,20.0,40,10,10,238
2017-02-27,228,2017-02-25,262,2017-02-12,151,2017-03-06,13.0,20,13,7,250
2017-02-11,151,2017-03-02,274,2017-02-10,146,2017-03-07,14.0,17,8,7,288
2017-03-02,274,2017-02-11,151,2017-03-07,288,2017-03-08,14.0,16,13,7,273
2017-03-08,273,2017-03-02,274,2017-02-11,151,2017-03-09,14.0,14,18,5,273
2017-03-09,273,2017-03-08,273,2017-03-02,274,2017-03-10,13.0,12,23,4,273
2017-03-04,199,2017-03-03,245,2017-02-27,228,2017-03-11,6.0,33,21,6,199
2017-02-24,263,2017-02-15,205,2017-02-18,220,2017-03-12,4.0,33,14,10,263
2017-03-06,250,2017-03-08,273,2017-02-12,151,2017-03-13,13.0,20,13,7,250
2017-02-26,223,2017-03-09,273,2017-03-08,273,2017-03-14,20.0,14,17,5,254
2017-03-10,273,2017-03-09,273,2017-03-08,273,2017-03-15,6.0,14,18,3,215
2017-03-03,245,2017-02-27,228,2017-03-13,250,2017-03-16,6.0,22,18,6,245
2017-02-15,205,2017-03-03,245,2017-02-18,220,2017-03-17,13.0,36,18,8,205
2017-03-04,199,2017-02-15,205,2017-02-27,228,2017-03-18,14.0,30,23,3,199
2017-03-01,112,2017-03-18,199,2017-03-11,199,2017-03-19,13.0,21,21,6,112
2017-03-12,263,2017-02-14,151,2017-03-17,205,2017-03-20,6.0,39,18,6,263
2017-02-27,228,2017-03-03,245,2017-02-13,151,2017-03-21,14.0,24,19,5,228
2017-02-14,151,2017-01-28,6,2017-03-20,263,2017-03-22,18.0,27,17,5,94
2017-01-04,246,2017-03-20,263,2017-02-19,92,2017-03-23,6.0,44,16,4,263
2017-01-26,99,2017-02-23,287,2017-02-04,39,2017-03-24,23.0,55,15,8,99
2017-02-16,134,2017-01-02,108,2017-01-06,125,2017-03-25,13.0,49,15,6,134
2017-02-26,223,2017-02-20,218,2017-01-29,67,2017-03-26,6.0,27,15,8,223
2017-02-27,228,2017-03-06,250,2017-03-03,245,2017-03-27,6.0,21,18,5,228
2017-01-08,78,2017-01-03,39,2017-02-04,39,2017-03-28,16.0,72,8,7,119
2017-01-02,108,2017-02-04,39,2017-02-15,205,2017-03-29,14.0,48,16,7,293
2017-01-04,246,2017-03-23,263,2017-02-14,151,2017-03-30,4.0,63,15,4,107
2017-03-29,293,2017-01-02,108,2017-02-04,39,2017-03-31,14.0,49,14,7,253
2017-02-15,205,2017-03-04,199,2017-02-13,151,2017-04-01,14.0,31,18,7,303
2017-03-18,199,2017-03-04,199,2017-03-21,228,2017-04-02,13.0,26,22,6,281
2017-03-18,199,2017-04-01,303,2017-02-15,205,2017-04-03,14.0,40,22,7,247
2017-03-20,263,2017-03-30,107,2017-02-14,151,2017-04-04,10.0,66,17,6,67
2017-01-05,118,2017-03-30,107,2017-04-04,67,2017-04-05,20.0,75,17,3,118
2017-04-03,247,2017-03-29,293,2017-03-18,199,2017-04-06,14.0,50,22,3,283
2017-03-20,263,2017-04-04,67,2017-04-06,283,2017-04-07,6.0,56,21,4,199
2017-04-07,199,2017-04-04,67,2017-03-20,263,2017-04-08,10.0,75,17,7,199
2017-03-27,228,2017-02-15,205,2017-02-02,195,2017-04-09,6.0,32,16,8,228
2017-03-30,107,2017-02-14,151,2017-03-15,215,2017-04-10,6.0,27,15,4,156
2017-04-01,303,2017-02-15,205,2017-04-03,247,2017-04-11,14.0,37,18,5,248
2017-03-27,228,2017-03-11,199,2017-04-03,247,2017-04-12,6.0,38,20,7,297
2017-04-07,199,2017-03-25,134,2017-04-06,283,2017-04-13,5.0,55,21,9,173
2017-04-06,283,2017-04-03,247,2017-03-29,293,2017-04-14,14.0,52,23,6,219
2017-03-26,223,2017-02-26,223,2017-04-06,283,2017-04-15,5.0,45,27,6,225
2017-03-30,107,2017-04-14,219,2017-02-16,134,2017-04-16,10.0,85,20,5,48
2017-04-12,297,2017-04-03,247,2017-03-27,228,2017-04-17,6.0,36,24,7,282
2017-04-02,281,2017-03-21,228,2017-03-18,199,2017-04-18,14.0,24,20,7,281
2017-03-24,99,2017-01-26,99,2017-01-01,39,2017-04-19,21.0,63,20,6,99
2017-04-03,247,2017-04-11,248,2017-04-06,283,2017-04-20,6.0,38,21,4,247
2017-04-20,247,2017-03-28,119,2017-02-19,92,2017-04-21,4.0,49,16,8,267
2017-03-18,199,2017-04-03,247,2017-04-02,281,2017-04-22,13.0,32,21,8,312
2017-04-03,247,2017-03-18,199,2017-04-14,219,2017-04-23,14.0,40,23,7,286
2017-03-11,199,2017-04-12,297,2017-04-17,282,2017-04-24,9.0,50,21,7,218
2017-04-11,248,2017-04-03,247,2017-03-29,293,2017-04-25,13.0,42,18,8,147
2017-03-04,199,2017-04-02,281,2017-03-18,199,2017-04-26,13.0,30,20,6,275
2017-03-18,199,2017-03-21,228,2017-04-02,281,2017-04-27,14.0,23,22,7,300
2017-04-27,300,2017-03-18,199,2017-03-21,228,2017-04-28,14.0,23,26,6,286
2017-04-28,286,2017-04-27,300,2017-03-18,199,2017-04-29,14.0,27,29,5,279
2017-02-19,92,2017-04-15,225,2017-04-29,279,2017-04-30,6.0,33,29,5,232
2017-03-11,199,2017-04-17,282,2017-03-15,215,2017-05-01,5.0,40,29,5,210
