day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,251,2017-02-12,235,2017-02-25,289,2017-03-02,14.0,15,11,7,304
2017-02-27,249,2017-02-25,289,2017-02-12,235,2017-03-03,13.0,26,18,9,249
2017-02-27,249,2017-02-13,191,2017-02-15,221,2017-03-04,13.0,28,20,4,219
2017-01-12,99,2017-02-28,199,2017-01-02,127,2017-03-05,20.0,40,10,10,254
2017-02-27,249,2017-02-25,289,2017-02-12,235,2017-03-06,13.0,20,13,7,273
2017-02-11,251,2017-03-02,304,2017-02-10,292,2017-03-07,14.0,17,8,7,320
2017-03-02,304,2017-02-11,251,2017-03-07,320,2017-03-08,14.0,16,13,7,307
2017-03-08,307,2017-03-02,304,2017-02-11,251,2017-03-09,14.0,14,18,5,299
2017-03-09,299,2017-03-08,307,2017-03-02,304,2017-03-10,13.0,12,23,4,268
2017-03-04,219,2017-03-03,249,2017-02-27,249,2017-03-11,6.0,33,21,6,154
2017-02-24,289,2017-02-15,221,2017-02-18,239,2017-03-12,4.0,33,14,10,242
2017-03-06,273,2017-03-08,307,2017-02-12,235,2017-03-13,13.0,20,13,7,273
2017-02-26,246,2017-03-09,299,2017-03-08,307,2017-03-14,20.0,14,17,5,279
2017-03-10,268,2017-03-09,299,2017-03-08,307,2017-03-15,6.0,14,18,3,240
2017-03-03,249,2017-02-27,249,2017-03-13,273,2017-03-16,6.0,22,18,6,236
2017-02-15,221,2017-03-03,249,2017-02-18,239,2017-03-17,13.0,36,18,8,162
2017-03-04,219,2017-02-15,221,2017-02-27,249,2017-03-18,14.0,30,23,3,202
2017-03-01,128,2017-03-18,202,2017-03-11,154,2017-03-19,13.0,21,21,6,218
2017-03-12,242,2017-02-14,128,2017-03-17,162,2017-03-20,6.0,39,18,6,101
2017-02-27,249,2017-03-03,249,2017-02-13,191,2017-03-21,14.0,24,19,5,229
2017-02-14,128,2017-01-28,7,2017-03-20,101,2017-03-22,18.0,27,17,5,107
2017-01-04,22,2017-03-20,101,2017-02-19,102,2017-03-23,6.0,44,16,4,22
