day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,234,2017-02-12,219,2017-02-25,276,2017-03-02,14.0,15,11,7,290
2017-02-27,236,2017-02-25,276,2017-02-12,219,2017-03-03,13.0,26,18,9,258
2017-02-27,236,2017-02-13,175,2017-02-15,209,2017-03-04,13.0,28,20,4,201
2017-01-12,196,2017-02-28,192,2017-01-02,37,2017-03-05,20.0,40,10,10,248
2017-02-27,236,2017-02-25,276,2017-02-12,219,2017-03-06,13.0,20,13,7,264
2017-02-11,234,2017-03-02,290,2017-02-10,272,2017-03-07,14.0,17,8,7,302
2017-03-02,290,2017-02-11,234,2017-03-07,302,2017-03-08,14.0,16,13,7,290
2017-03-08,290,2017-03-02,290,2017-02-11,234,2017-03-09,14.0,14,18,5,282
2017-03-09,282,2017-03-08,290,2017-03-02,290,2017-03-10,13.0,12,23,4,282
2017-03-04,201,2017-03-03,258,2017-02-27,236,2017-03-11,6.0,33,21,6,157
2017-02-24,274,2017-02-15,209,2017-02-18,231,2017-03-12,4.0,33,14,10,245
2017-03-06,264,2017-03-08,290,2017-02-12,219,2017-03-13,13.0,20,13,7,203
2017-02-26,229,2017-03-09,282,2017-03-08,290,2017-03-14,20.0,14,17,5,275
2017-03-10,282,2017-03-09,282,2017-03-08,290,2017-03-15,6.0,14,18,3,242
2017-03-03,258,2017-02-27,236,2017-03-13,203,2017-03-16,6.0,22,18,6,227
2017-02-15,209,2017-03-03,258,2017-02-18,231,2017-03-17,13.0,36,18,8,153
2017-03-04,201,2017-02-15,209,2017-02-27,236,2017-03-18,14.0,30,23,3,197
2017-03-01,123,2017-03-18,197,2017-03-11,157,2017-03-19,13.0,21,21,6,203
2017-03-12,245,2017-02-14,133,2017-03-17,153,2017-03-20,6.0,39,18,6,90
2017-02-27,236,2017-03-03,258,2017-02-13,175,2017-03-21,14.0,24,19,5,227
2017-02-14,133,2017-01-28,7,2017-03-20,90,2017-03-22,18.0,27,17,5,99
2017-01-04,259,2017-03-20,90,2017-02-19,94,2017-03-23,6.0,44,16,4,90
2017-01-26,99,2017-02-23,302,2017-02-04,37,2017-03-24,23.0,55,15,8,99
2017-02-16,135,2017-01-02,37,2017-01-06,125,2017-03-25,13.0,49,15,6,180
2017-02-26,229,2017-02-20,231,2017-01-29,65,2017-03-26,6.0,27,15,8,300
2017-02-27,236,2017-03-06,264,2017-03-03,258,2017-03-27,6.0,21,18,5,311
2017-01-08,129,2017-01-03,37,2017-02-04,37,2017-03-28,16.0,72,8,7,129
2017-01-02,37,2017-02-04,37,2017-02-15,209,2017-03-29,14.0,48,16,7,305
2017-01-04,259,2017-03-23,90,2017-02-14,133,2017-03-30,4.0,63,15,4,108
2017-03-29,305,2017-01-02,37,2017-02-04,37,2017-03-31,14.0,49,14,7,259
2017-02-15,209,2017-03-04,201,2017-02-13,175,2017-04-01,14.0,31,18,7,323
2017-03-18,197,2017-03-04,201,2017-03-21,227,2017-04-02,13.0,26,22,6,289
2017-03-18,197,2017-04-01,323,2017-02-15,209,2017-04-03,14.0,40,22,7,253
2017-03-20,90,2017-03-30,108,2017-02-14,133,2017-04-04,10.0,66,17,6,76
2017-01-05,132,2017-03-30,108,2017-04-04,76,2017-04-05,20.0,75,17,3,132
2017-04-03,253,2017-03-29,305,2017-03-18,197,2017-04-06,14.0,50,22,3,283
2017-03-20,90,2017-04-04,76,2017-04-06,283,2017-04-07,6.0,56,21,4,193
