day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,211,2017-02-12,201,2017-02-25,255,2017-03-02,14.0,15,11,7,274
2017-02-27,225,2017-02-25,255,2017-02-12,201,2017-03-03,13.0,26,18,9,248
2017-02-27,225,2017-02-13,168,2017-02-15,195,2017-03-04,13.0,28,20,4,202
2017-01-12,68,2017-02-28,186,2017-01-02,110,2017-03-05,20.0,40,10,10,239
2017-02-27,225,2017-02-25,255,2017-02-12,201,2017-03-06,13.0,20,13,7,225
2017-02-11,211,2017-03-02,274,2017-02-10,238,2017-03-07,14.0,17,8,7,211
2017-03-02,274,2017-02-11,211,2017-03-07,211,2017-03-08,14.0,16,13,7,282
2017-03-08,282,2017-03-02,274,2017-02-11,211,2017-03-09,14.0,14,18,5,276
2017-03-09,276,2017-03-08,282,2017-03-02,274,2017-03-10,13.0,12,23,4,261
2017-03-04,202,2017-03-03,248,2017-02-27,225,2017-03-11,6.0,33,21,6,153
2017-02-24,255,2017-02-15,195,2017-02-18,210,2017-03-12,4.0,33,14,10,243
2017-03-06,225,2017-03-08,282,2017-02-12,201,2017-03-13,13.0,20,13,7,195
2017-02-26,213,2017-03-09,276,2017-03-08,282,2017-03-14,20.0,14,17,5,270
2017-03-10,261,2017-03-09,276,2017-03-08,282,2017-03-15,6.0,14,18,3,240
2017-03-03,248,2017-02-27,225,2017-03-13,195,2017-03-16,6.0,22,18,6,231
2017-02-15,195,2017-03-03,248,2017-02-18,210,2017-03-17,13.0,36,18,8,158
2017-03-04,202,2017-02-15,195,2017-02-27,225,2017-03-18,14.0,30,23,3,199
2017-03-01,115,2017-03-18,199,2017-03-11,153,2017-03-19,13.0,21,21,6,208
2017-03-12,243,2017-02-14,130,2017-03-17,158,2017-03-20,6.0,39,18,6,243
2017-02-27,225,2017-03-03,248,2017-02-13,168,2017-03-21,14.0,24,19,5,226
2017-02-14,130,2017-01-28,7,2017-03-20,243,2017-03-22,18.0,27,17,5,105
2017-01-04,260,2017-03-20,243,2017-02-19,94,2017-03-23,6.0,44,16,4,243
2017-01-26,95,2017-02-23,275,2017-02-04,35,2017-03-24,23.0,55,15,8,95
2017-02-16,136,2017-01-02,110,2017-01-06,118,2017-03-25,13.0,49,15,6,136
2017-02-26,213,2017-02-20,213,2017-01-29,69,2017-03-26,6.0,27,15,8,213
2017-02-27,225,2017-03-06,225,2017-03-03,248,2017-03-27,6.0,21,18,5,225
2017-01-08,67,2017-01-03,35,2017-02-04,35,2017-03-28,16.0,72,8,7,110
2017-01-02,110,2017-02-04,35,2017-02-15,195,2017-03-29,14.0,48,16,7,299
2017-01-04,260,2017-03-23,243,2017-02-14,130,2017-03-30,4.0,63,15,4,108
2017-03-29,299,2017-01-02,110,2017-02-04,35,2017-03-31,14.0,49,14,7,250
2017-02-15,195,2017-03-04,202,2017-02-13,168,2017-04-01,14.0,31,18,7,315
2017-03-18,199,2017-03-04,202,2017-03-21,226,2017-04-02,13.0,26,22,6,285
2017-03-18,199,2017-04-01,315,2017-02-15,195,2017-04-03,14.0,40,22,7,258
2017-03-20,243,2017-03-30,108,2017-02-14,130,2017-04-04,10.0,66,17,6,69
2017-01-05,115,2017-03-30,108,2017-04-04,69,2017-04-05,20.0,75,17,3,115
2017-04-03,258,2017-03-29,299,2017-03-18,199,2017-04-06,14.0,50,22,3,287
2017-03-20,243,2017-04-04,69,2017-04-06,287,2017-04-07,6.0,56,21,4,197
2017-04-07,197,2017-04-04,69,2017-03-20,243,2017-04-08,10.0,75,17,7,197
2017-03-27,225,2017-02-15,195,2017-02-02,176,2017-04-09,6.0,32,16,8,225
2017-03-30,108,2017-02-14,130,2017-03-15,240,2017-04-10,6.0,27,15,4,159
2017-04-01,315,2017-02-15,195,2017-04-03,258,2017-04-11,14.0,37,18,5,249
2017-03-27,225,2017-03-11,153,2017-04-03,258,2017-04-12,6.0,38,20,7,225
2017-04-07,197,2017-03-25,136,2017-04-06,287,2017-04-13,5.0,55,21,9,197
2017-04-06,287,2017-04-03,258,2017-03-29,299,2017-04-14,14.0,52,23,6,217
2017-03-26,213,2017-02-26,213,2017-04-06,287,2017-04-15,5.0,45,27,6,231
2017-03-30,108,2017-04-14,217,2017-02-16,136,2017-04-16,10.0,85,20,5,47
2017-04-12,225,2017-04-03,258,2017-03-27,225,2017-04-17,6.0,36,24,7,288
2017-04-02,285,2017-03-21,226,2017-03-18,199,2017-04-18,14.0,24,20,7,331
2017-03-24,95,2017-01-26,95,2017-01-01,35,2017-04-19,21.0,63,20,6,95
2017-04-03,258,2017-04-11,249,2017-04-06,287,2017-04-20,6.0,38,21,4,258
2017-04-20,258,2017-03-28,110,2017-02-19,94,2017-04-21,4.0,49,16,8,261
2017-03-18,199,2017-04-03,258,2017-04-02,285,2017-04-22,13.0,32,21,8,327
2017-04-03,258,2017-03-18,199,2017-04-14,217,2017-04-23,14.0,40,23,7,298
2017-03-11,153,2017-04-12,225,2017-04-17,288,2017-04-24,9.0,50,21,7,224
2017-04-11,249,2017-04-03,258,2017-03-29,299,2017-04-25,13.0,42,18,8,150
2017-03-04,202,2017-04-02,285,2017-03-18,199,2017-04-26,13.0,30,20,6,286
2017-03-18,199,2017-03-21,226,2017-04-02,285,2017-04-27,14.0,23,22,7,321
2017-04-27,321,2017-03-18,199,2017-03-21,226,2017-04-28,14.0,23,26,6,301
2017-04-28,301,2017-04-27,321,2017-03-18,199,2017-04-29,14.0,27,29,5,297
2017-02-19,94,2017-04-15,231,2017-04-29,297,2017-04-30,6.0,33,29,5,242
2017-03-11,153,2017-04-17,288,2017-03-15,240,2017-05-01,5.0,40,29,5,215
2017-04-29,297,2017-04-23,298,2017-04-03,258,2017-05-02,14.0,33,28,6,272
2017-05-01,215,2017-04-14,217,2017-04-23,298,2017-05-03,10.0,48,24,6,178
2017-03-31,250,2017-04-06,287,2017-04-25,150,2017-05-04,13.0,52,23,5,250
2017-04-27,321,2017-04-28,301,2017-03-18,199,2017-05-05,14.0,24,23,9,263
2017-04-27,321,2017-04-28,301,2017-03-18,199,2017-05-06,14.0,26,24,8,322
2017-04-10,159,2017-03-23,243,2017-04-15,231,2017-05-07,6.0,33,27,5,248
2017-04-04,69,2017-03-22,105,2017-03-30,108,2017-05-08,6.0,51,23,7,169
2017-04-06,287,2017-04-03,258,2017-04-14,217,2017-05-09,14.0,44,25,4,287
2017-04-15,231,2017-03-26,213,2017-02-26,213,2017-05-10,5.0,38,29,7,239
2017-04-30,242,2017-05-10,239,2017-02-19,94,2017-05-11,6.0,32,32,7,240
2017-04-29,297,2017-04-28,301,2017-05-06,322,2017-05-12,14.0,23,27,7,294
2017-05-12,294,2017-04-28,301,2017-04-27,321,2017-05-13,14.0,21,25,7,305
2017-03-18,199,2017-04-29,297,2017-05-06,322,2017-05-14,13.0,31,25,4,254
2017-05-14,254,2017-04-03,258,2017-04-23,298,2017-05-15,13.0,39,25,5,243
2017-05-02,272,2017-04-03,258,2017-04-23,298,2017-05-16,14.0,38,27,7,290
2017-05-16,290,2017-05-02,272,2017-04-23,298,2017-05-17,14.0,40,30,9,278
2017-05-17,278,2017-05-16,290,2017-05-02,272,2017-05-18,14.0,40,32,9,278
2017-04-30,242,2017-02-19,94,2017-05-11,240,2017-05-19,5.0,42,31,8,235
2017-05-18,278,2017-05-17,278,2017-05-16,290,2017-05-20,14.0,40,32,4,249
2017-05-20,249,2017-05-18,278,2017-05-17,278,2017-05-21,14.0,43,31,4,249
