day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,236,2017-02-12,226,2017-02-25,278,2017-03-02,14.0,15,11,7,297
2017-02-27,240,2017-02-25,278,2017-02-12,226,2017-03-03,13.0,26,18,9,267
2017-02-27,240,2017-02-13,179,2017-02-15,214,2017-03-04,13.0,28,20,4,206
2017-01-12,1,2017-02-28,192,2017-01-02,35,2017-03-05,20.0,40,10,10,252
2017-02-27,240,2017-02-25,278,2017-02-12,226,2017-03-06,13.0,20,13,7,270
2017-02-11,236,2017-03-02,297,2017-02-10,280,2017-03-07,14.0,17,8,7,313
2017-03-02,297,2017-02-11,236,2017-03-07,313,2017-03-08,14.0,16,13,7,302
2017-03-08,302,2017-03-02,297,2017-02-11,236,2017-03-09,14.0,14,18,5,302
2017-03-09,302,2017-03-08,302,2017-03-02,297,2017-03-10,13.0,12,23,4,271
2017-03-04,206,2017-03-03,267,2017-02-27,240,2017-03-11,6.0,33,21,6,163
2017-02-24,277,2017-02-15,214,2017-02-18,236,2017-03-12,4.0,33,14,10,255
2017-03-06,270,2017-03-08,302,2017-02-12,226,2017-03-13,13.0,20,13,7,212
2017-02-26,240,2017-03-09,302,2017-03-08,302,2017-03-14,20.0,14,17,5,285
2017-03-10,271,2017-03-09,302,2017-03-08,302,2017-03-15,6.0,14,18,3,254
2017-03-03,267,2017-02-27,240,2017-03-13,212,2017-03-16,6.0,22,18,6,235
2017-02-15,214,2017-03-03,267,2017-02-18,236,2017-03-17,13.0,36,18,8,161
2017-03-04,206,2017-02-15,214,2017-02-27,240,2017-03-18,14.0,30,23,3,193
2017-03-01,116,2017-03-18,193,2017-03-11,163,2017-03-19,13.0,21,21,6,212
2017-03-12,255,2017-02-14,134,2017-03-17,161,2017-03-20,6.0,39,18,6,85
2017-02-27,240,2017-03-03,267,2017-02-13,179,2017-03-21,14.0,24,19,5,238
2017-02-14,134,2017-01-28,7,2017-03-20,85,2017-03-22,18.0,27,17,5,104
2017-01-04,265,2017-03-20,85,2017-02-19,96,2017-03-23,6.0,44,16,4,85
2017-01-26,105,2017-02-23,306,2017-02-04,35,2017-03-24,23.0,55,15,8,105
2017-02-16,138,2017-01-02,35,2017-01-06,122,2017-03-25,13.0,49,15,6,138
2017-02-26,240,2017-02-20,241,2017-01-29,69,2017-03-26,6.0,27,15,8,285
2017-02-27,240,2017-03-06,270,2017-03-03,267,2017-03-27,6.0,21,18,5,312
2017-01-08,117,2017-01-03,35,2017-02-04,35,2017-03-28,16.0,72,8,7,117
2017-01-02,35,2017-02-04,35,2017-02-15,214,2017-03-29,14.0,48,16,7,306
2017-01-04,265,2017-03-23,85,2017-02-14,134,2017-03-30,4.0,63,15,4,111
2017-03-29,306,2017-01-02,35,2017-02-04,35,2017-03-31,14.0,49,14,7,255
2017-02-15,214,2017-03-04,206,2017-02-13,179,2017-04-01,14.0,31,18,7,318
2017-03-18,193,2017-03-04,206,2017-03-21,238,2017-04-02,13.0,26,22,6,289
2017-03-18,193,2017-04-01,318,2017-02-15,214,2017-04-03,14.0,40,22,7,262
2017-03-20,85,2017-03-30,111,2017-02-14,134,2017-04-04,10.0,66,17,6,85
2017-01-05,111,2017-03-30,111,2017-04-04,85,2017-04-05,20.0,75,17,3,111
2017-04-03,262,2017-03-29,306,2017-03-18,193,2017-04-06,14.0,50,22,3,262
2017-03-20,85,2017-04-04,85,2017-04-06,262,2017-04-07,6.0,56,21,4,85
2017-04-07,85,2017-04-04,85,2017-03-20,85,2017-04-08,10.0,75,17,7,85
2017-03-27,312,2017-02-15,214,2017-02-02,203,2017-04-09,6.0,32,16,8,312
2017-03-30,111,2017-02-14,134,2017-03-15,254,2017-04-10,6.0,27,15,4,167
2017-04-01,318,2017-02-15,214,2017-04-03,262,2017-04-11,14.0,37,18,5,318
2017-03-27,312,2017-03-11,163,2017-04-03,262,2017-04-12,6.0,38,20,7,312
2017-04-07,85,2017-03-25,138,2017-04-06,262,2017-04-13,5.0,55,21,9,204
2017-04-06,262,2017-04-03,262,2017-03-29,306,2017-04-14,14.0,52,23,6,221
2017-03-26,285,2017-02-26,240,2017-04-06,262,2017-04-15,5.0,45,27,6,241
2017-03-30,111,2017-04-14,221,2017-02-16,138,2017-04-16,10.0,85,20,5,50
2017-04-12,312,2017-04-03,262,2017-03-27,312,2017-04-17,6.0,36,24,7,291
2017-04-02,289,2017-03-21,238,2017-03-18,193,2017-04-18,14.0,24,20,7,338
2017-03-24,105,2017-01-26,105,2017-01-01,113,2017-04-19,21.0,63,20,6,105
2017-04-03,262,2017-04-11,318,2017-04-06,262,2017-04-20,6.0,38,21,4,262
2017-04-20,262,2017-03-28,117,2017-02-19,96,2017-04-21,4.0,49,16,8,265
2017-03-18,193,2017-04-03,262,2017-04-02,289,2017-04-22,13.0,32,21,8,332
2017-04-03,262,2017-03-18,193,2017-04-14,221,2017-04-23,14.0,40,23,7,299
2017-03-11,163,2017-04-12,312,2017-04-17,291,2017-04-24,9.0,50,21,7,230
2017-04-11,318,2017-04-03,262,2017-03-29,306,2017-04-25,13.0,42,18,8,165
2017-03-04,206,2017-04-02,289,2017-03-18,193,2017-04-26,13.0,30,20,6,303
2017-03-18,193,2017-03-21,238,2017-04-02,289,2017-04-27,14.0,23,22,7,327
2017-04-27,327,2017-03-18,193,2017-03-21,238,2017-04-28,14.0,23,26,6,327
2017-04-28,327,2017-04-27,327,2017-03-18,193,2017-04-29,14.0,27,29,5,327
2017-02-19,96,2017-04-15,241,2017-04-29,327,2017-04-30,6.0,33,29,5,96
2017-03-11,163,2017-04-17,291,2017-03-15,254,2017-05-01,5.0,40,29,5,217
2017-04-29,327,2017-04-23,299,2017-04-03,262,2017-05-02,14.0,33,28,6,271
2017-05-01,217,2017-04-14,221,2017-04-23,299,2017-05-03,10.0,48,24,6,200
2017-03-31,255,2017-04-06,262,2017-04-25,165,2017-05-04,13.0,52,23,5,255
2017-04-27,327,2017-04-28,327,2017-03-18,193,2017-05-05,14.0,24,23,9,250
2017-04-27,327,2017-04-28,327,2017-03-18,193,2017-05-06,14.0,26,24,8,319
2017-04-10,167,2017-03-23,85,2017-04-15,241,2017-05-07,6.0,33,27,5,251
2017-04-04,85,2017-03-22,104,2017-03-30,111,2017-05-08,6.0,51,23,7,199
2017-04-06,262,2017-04-03,262,2017-04-14,221,2017-05-09,14.0,44,25,4,290
2017-04-15,241,2017-03-26,285,2017-02-26,240,2017-05-10,5.0,38,29,7,258
2017-04-30,96,2017-05-10,258,2017-02-19,96,2017-05-11,6.0,32,32,7,246
2017-04-29,327,2017-04-28,327,2017-05-06,319,2017-05-12,14.0,23,27,7,297
2017-05-12,297,2017-04-28,327,2017-04-27,327,2017-05-13,14.0,21,25,7,311
2017-03-18,193,2017-04-29,327,2017-05-06,319,2017-05-14,13.0,31,25,4,265
2017-05-14,265,2017-04-03,262,2017-04-23,299,2017-05-15,13.0,39,25,5,257
2017-05-02,271,2017-04-03,262,2017-04-23,299,2017-05-16,14.0,38,27,7,292
2017-05-16,292,2017-05-02,271,2017-04-23,299,2017-05-17,14.0,40,30,9,292
2017-05-17,292,2017-05-16,292,2017-05-02,271,2017-05-18,14.0,40,32,9,276
2017-04-30,96,2017-02-19,96,2017-05-11,246,2017-05-19,5.0,42,31,8,253
2017-05-18,276,2017-05-17,292,2017-05-16,292,2017-05-20,14.0,40,32,4,268
2017-05-20,268,2017-05-18,276,2017-05-17,292,2017-05-21,14.0,43,31,4,245
2017-05-21,245,2017-05-20,268,2017-05-18,276,2017-05-22,9.0,47,31,7,245
2017-05-04,255,2017-03-31,255,2017-04-06,262,2017-05-23,10.0,58,22,9,248
2017-05-02,271,2017-04-29,327,2017-05-16,292,2017-05-24,14.0,32,29,5,324
2017-05-24,324,2017-04-29,327,2017-05-17,292,2017-05-25,14.0,31,31,5,325
2017-05-25,325,2017-05-24,324,2017-05-18,276,2017-05-26,14.0,31,33,7,310
2017-05-26,310,2017-05-25,325,2017-04-29,327,2017-05-27,14.0,27,33,8,295
2017-05-11,246,2017-05-27,295,2017-04-30,96,2017-05-28,6.0,29,33,8,293
2017-05-28,293,2017-05-11,246,2017-05-26,310,2017-05-29,4.0,30,33,7,246
2017-05-20,268,2017-05-26,310,2017-05-18,276,2017-05-30,14.0,34,32,5,268
2017-05-18,276,2017-05-21,245,2017-05-20,268,2017-05-31,14.0,42,32,8,276
2017-05-20,268,2017-05-21,245,2017-05-18,276,2017-06-01,14.0,41,32,8,293
2017-05-22,245,2017-05-17,292,2017-05-21,245,2017-06-02,9.0,41,31,7,245
2017-05-04,255,2017-05-09,290,2017-04-25,165,2017-06-03,14.0,46,26,6,255
2017-06-03,255,2017-05-16,292,2017-05-04,255,2017-06-04,13.0,39,28,2,275
2017-06-02,245,2017-05-15,257,2017-05-14,265,2017-06-05,10.0,38,24,4,138
2017-04-16,50,2017-01-03,35,2017-04-14,221,2017-06-06,18.0,85,18,5,76
2017-04-14,221,2017-04-06,262,2017-05-16,292,2017-06-07,14.0,51,27,5,291
2017-05-21,245,2017-06-01,293,2017-05-20,268,2017-06-08,6.0,46,30,7,245
2017-01-04,265,2017-05-01,217,2017-05-07,251,2017-06-09,6.0,46,32,7,265
2017-06-08,245,2017-05-08,199,2017-05-11,246,2017-06-10,5.0,53,31,4,223
2017-06-07,291,2017-05-21,245,2017-06-01,293,2017-06-11,14.0,52,31,4,193
2017-06-11,193,2017-05-21,245,2017-06-07,291,2017-06-12,13.0,48,29,4,155
2017-06-04,275,2017-06-03,255,2017-05-04,255,2017-06-13,14.0,40,28,3,205
2017-05-02,271,2017-06-01,293,2017-05-16,292,2017-06-14,14.0,34,31,3,286
2017-06-08,245,2017-05-30,268,2017-05-20,268,2017-06-15,6.0,36,32,5,242
2017-05-20,268,2017-06-14,286,2017-05-18,276,2017-06-16,14.0,36,35,6,267
2017-06-02,245,2017-05-26,310,2017-05-30,268,2017-06-18,6.0,32,33,9,271
2017-05-18,276,2017-05-20,268,2017-05-21,245,2017-06-19,14.0,40,33,6,241
2017-06-08,245,2017-06-15,242,2017-06-18,271,2017-06-20,5.0,49,32,5,236
2017-05-20,268,2017-05-21,245,2017-06-19,241,2017-06-21,13.0,42,34,5,239
2017-05-08,199,2017-06-10,223,2017-05-11,246,2017-06-22,9.0,64,29,6,44
2017-06-06,76,2017-04-16,50,2017-06-07,291,2017-06-23,24.0,76,27,4,131
2017-06-22,44,2017-05-08,199,2017-04-04,85,2017-06-24,4.0,72,26,6,147
2017-06-07,291,2017-06-11,193,2017-06-12,155,2017-06-25,13.0,59,28,5,271
2017-06-11,193,2017-06-07,291,2017-06-12,155,2017-06-26,14.0,52,30,4,261
2017-05-21,245,2017-06-01,293,2017-05-20,268,2017-06-27,14.0,45,33,3,242
2017-06-21,239,2017-05-20,268,2017-06-27,242,2017-06-28,13.0,43,34,6,252
2017-06-16,267,2017-05-20,268,2017-06-19,241,2017-06-29,14.0,41,37,6,239
2017-06-12,155,2017-06-28,252,2017-06-11,193,2017-06-30,13.0,55,32,6,182
2017-06-29,239,2017-06-16,267,2017-06-01,293,2017-07-01,14.0,41,38,5,251
2017-06-29,239,2017-06-16,267,2017-07-01,251,2017-07-02,14.0,37,39,3,197
2017-07-02,197,2017-06-29,239,2017-06-16,267,2017-07-03,14.0,35,41,3,247
2017-06-18,271,2017-06-09,265,2017-05-19,253,2017-07-04,9.0,38,40,4,171
2017-05-11,246,2017-05-19,253,2017-05-08,199,2017-07-05,4.0,47,37,4,246
2017-06-09,265,2017-04-16,50,2017-03-30,111,2017-07-06,15.0,75,32,5,265
2017-06-11,193,2017-06-26,261,2017-06-27,242,2017-07-07,14.0,57,36,7,234
2017-07-07,234,2017-06-29,239,2017-06-27,242,2017-07-08,14.0,51,37,9,293
2017-06-30,182,2017-07-07,234,2017-06-25,271,2017-07-09,13.0,68,33,9,171
2017-07-01,251,2017-07-08,293,2017-06-29,239,2017-07-10,13.0,45,38,7,298
2017-06-29,239,2017-07-08,293,2017-07-02,197,2017-07-11,14.0,46,39,9,287
2017-07-11,287,2017-07-08,293,2017-06-29,239,2017-07-12,14.0,49,38,10,283
2017-07-12,283,2017-07-11,287,2017-07-08,293,2017-07-13,14.0,48,38,9,263
2017-07-05,246,2017-05-11,246,2017-06-10,223,2017-07-14,5.0,51,38,8,240
2017-07-06,265,2017-05-08,199,2017-07-04,171,2017-07-15,9.0,76,31,4,265
2017-06-22,44,2017-06-24,147,2017-07-15,265,2017-07-16,0.0,70,34,4,44
2017-07-06,265,2017-06-09,265,2017-05-03,200,2017-07-18,23.0,69,34,7,265
2017-06-20,236,2017-06-18,271,2017-06-09,265,2017-07-19,0.0,67,35,9,161
2017-07-08,293,2017-07-07,234,2017-07-12,283,2017-07-20,14.0,56,38,9,278
2017-07-04,171,2017-07-19,161,2017-06-09,265,2017-07-21,0.0,59,37,6,186
2017-07-21,186,2017-07-06,265,2017-06-09,265,2017-07-22,9.0,62,37,5,88
2017-06-09,265,2017-07-21,186,2017-07-22,88,2017-07-23,4.0,52,40,5,183
2017-07-22,88,2017-07-06,265,2017-05-19,253,2017-07-24,15.0,64,37,7,88
2017-06-08,245,2017-06-15,242,2017-07-07,234,2017-07-25,4.0,57,36,7,249
2017-07-16,44,2017-06-22,44,2017-07-22,88,2017-07-26,0.0,61,36,5,117
2017-07-25,249,2017-07-09,171,2017-06-08,245,2017-07-27,4.0,66,33,6,49
2017-07-09,171,2017-06-30,182,2017-06-25,271,2017-07-28,13.0,64,31,8,75
2017-07-27,49,2017-06-10,223,2017-07-28,75,2017-07-29,10.0,71,28,5,49
2017-07-25,249,2017-06-20,236,2017-06-08,245,2017-07-30,0.0,81,29,3,249
2017-07-24,88,2017-07-28,75,2017-07-09,171,2017-07-31,9.0,64,35,6,88
2017-07-16,44,2017-07-26,117,2017-06-22,44,2017-08-01,0.0,69,35,7,137
2017-07-15,265,2017-07-31,88,2017-07-05,246,2017-08-02,0.0,75,34,6,265
2017-06-10,223,2017-06-22,44,2017-07-31,88,2017-08-03,5.0,62,37,5,256
2017-07-20,278,2017-07-12,283,2017-07-08,293,2017-08-04,14.0,53,38,5,275
2017-07-12,283,2017-07-13,263,2017-07-11,287,2017-08-05,14.0,48,40,4,240
2017-06-18,271,2017-06-02,245,2017-07-12,283,2017-08-06,5.0,50,39,6,263
2017-06-29,239,2017-07-11,287,2017-07-12,283,2017-08-07,13.0,42,38,4,224
2017-07-11,287,2017-07-13,263,2017-07-12,283,2017-08-08,14.0,44,38,4,282
2017-08-04,275,2017-07-08,293,2017-07-20,278,2017-08-09,24.0,53,35,6,207
2017-07-11,287,2017-07-13,263,2017-08-05,240,2017-08-10,14.0,46,40,3,287
2017-07-12,283,2017-07-11,287,2017-07-13,263,2017-08-11,14.0,48,38,6,265
2017-07-23,183,2017-06-09,265,2017-08-06,263,2017-08-12,24.0,54,36,6,172
2017-06-30,182,2017-07-09,171,2017-07-28,75,2017-08-13,13.0,58,33,7,182
2017-07-28,75,2017-07-31,88,2017-07-09,171,2017-08-14,9.0,70,31,9,131
2017-07-07,234,2017-07-20,278,2017-06-11,193,2017-08-15,14.0,60,34,5,240
