day_s0,power_s0,day_s1,power_s1,day_s2,power_s2,time,weatherCode,humidity,temperature,windSpeed,dayPower
2017-02-11,245,2017-02-12,240,2017-02-25,277,2017-03-02,14.0,15,11,7,295
2017-02-27,277,2017-02-25,277,2017-02-12,240,2017-03-03,13.0,26,18,9,263
2017-02-27,277,2017-02-13,198,2017-02-15,212,2017-03-04,13.0,28,20,4,207
2017-01-12,3,2017-02-28,187,2017-01-02,32,2017-03-05,20.0,40,10,10,219
2017-02-27,277,2017-02-25,277,2017-02-12,240,2017-03-06,13.0,20,13,7,257
2017-02-11,245,2017-03-02,295,2017-02-10,285,2017-03-07,14.0,17,8,7,296
2017-03-02,295,2017-02-11,245,2017-03-07,296,2017-03-08,14.0,16,13,7,285
2017-03-08,285,2017-03-02,295,2017-02-11,245,2017-03-09,14.0,14,18,5,271
2017-03-09,271,2017-03-08,285,2017-03-02,295,2017-03-10,13.0,12,23,4,260
2017-03-04,207,2017-03-03,263,2017-02-27,277,2017-03-11,6.0,33,21,6,150
2017-02-24,285,2017-02-15,212,2017-02-18,233,2017-03-12,4.0,33,14,10,209
2017-03-06,257,2017-03-08,285,2017-02-12,240,2017-03-13,13.0,20,13,7,156
2017-02-26,245,2017-03-09,271,2017-03-08,285,2017-03-14,20.0,14,17,5,265
2017-03-10,260,2017-03-09,271,2017-03-08,285,2017-03-15,6.0,14,18,3,217
2017-03-03,263,2017-02-27,277,2017-03-13,156,2017-03-16,6.0,22,18,6,216
2017-02-15,212,2017-03-03,263,2017-02-18,233,2017-03-17,13.0,36,18,8,159
2017-03-04,207,2017-02-15,212,2017-02-27,277,2017-03-18,14.0,30,23,3,207
2017-03-01,98,2017-03-18,207,2017-03-11,150,2017-03-19,13.0,21,21,6,98
2017-03-12,209,2017-02-14,139,2017-03-17,159,2017-03-20,6.0,39,18,6,209
2017-02-27,277,2017-03-03,263,2017-02-13,198,2017-03-21,14.0,24,19,5,277
2017-02-14,139,2017-01-28,82,2017-03-20,209,2017-03-22,18.0,27,17,5,139
2017-01-04,249,2017-03-20,209,2017-02-19,120,2017-03-23,6.0,44,16,4,209
2017-01-26,105,2017-02-23,306,2017-02-04,32,2017-03-24,23.0,55,15,8,105
2017-02-16,32,2017-01-02,32,2017-01-06,131,2017-03-25,13.0,49,15,6,32
2017-02-26,245,2017-02-20,244,2017-01-29,116,2017-03-26,6.0,27,15,8,245
2017-02-27,277,2017-03-06,257,2017-03-03,263,2017-03-27,6.0,21,18,5,277
2017-01-08,91,2017-01-03,32,2017-02-04,32,2017-03-28,16.0,72,8,7,91
2017-01-02,32,2017-02-04,32,2017-02-15,212,2017-03-29,14.0,48,16,7,307
2017-01-04,249,2017-03-23,209,2017-02-14,139,2017-03-30,4.0,63,15,4,108
2017-03-29,307,2017-01-02,32,2017-02-04,32,2017-03-31,14.0,49,14,7,271
2017-02-15,212,2017-03-04,207,2017-02-13,198,2017-04-01,14.0,31,18,7,321
2017-03-18,207,2017-03-04,207,2017-03-21,277,2017-04-02,13.0,26,22,6,296
2017-03-18,207,2017-04-01,321,2017-02-15,212,2017-04-03,14.0,40,22,7,254
2017-03-20,209,2017-03-30,108,2017-02-14,139,2017-04-04,10.0,66,17,6,63
2017-01-05,135,2017-03-30,108,2017-04-04,63,2017-04-05,20.0,75,17,3,135
2017-04-03,254,2017-03-29,307,2017-03-18,207,2017-04-06,14.0,50,22,3,296
2017-03-20,209,2017-04-04,63,2017-04-06,296,2017-04-07,6.0,56,21,4,209
2017-04-07,209,2017-04-04,63,2017-03-20,209,2017-04-08,10.0,75,17,7,209
2017-03-27,277,2017-02-15,212,2017-02-02,199,2017-04-09,6.0,32,16,8,277
2017-03-30,108,2017-02-14,139,2017-03-15,217,2017-04-10,6.0,27,15,4,108
2017-04-01,321,2017-02-15,212,2017-04-03,254,2017-04-11,14.0,37,18,5,259
2017-03-27,277,2017-03-11,150,2017-04-03,254,2017-04-12,6.0,38,20,7,296
2017-04-07,209,2017-03-25,32,2017-04-06,296,2017-04-13,5.0,55,21,9,209
2017-04-06,296,2017-04-03,254,2017-03-29,307,2017-04-14,14.0,52,23,6,296
2017-03-26,245,2017-02-26,245,2017-04-06,296,2017-04-15,5.0,45,27,6,224
2017-03-30,108,2017-04-14,296,2017-02-16,32,2017-04-16,10.0,85,20,5,108
2017-04-12,296,2017-04-03,254,2017-03-27,277,2017-04-17,6.0,36,24,7,296
2017-04-02,296,2017-03-21,277,2017-03-18,207,2017-04-18,14.0,24,20,7,337
2017-03-24,105,2017-01-26,105,2017-01-01,119,2017-04-19,21.0,63,20,6,105
2017-04-03,254,2017-04-11,259,2017-04-06,296,2017-04-20,6.0,38,21,4,254
2017-04-20,254,2017-03-28,91,2017-02-19,120,2017-04-21,4.0,49,16,8,248
2017-03-18,207,2017-04-03,254,2017-04-02,296,2017-04-22,13.0,32,21,8,325
2017-04-03,254,2017-03-18,207,2017-04-14,296,2017-04-23,14.0,40,23,7,296
2017-03-11,150,2017-04-12,296,2017-04-17,296,2017-04-24,9.0,50,21,7,179
2017-04-11,259,2017-04-03,254,2017-03-29,307,2017-04-25,13.0,42,18,8,114
2017-03-04,207,2017-04-02,296,2017-03-18,207,2017-04-26,13.0,30,20,6,271
2017-03-18,207,2017-03-21,277,2017-04-02,296,2017-04-27,14.0,23,22,7,314
2017-04-27,314,2017-03-18,207,2017-03-21,277,2017-04-28,14.0,23,26,6,292
2017-04-28,292,2017-04-27,314,2017-03-18,207,2017-04-29,14.0,27,29,5,280
2017-02-19,120,2017-04-15,224,2017-04-29,280,2017-04-30,6.0,33,29,5,229
2017-03-11,150,2017-04-17,296,2017-03-15,217,2017-05-01,5.0,40,29,5,171
2017-04-29,280,2017-04-23,296,2017-04-03,254,2017-05-02,14.0,33,28,6,252
2017-05-01,171,2017-04-14,296,2017-04-23,296,2017-05-03,10.0,48,24,6,162
2017-03-31,271,2017-04-06,296,2017-04-25,114,2017-05-04,13.0,52,23,5,244
2017-04-27,314,2017-04-28,292,2017-03-18,207,2017-05-05,14.0,24,23,9,314
2017-04-27,314,2017-04-28,292,2017-03-18,207,2017-05-06,14.0,26,24,8,318
2017-04-10,108,2017-03-23,209,2017-04-15,224,2017-05-07,6.0,33,27,5,280
2017-04-04,63,2017-03-22,139,2017-03-30,108,2017-05-08,6.0,51,23,7,63
2017-04-06,296,2017-04-03,254,2017-04-14,296,2017-05-09,14.0,44,25,4,302
2017-04-15,224,2017-03-26,245,2017-02-26,245,2017-05-10,5.0,38,29,7,266
2017-04-30,229,2017-05-10,266,2017-02-19,120,2017-05-11,6.0,32,32,7,230
2017-04-29,280,2017-04-28,292,2017-05-06,318,2017-05-12,14.0,23,27,7,299
2017-05-12,299,2017-04-28,292,2017-04-27,314,2017-05-13,14.0,21,25,7,299
2017-03-18,207,2017-04-29,280,2017-05-06,318,2017-05-14,13.0,31,25,4,264
2017-05-14,264,2017-04-03,254,2017-04-23,296,2017-05-15,13.0,39,25,5,210
2017-05-02,252,2017-04-03,254,2017-04-23,296,2017-05-16,14.0,38,27,7,314
2017-05-16,314,2017-05-02,252,2017-04-23,296,2017-05-17,14.0,40,30,9,296
2017-05-17,296,2017-05-16,314,2017-05-02,252,2017-05-18,14.0,40,32,9,290
2017-04-30,229,2017-02-19,120,2017-05-11,230,2017-05-19,5.0,42,31,8,235
2017-05-18,290,2017-05-17,296,2017-05-16,314,2017-05-20,14.0,40,32,4,254
2017-05-20,254,2017-05-18,290,2017-05-17,296,2017-05-21,14.0,43,31,4,234
2017-05-21,234,2017-05-20,254,2017-05-18,290,2017-05-22,9.0,47,31,7,194
2017-05-04,244,2017-03-31,271,2017-04-06,296,2017-05-23,10.0,58,22,9,250
2017-05-02,252,2017-04-29,280,2017-05-16,314,2017-05-24,14.0,32,29,5,325
2017-05-24,325,2017-04-29,280,2017-05-17,296,2017-05-25,14.0,31,31,5,321
2017-05-25,321,2017-05-24,325,2017-05-18,290,2017-05-26,14.0,31,33,7,312
2017-05-26,312,2017-05-25,321,2017-04-29,280,2017-05-27,14.0,27,33,8,290
2017-05-11,230,2017-05-27,290,2017-04-30,229,2017-05-28,6.0,29,33,8,283
2017-05-28,283,2017-05-11,230,2017-05-26,312,2017-05-29,4.0,30,33,7,238
2017-05-20,254,2017-05-26,312,2017-05-18,290,2017-05-30,14.0,34,32,5,243
2017-05-18,290,2017-05-21,234,2017-05-20,254,2017-05-31,14.0,42,32,8,290
2017-05-20,254,2017-05-21,234,2017-05-18,290,2017-06-01,14.0,41,32,8,275
2017-05-22,194,2017-05-17,296,2017-05-21,234,2017-06-02,9.0,41,31,7,203
2017-05-04,244,2017-05-09,302,2017-04-25,114,2017-06-03,14.0,46,26,6,309
2017-06-03,309,2017-05-16,314,2017-05-04,244,2017-06-04,13.0,39,28,2,255
2017-06-02,203,2017-05-15,210,2017-05-14,264,2017-06-05,10.0,38,24,4,141
2017-04-16,108,2017-01-03,32,2017-04-14,296,2017-06-06,18.0,85,18,5,78
2017-04-14,296,2017-04-06,296,2017-05-16,314,2017-06-07,14.0,51,27,5,294
2017-05-21,234,2017-06-01,275,2017-05-20,254,2017-06-08,6.0,46,30,7,263
2017-01-04,249,2017-05-01,171,2017-05-07,280,2017-06-09,6.0,46,32,7,249
2017-06-08,263,2017-05-08,63,2017-05-11,230,2017-06-10,5.0,53,31,4,129
2017-06-07,294,2017-05-21,234,2017-06-01,275,2017-06-11,14.0,52,31,4,204
2017-06-11,204,2017-05-21,234,2017-06-07,294,2017-06-12,13.0,48,29,4,156
2017-06-04,255,2017-06-03,309,2017-05-04,244,2017-06-13,14.0,40,28,3,202
2017-05-02,252,2017-06-01,275,2017-05-16,314,2017-06-14,14.0,34,31,3,279
2017-06-08,263,2017-05-30,243,2017-05-20,254,2017-06-15,6.0,36,32,5,252
2017-05-20,254,2017-06-14,279,2017-05-18,290,2017-06-16,14.0,36,35,6,258
2017-06-02,203,2017-05-26,312,2017-05-30,243,2017-06-18,6.0,32,33,9,255
2017-05-18,290,2017-05-20,254,2017-05-21,234,2017-06-19,14.0,40,33,6,229
2017-06-08,263,2017-06-15,252,2017-06-18,255,2017-06-20,5.0,49,32,5,208
2017-05-20,254,2017-05-21,234,2017-06-19,229,2017-06-21,13.0,42,34,5,232
2017-05-08,63,2017-06-10,129,2017-05-11,230,2017-06-22,9.0,64,29,6,33
2017-06-06,78,2017-04-16,108,2017-06-07,294,2017-06-23,24.0,76,27,4,130
2017-06-22,33,2017-05-08,63,2017-04-04,63,2017-06-24,4.0,72,26,6,199
2017-06-07,294,2017-06-11,204,2017-06-12,156,2017-06-25,13.0,59,28,5,250
