id,time,dayPower,capacity
146,2017-01-01,100,50
146,2017-01-02,115,50
146,2017-01-03,67,50
146,2017-01-04,34,50
146,2017-01-05,28,50
146,2017-01-06,56,50
146,2017-01-07,34,50
146,2017-01-08,91,50
146,2017-01-09,135,50
146,2017-01-10,157,50
146,2017-01-11,134,50
146,2017-01-12,35,50
146,2017-01-13,168,50
146,2017-01-14,173,50
146,2017-01-15,121,50
146,2017-01-16,85,50
146,2017-01-17,49,50
146,2017-01-18,105,50
146,2017-01-19,74,50
146,2017-01-20,189,50
146,2017-01-21,174,50
146,2017-01-22,177,50
146,2017-01-23,139,50
146,2017-01-24,111,50
146,2017-01-25,133,50
146,2017-01-26,90,50
146,2017-01-27,174,50
146,2017-01-28,7,50
146,2017-01-29,87,50
146,2017-01-30,209,50
146,2017-01-31,158,50
146,2017-02-01,213,50
146,2017-02-02,177,50
146,2017-02-03,136,50
146,2017-02-04,30,50
146,2017-02-05,175,50
146,2017-02-06,119,50
146,2017-02-07,80,50
146,2017-02-08,124,50
146,2017-02-09,244,50
146,2017-02-10,248,50
146,2017-02-11,210,50
146,2017-02-12,201,50
146,2017-02-13,163,50
146,2017-02-14,138,50
146,2017-02-15,193,50
146,2017-02-16,126,50
146,2017-02-17,182,50
146,2017-02-18,221,50
146,2017-02-19,107,50
146,2017-02-20,222,50
146,2017-02-21,35,50
146,2017-02-22,20,50
146,2017-02-23,286,50
146,2017-02-24,266,50
146,2017-02-25,271,50
146,2017-02-26,233,50
146,2017-02-27,228,50
146,2017-02-28,188,50
146,2017-03-01,140,50
146,2017-03-02,292,50
146,2017-03-03,257,50
146,2017-03-04,205,50
146,2017-03-05,267,50
146,2017-03-06,269,50
146,2017-03-07,320,50
146,2017-03-08,304,50
146,2017-03-09,305,50
146,2017-03-10,283,50
146,2017-03-11,165,50
146,2017-03-12,262,50
146,2017-03-13,231,50
146,2017-03-14,292,50
146,2017-03-15,249,50
146,2017-03-16,224,50
146,2017-03-17,153,50
146,2017-03-18,213,50
146,2017-03-19,211,50
146,2017-03-20,105,50
146,2017-03-21,241,50
146,2017-03-22,110,50
146,2017-03-23,96,50
146,2017-03-24,90,50
146,2017-03-25,126,50
146,2017-03-26,274,50
146,2017-03-27,302,50
146,2017-03-28,146,50
146,2017-03-29,298,50
146,2017-03-30,34,50
146,2017-03-31,237,50
146,2017-04-01,311,50
146,2017-04-02,283,50
146,2017-04-03,265,50
146,2017-04-04,78,50
146,2017-04-05,117,50
146,2017-04-06,274,50
146,2017-04-07,181,50
146,2017-04-08,181,50
146,2017-04-09,302,50
146,2017-04-10,170,50
146,2017-04-11,234,50
146,2017-04-12,308,50
146,2017-04-13,191,50
146,2017-04-14,218,50
146,2017-04-15,230,50
146,2017-04-16,53,50
146,2017-04-17,259,50
146,2017-04-18,328,50
146,2017-04-19,69,50
146,2017-04-20,286,50
146,2017-04-21,265,50
146,2017-04-22,324,50
146,2017-04-23,291,50
146,2017-04-24,218,50
146,2017-04-25,166,50
146,2017-04-26,309,50
146,2017-04-27,327,50
146,2017-04-28,306,50
146,2017-04-29,299,50
146,2017-04-30,235,50
146,2017-05-01,215,50
146,2017-05-02,267,50
146,2017-05-03,205,50
146,2017-05-04,237,50
146,2017-05-05,231,50
146,2017-05-06,315,50
146,2017-05-07,258,50
146,2017-05-08,216,50
146,2017-05-09,283,50
146,2017-05-10,255,50
146,2017-05-11,224,50
146,2017-05-12,291,50
146,2017-05-13,311,50
146,2017-05-14,258,50
146,2017-05-15,252,50
146,2017-05-16,267,50
146,2017-05-17,279,50
146,2017-05-18,276,50
146,2017-05-19,217,50
146,2017-05-20,244,50
146,2017-05-21,229,50
146,2017-05-22,169,50
146,2017-05-23,267,50
146,2017-05-24,327,50
146,2017-05-25,323,50
146,2017-05-26,306,50
146,2017-05-27,293,50
146,2017-05-28,283,50
146,2017-05-29,234,50
146,2017-05-30,172,50
146,2017-05-31,285,50
146,2017-06-01,291,50
146,2017-06-02,223,50
146,2017-06-03,291,50
146,2017-06-04,283,50
146,2017-06-05,126,50
146,2017-06-06,59,50
146,2017-06-07,280,50
146,2017-06-08,233,50
146,2017-06-09,262,50
146,2017-06-10,234,50
146,2017-06-11,198,50
146,2017-06-12,139,50
146,2017-06-13,180,50
146,2017-06-14,294,50
146,2017-06-15,262,50
146,2017-06-16,269,50
146,2017-06-17,269,50
146,2017-06-18,272,50
146,2017-06-19,229,50
146,2017-06-20,235,50
