id,time,dayPower,capacity
606,2017-01-01,109,55
606,2017-01-02,109,55
606,2017-01-03,109,55
606,2017-01-04,265,55
606,2017-01-05,232,55
606,2017-01-06,241,55
606,2017-01-07,137,55
606,2017-01-08,170,55
606,2017-01-09,241,55
606,2017-01-10,181,55
606,2017-01-11,171,55
606,2017-01-12,241,55
606,2017-01-13,239,55
606,2017-01-14,181,55
606,2017-01-15,174,55
606,2017-01-16,241,55
606,2017-01-17,97,55
606,2017-01-18,137,55
606,2017-01-19,151,55
606,2017-01-20,239,55
606,2017-01-21,239,55
606,2017-01-22,239,55
606,2017-01-23,181,55
606,2017-01-24,200,55
606,2017-01-25,241,55
606,2017-01-26,196,55
606,2017-01-27,343,55
606,2017-01-28,75,55
606,2017-01-29,132,55
606,2017-01-30,174,55
606,2017-01-31,181,55
606,2017-02-01,181,55
606,2017-02-02,174,55
606,2017-02-03,97,55
606,2017-02-04,109,55
606,2017-02-05,154,55
606,2017-02-06,257,55
606,2017-02-07,257,55
606,2017-02-08,182,55
606,2017-02-09,239,55
606,2017-02-10,239,55
606,2017-02-11,342,55
606,2017-02-12,206,55
606,2017-02-13,193,55
606,2017-02-14,225,55
606,2017-02-15,266,55
606,2017-02-16,172,55
606,2017-02-17,343,55
606,2017-02-18,193,55
606,2017-02-19,101,55
606,2017-02-20,132,55
606,2017-02-21,104,55
606,2017-02-22,141,55
606,2017-02-23,113,55
606,2017-02-24,193,55
606,2017-02-25,193,55
606,2017-02-26,132,55
606,2017-02-27,206,55
606,2017-02-28,346,55
606,2017-03-01,185,55
606,2017-03-02,342,55
606,2017-03-03,206,55
606,2017-03-04,266,55
606,2017-03-05,186,55
606,2017-03-06,206,55
606,2017-03-07,230,55
606,2017-03-08,342,55
606,2017-03-09,386,55
606,2017-03-10,301,55
606,2017-03-11,245,55
606,2017-03-12,232,55
606,2017-03-13,264,55
606,2017-03-14,176,55
606,2017-03-15,195,55
606,2017-03-16,296,55
606,2017-03-17,169,55
606,2017-03-18,206,55
606,2017-03-19,231,55
606,2017-03-20,195,55
606,2017-03-21,206,55
606,2017-03-22,75,55
606,2017-03-23,100,55
606,2017-03-24,196,55
606,2017-03-25,247,55
606,2017-03-26,132,55
606,2017-03-27,186,55
606,2017-03-28,170,55
606,2017-03-29,247,55
606,2017-03-30,225,55
606,2017-03-31,141,55
606,2017-04-01,266,55
606,2017-04-02,293,55
606,2017-04-03,239,55
606,2017-04-04,225,55
606,2017-04-05,232,55
606,2017-04-06,236,55
606,2017-04-07,195,55
606,2017-04-08,55,55
606,2017-04-09,217,55
606,2017-04-10,225,55
606,2017-04-11,239,55
606,2017-04-12,331,55
606,2017-04-13,195,55
606,2017-04-14,236,55
606,2017-04-15,320,55
606,2017-04-16,258,55
606,2017-04-17,289,55
606,2017-04-18,375,55
606,2017-04-19,14,55
