id,time,dayPower,capacity
416,2017-01-01,109,50
416,2017-01-02,109,50
416,2017-01-03,109,50
416,2017-01-04,152,50
416,2017-01-05,207,50
416,2017-01-06,109,50
416,2017-01-07,98,50
416,2017-01-08,137,50
416,2017-01-09,109,50
416,2017-01-10,174,50
416,2017-01-11,134,50
416,2017-01-12,232,50
416,2017-01-13,158,50
416,2017-01-14,163,50
416,2017-01-15,146,50
416,2017-01-16,109,50
416,2017-01-17,91,50
416,2017-01-18,139,50
416,2017-01-19,242,50
416,2017-01-20,158,50
416,2017-01-21,158,50
416,2017-01-22,158,50
416,2017-01-23,153,50
416,2017-01-24,200,50
416,2017-01-25,109,50
416,2017-01-26,14,50
416,2017-01-27,158,50
416,2017-01-28,49,50
416,2017-01-29,110,50
416,2017-01-30,146,50
416,2017-01-31,163,50
416,2017-02-01,153,50
416,2017-02-02,146,50
416,2017-02-03,276,50
416,2017-02-04,109,50
416,2017-02-05,152,50
416,2017-02-06,169,50
416,2017-02-07,169,50
416,2017-02-08,51,50
416,2017-02-09,158,50
416,2017-02-10,158,50
416,2017-02-11,321,50
416,2017-02-12,232,50
416,2017-02-13,185,50
416,2017-02-14,193,50
416,2017-02-15,257,50
416,2017-02-16,156,50
416,2017-02-17,326,50
416,2017-02-18,185,50
416,2017-02-19,123,50
416,2017-02-20,110,50
416,2017-02-21,94,50
416,2017-02-22,75,50
416,2017-02-23,105,50
416,2017-02-24,185,50
416,2017-02-25,169,50
416,2017-02-26,201,50
416,2017-02-27,217,50
416,2017-02-28,315,50
416,2017-03-01,243,50
416,2017-03-02,321,50
416,2017-03-03,217,50
416,2017-03-04,257,50
416,2017-03-05,185,50
416,2017-03-06,232,50
416,2017-03-07,181,50
416,2017-03-08,321,50
416,2017-03-09,280,50
416,2017-03-10,270,50
416,2017-03-11,136,50
416,2017-03-12,211,50
416,2017-03-13,252,50
416,2017-03-14,14,50
416,2017-03-15,159,50
416,2017-03-16,248,50
416,2017-03-17,239,50
416,2017-03-18,194,50
416,2017-03-19,320,50
416,2017-03-20,159,50
416,2017-03-21,217,50
416,2017-03-22,66,50
416,2017-03-23,52,50
416,2017-03-24,181,50
416,2017-03-25,244,50
416,2017-03-26,201,50
416,2017-03-27,144,50
416,2017-03-28,137,50
416,2017-03-29,244,50
416,2017-03-30,193,50
416,2017-03-31,140,50
416,2017-04-01,257,50
416,2017-04-02,233,50
416,2017-04-03,143,50
416,2017-04-04,113,50
416,2017-04-05,207,50
416,2017-04-06,206,50
416,2017-04-07,159,50
416,2017-04-08,44,50
416,2017-04-09,194,50
416,2017-04-10,193,50
416,2017-04-11,207,50
416,2017-04-12,305,50
416,2017-04-13,159,50
416,2017-04-14,206,50
416,2017-04-15,257,50
416,2017-04-16,199,50
416,2017-04-17,260,50
416,2017-04-18,303,50
416,2017-04-19,83,50
416,2017-04-20,218,50
416,2017-04-21,126,50
416,2017-04-22,194,50
416,2017-04-23,116,50
416,2017-04-24,207,50
416,2017-04-25,178,50
416,2017-04-26,254,50
416,2017-04-27,340,50
416,2017-04-28,340,50
416,2017-04-29,210,50
416,2017-04-30,257,50
416,2017-05-01,264,50
416,2017-05-02,320,50
416,2017-05-03,164,50
416,2017-05-04,119,50
416,2017-05-05,340,50
416,2017-05-06,208,50
416,2017-05-07,121,50
416,2017-05-08,201,50
416,2017-05-09,262,50
416,2017-05-10,257,50
416,2017-05-11,177,50
416,2017-05-12,340,50
416,2017-05-13,340,50
416,2017-05-14,239,50
416,2017-05-15,202,50
416,2017-05-16,157,50
416,2017-05-17,210,50
416,2017-05-18,210,50
416,2017-05-19,257,50
416,2017-05-20,190,50
416,2017-05-21,210,50
416,2017-05-22,231,50
416,2017-05-23,219,50
416,2017-05-24,320,50
416,2017-05-25,210,50
416,2017-05-26,210,50
416,2017-05-27,210,50
416,2017-05-28,231,50
416,2017-05-29,255,50
416,2017-05-30,265,50
416,2017-05-31,210,50
416,2017-06-01,190,50
416,2017-06-02,174,50
416,2017-06-03,119,50
416,2017-06-04,119,50
416,2017-06-05,172,50
416,2017-06-06,199,50
416,2017-06-07,206,50
416,2017-06-08,201,50
416,2017-06-09,152,50
416,2017-06-10,147,50
416,2017-06-11,206,50
416,2017-06-12,206,50
416,2017-06-13,119,50
416,2017-06-14,269,50
416,2017-06-15,201,50
416,2017-06-16,269,50
416,2017-06-17,0,50
416,2017-06-18,254,50
416,2017-06-19,210,50
416,2017-06-20,164,50
416,2017-06-21,210,50
416,2017-06-22,170,50
416,2017-06-23,199,50
416,2017-06-24,201,50
416,2017-06-25,206,50
416,2017-06-26,206,50
416,2017-06-27,244,50
416,2017-06-28,210,50
416,2017-06-29,276,50
416,2017-06-30,132,50
416,2017-07-01,142,50
416,2017-07-02,217,50
416,2017-07-03,236,50
416,2017-07-04,152,50
416,2017-07-05,110,50
416,2017-07-06,80,50
416,2017-07-07,238,50
416,2017-07-08,238,50
416,2017-07-09,238,50
416,2017-07-10,142,50
416,2017-07-11,238,50
416,2017-07-12,238,50
416,2017-07-13,238,50
