city_Code,city_Name,time,weatherCode,weatherTypeName,humidity,temperature,wind
370100,济南,2017-01-01 08:00:00,0,,60,8,西北风2级
370100,济南,2017-01-01 11:00:00,0,,50,8,北风0级
370100,济南,2017-01-01 18:00:00,0,,70,4,北风1级
370100,济南,2017-01-01 08:00:00,0,,60,8,西北风2级
370100,济南,2017-01-01 11:00:00,0,,50,8,北风0级
370100,济南,2017-01-01 18:00:00,0,,70,4,北风1级
370100,济南,2017-01-02 08:00:00,0,,90,2,东北风1级
370100,济南,2017-01-02 11:00:00,0,,80,3,北风0级
370100,济南,2017-01-02 18:00:00,0,,90,2,西北风1级
370100,济南,2017-01-02 08:00:00,0,,90,2,东北风1级
370100,济南,2017-01-02 11:00:00,0,,80,3,北风0级
370100,济南,2017-01-02 18:00:00,0,,90,2,西北风1级
370100,济南,2017-01-03 08:00:00,0,,40,10,西南风3级
370100,济南,2017-01-03 11:00:00,0,,40,10,西风2级
370100,济南,2017-01-03 18:00:00,0,,90,3,东北风1级
370100,济南,2017-01-03 08:00:00,0,,40,10,西南风3级
370100,济南,2017-01-03 11:00:00,0,,40,10,西风2级
370100,济南,2017-01-03 18:00:00,0,,90,3,东北风1级
370100,济南,2017-01-04 08:00:00,0,,90,2,西北风2级
370100,济南,2017-01-04 11:00:00,0,,90,3,北风1级
370100,济南,2017-01-04 18:00:00,0,,90,2,北风1级
370100,济南,2017-01-04 08:00:00,0,,90,2,西北风2级
370100,济南,2017-01-04 11:00:00,0,,90,3,北风1级
370100,济南,2017-01-04 18:00:00,0,,90,2,北风1级
370100,济南,2017-01-05 08:00:00,0,,100,2,北风1级
370100,济南,2017-01-05 11:00:00,0,,100,3,北风1级
370100,济南,2017-01-05 18:00:00,0,,100,3,北风1级
370100,济南,2017-01-05 08:00:00,0,,100,2,北风1级
370100,济南,2017-01-05 11:00:00,0,,100,3,北风1级
370100,济南,2017-01-05 18:00:00,0,,100,3,北风1级
370100,济南,2017-01-06 08:00:00,0,,90,2,西北风1级
370100,济南,2017-01-06 11:00:00,0,,80,3,东北风1级
370100,济南,2017-01-06 18:00:00,0,,90,3,北风0级
370100,济南,2017-01-06 08:00:00,0,,90,2,西北风1级
370100,济南,2017-01-06 11:00:00,0,,80,3,东北风1级
370100,济南,2017-01-06 18:00:00,0,,90,3,北风0级
370100,济南,2017-01-07 08:00:00,0,,80,3,西北风1级
370100,济南,2017-01-07 11:00:00,0,,100,2,东北风2级
370100,济南,2017-01-07 18:00:00,0,,100,2,东风2级
370100,济南,2017-01-07 08:00:00,0,,80,3,西北风1级
370100,济南,2017-01-07 11:00:00,0,,100,2,东北风2级
370100,济南,2017-01-07 18:00:00,0,,100,2,东风2级
370100,济南,2017-01-08 08:00:00,0,,90,2,西北风2级
370100,济南,2017-01-08 11:00:00,0,,80,2,西风2级
370100,济南,2017-01-08 18:00:00,0,,90,-1,东南风1级
370100,济南,2017-01-08 08:00:00,0,,90,2,西北风2级
370100,济南,2017-01-08 11:00:00,0,,80,2,西风2级
370100,济南,2017-01-08 18:00:00,0,,90,-1,东南风1级
370100,济南,2017-01-09 08:00:00,0,,80,1,东风2级
370100,济南,2017-01-09 11:00:00,0,,70,3,西北风1级
370100,济南,2017-01-09 18:00:00,0,,90,0,东风1级
370100,济南,2017-01-09 08:00:00,0,,80,1,东风2级
370100,济南,2017-01-09 11:00:00,0,,70,3,西北风1级
370100,济南,2017-01-09 18:00:00,0,,90,0,东风1级
370100,济南,2017-01-10 08:00:00,0,,70,2,东北风3级
370100,济南,2017-01-10 11:00:00,0,,50,3,东北风2级
370100,济南,2017-01-10 18:00:00,0,,60,-1,东南风1级
370100,济南,2017-01-10 08:00:00,0,,70,2,东北风3级
370100,济南,2017-01-10 11:00:00,0,,50,3,东北风2级
370100,济南,2017-01-10 18:00:00,0,,60,-1,东南风1级
370100,济南,2017-01-11 08:00:00,0,,50,4,西南风3级
370100,济南,2017-01-11 11:00:00,0,,50,4,西南风2级
370100,济南,2017-01-11 18:00:00,0,,80,2,东南风2级
370100,济南,2017-01-11 08:00:00,0,,50,4,西南风3级
370100,济南,2017-01-11 11:00:00,0,,50,4,西南风2级
370100,济南,2017-01-11 18:00:00,0,,80,2,东南风2级
370100,济南,2017-01-12 08:00:00,0,,70,3,西风2级
370100,济南,2017-01-12 11:00:00,0,,70,4,西北风2级
370100,济南,2017-01-12 18:00:00,0,,60,1,东南风2级
370100,济南,2017-01-12 08:00:00,0,,70,3,西风2级
370100,济南,2017-01-12 11:00:00,0,,70,4,西北风2级
370100,济南,2017-01-12 18:00:00,0,,60,1,东南风2级
370100,济南,2017-01-13 08:00:00,0,,30,3,东风3级
370100,济南,2017-01-13 11:00:00,0,,40,2,东北风2级
370100,济南,2017-01-13 18:00:00,0,,40,-2,东南风1级
370100,济南,2017-01-13 08:00:00,0,,30,3,东风3级
370100,济南,2017-01-13 11:00:00,0,,40,2,东北风2级
370100,济南,2017-01-13 18:00:00,0,,40,-2,东南风1级
370100,济南,2017-01-14 08:00:00,0,,20,2,东风2级
370100,济南,2017-01-14 11:00:00,0,,30,1,东风2级
370100,济南,2017-01-14 18:00:00,0,,70,-2,东北风1级
370100,济南,2017-01-14 08:00:00,0,,20,2,东风2级
370100,济南,2017-01-14 11:00:00,0,,30,1,东风2级
370100,济南,2017-01-14 18:00:00,0,,70,-2,东北风1级
370100,济南,2017-01-15 08:00:00,0,,60,0,北风1级
370100,济南,2017-01-15 11:00:00,0,,50,1,西风1级
370100,济南,2017-01-15 18:00:00,0,,60,0,东南风1级
370100,济南,2017-01-15 08:00:00,0,,60,0,北风1级
370100,济南,2017-01-15 11:00:00,0,,50,1,西风1级
370100,济南,2017-01-15 18:00:00,0,,60,0,东南风1级
370100,济南,2017-01-16 08:00:00,0,,50,3,西风1级
370100,济南,2017-01-16 11:00:00,0,,50,3,西北风2级
370100,济南,2017-01-16 18:00:00,0,,70,0,东南风2级
370100,济南,2017-01-16 08:00:00,0,,50,3,西风1级
370100,济南,2017-01-16 11:00:00,0,,50,3,西北风2级
370100,济南,2017-01-16 18:00:00,0,,70,0,东南风2级
370100,济南,2017-01-17 08:00:00,0,,50,3,南风2级
370100,济南,2017-01-17 11:00:00,0,,60,3,西北风2级
370100,济南,2017-01-17 18:00:00,0,,80,-1,东南风2级
370100,济南,2017-01-17 08:00:00,0,,50,3,南风2级
370100,济南,2017-01-17 11:00:00,0,,60,3,西北风2级
370100,济南,2017-01-17 18:00:00,0,,80,-1,东南风2级
370100,济南,2017-01-18 08:00:00,0,,70,3,西风2级
370100,济南,2017-01-18 11:00:00,0,,70,3,东北风2级
370100,济南,2017-01-18 18:00:00,0,,80,0,东南风1级
370100,济南,2017-01-18 08:00:00,0,,70,3,西风2级
370100,济南,2017-01-18 11:00:00,0,,70,3,东北风2级
370100,济南,2017-01-18 18:00:00,0,,80,0,东南风1级
370100,济南,2017-01-19 08:00:00,0,,60,3,西风2级
370100,济南,2017-01-19 11:00:00,0,,20,2,西北风4级
370100,济南,2017-01-19 18:00:00,0,,20,-5,北风2级
370100,济南,2017-01-19 08:00:00,0,,60,3,西风2级
370100,济南,2017-01-19 11:00:00,0,,20,2,西北风4级
370100,济南,2017-01-19 18:00:00,0,,20,-5,北风2级
370100,济南,2017-01-20 08:00:00,0,,20,-1,东风2级
370100,济南,2017-01-20 11:00:00,0,,20,0,西风2级
370100,济南,2017-01-20 18:00:00,0,,30,-5,南风1级
370100,济南,2017-01-20 08:00:00,0,,20,-1,东风2级
370100,济南,2017-01-20 11:00:00,0,,20,0,西风2级
370100,济南,2017-01-20 18:00:00,0,,30,-5,南风1级
370100,济南,2017-01-21 08:00:00,0,,30,2,西北风2级
370100,济南,2017-01-21 11:00:00,0,,20,1,东北风2级
370100,济南,2017-01-21 18:00:00,0,,30,-2,东风2级
370100,济南,2017-01-21 08:00:00,0,,30,2,西北风2级
370100,济南,2017-01-21 11:00:00,0,,20,1,东北风2级
370100,济南,2017-01-21 18:00:00,0,,30,-2,东风2级
370100,济南,2017-01-22 08:00:00,0,,20,1,东南风1级
370100,济南,2017-01-22 11:00:00,0,,20,1,东北风2级
370100,济南,2017-01-22 18:00:00,0,,40,-4,东南风2级
370100,济南,2017-01-22 08:00:00,0,,20,1,东南风1级
370100,济南,2017-01-22 11:00:00,0,,20,1,东北风2级
370100,济南,2017-01-22 18:00:00,0,,40,-4,东南风2级
370100,济南,2017-01-23 08:00:00,0,,30,3,东南风2级
370100,济南,2017-01-23 11:00:00,0,,30,3,东南风2级
370100,济南,2017-01-23 18:00:00,0,,50,-1,东北风1级
370100,济南,2017-01-23 08:00:00,0,,30,3,东南风2级
370100,济南,2017-01-23 11:00:00,0,,30,3,东南风2级
370100,济南,2017-01-23 18:00:00,0,,50,-1,东北风1级
370100,济南,2017-01-24 08:00:00,0,,50,2,西北风1级
370100,济南,2017-01-24 11:00:00,0,,40,3,东北风1级
370100,济南,2017-01-24 18:00:00,0,,60,-1,东南风2级
370100,济南,2017-01-24 08:00:00,0,,50,2,西北风1级
370100,济南,2017-01-24 11:00:00,0,,40,3,东北风1级
370100,济南,2017-01-24 18:00:00,0,,60,-1,东南风2级
370100,济南,2017-01-25 08:00:00,0,,40,5,东南风2级
370100,济南,2017-01-25 11:00:00,0,,40,6,南风1级
370100,济南,2017-01-25 18:00:00,0,,50,5,南风3级
370100,济南,2017-01-25 08:00:00,0,,40,5,东南风2级
370100,济南,2017-01-25 11:00:00,0,,40,6,南风1级
370100,济南,2017-01-25 18:00:00,0,,50,5,南风3级
370100,济南,2017-01-26 08:00:00,0,,50,9,西南风5级
370100,济南,2017-01-26 11:00:00,0,,50,8,北风3级
370100,济南,2017-01-26 18:00:00,0,,30,4,东北风3级
370100,济南,2017-01-26 08:00:00,0,,50,9,西南风5级
370100,济南,2017-01-26 11:00:00,0,,50,8,北风3级
370100,济南,2017-01-26 18:00:00,0,,30,4,东北风3级
370100,济南,2017-01-27 08:00:00,0,,20,4,东南风2级
370100,济南,2017-01-27 11:00:00,0,,20,5,西南风2级
370100,济南,2017-01-27 18:00:00,0,,30,3,东南风2级
370100,济南,2017-01-27 08:00:00,0,,20,4,东南风2级
370100,济南,2017-01-27 11:00:00,0,,20,5,西南风2级
370100,济南,2017-01-27 18:00:00,0,,30,3,东南风2级
370100,济南,2017-01-28 08:00:00,0,,50,3,东南风1级
370100,济南,2017-01-28 11:00:00,0,,90,2,西北风2级
370100,济南,2017-01-28 18:00:00,0,,90,3,西北风1级
370100,济南,2017-01-28 08:00:00,0,,50,3,东南风1级
370100,济南,2017-01-28 11:00:00,0,,90,2,西北风2级
370100,济南,2017-01-28 18:00:00,0,,90,3,西北风1级
370100,济南,2017-01-29 08:00:00,0,,90,0,东北风3级
370100,济南,2017-01-29 11:00:00,0,,30,1,东北风3级
370100,济南,2017-01-29 18:00:00,0,,40,-4,东北风2级
370100,济南,2017-01-29 08:00:00,0,,90,0,东北风3级
370100,济南,2017-01-29 11:00:00,0,,30,1,东北风3级
370100,济南,2017-01-29 18:00:00,0,,40,-4,东北风2级
370100,济南,2017-01-30 08:00:00,0,,40,-1,东风1级
370100,济南,2017-01-30 11:00:00,0,,30,0,北风1级
370100,济南,2017-01-30 18:00:00,0,,40,-2,东南风2级
370100,济南,2017-01-30 08:00:00,0,,40,-1,东风1级
370100,济南,2017-01-30 11:00:00,0,,30,0,北风1级
370100,济南,2017-01-30 18:00:00,0,,40,-2,东南风2级
370100,济南,2017-01-31 08:00:00,0,,40,0,西南风2级
370100,济南,2017-01-31 11:00:00,0,,40,2,西风2级
370100,济南,2017-01-31 18:00:00,0,,50,1,西南风1级
370100,济南,2017-01-31 08:00:00,0,,40,0,西南风2级
370100,济南,2017-01-31 11:00:00,0,,40,2,西风2级
370100,济南,2017-01-31 18:00:00,0,,50,1,西南风1级
370100,济南,2017-02-01 08:00:00,0,,40,4,东风2级
370100,济南,2017-02-01 11:00:00,0,,40,3,东风2级
370100,济南,2017-02-01 18:00:00,0,,60,-3,东南风1级
370100,济南,2017-02-01 08:00:00,0,,40,4,东风2级
370100,济南,2017-02-01 11:00:00,0,,40,3,东风2级
370100,济南,2017-02-01 18:00:00,0,,60,-3,东南风1级
370100,济南,2017-02-02 08:00:00,0,,40,3,南风1级
370100,济南,2017-02-02 11:00:00,0,,40,5,西南风2级
370100,济南,2017-02-02 18:00:00,0,,50,3,西南风1级
370100,济南,2017-02-02 08:00:00,0,,40,3,南风1级
370100,济南,2017-02-02 11:00:00,0,,40,5,西南风2级
370100,济南,2017-02-02 18:00:00,0,,50,3,西南风1级
370100,济南,2017-02-03 08:00:00,0,,70,3,西风2级
370100,济南,2017-02-03 11:00:00,0,,60,5,西南风2级
370100,济南,2017-02-03 18:00:00,0,,70,3,西风1级
370100,济南,2017-02-03 08:00:00,0,,70,3,西风2级
370100,济南,2017-02-03 11:00:00,0,,60,5,西南风2级
370100,济南,2017-02-03 18:00:00,0,,70,3,西风1级
370100,济南,2017-02-04 08:00:00,0,,80,3,西南风2级
370100,济南,2017-02-04 11:00:00,0,,70,5,北风0级
370100,济南,2017-02-04 18:00:00,0,,90,1,东南风2级
370100,济南,2017-02-04 08:00:00,0,,80,3,西南风2级
370100,济南,2017-02-04 11:00:00,0,,70,5,北风0级
370100,济南,2017-02-04 18:00:00,0,,90,1,东南风2级
370100,济南,2017-02-05 08:00:00,0,,60,5,北风1级
370100,济南,2017-02-05 11:00:00,0,,30,8,北风2级
370100,济南,2017-02-05 18:00:00,0,,40,4,东风3级
370100,济南,2017-02-05 08:00:00,0,,60,5,北风1级
370100,济南,2017-02-05 11:00:00,0,,30,8,北风2级
370100,济南,2017-02-05 18:00:00,0,,40,4,东风3级
370100,济南,2017-02-06 08:00:00,0,,40,3,东北风2级
370100,济南,2017-02-06 11:00:00,0,,50,1,东风3级
370100,济南,2017-02-06 18:00:00,0,,60,0,东风2级
370100,济南,2017-02-06 08:00:00,0,,40,3,东北风2级
370100,济南,2017-02-06 11:00:00,0,,50,1,东风3级
370100,济南,2017-02-06 18:00:00,0,,60,0,东风2级
370100,济南,2017-02-07 08:00:00,0,,50,1,东北风1级
370100,济南,2017-02-07 11:00:00,0,,50,3,东北风2级
370100,济南,2017-02-07 18:00:00,0,,50,2,东北风2级
370100,济南,2017-02-07 08:00:00,0,,50,1,东北风1级
370100,济南,2017-02-07 11:00:00,0,,50,3,东北风2级
370100,济南,2017-02-07 18:00:00,0,,50,2,东北风2级
370100,济南,2017-02-08 11:00:00,0,,50,3,东北风2级
370100,济南,2017-02-08 11:00:00,0,,50,3,东北风2级
370100,济南,2017-02-09 11:00:00,0,,50,4,东北风2级
370100,济南,2017-02-09 11:00:00,0,,50,4,东北风2级
370100,济南,2017-02-10 11:00:00,0,,50,6,东北风2级
370100,济南,2017-02-10 11:00:00,0,,50,6,东北风2级
370100,济南,2017-02-11 11:00:00,0,,50,3,东北风2级
370100,济南,2017-02-11 11:00:00,0,,50,3,东北风2级
370100,济南,2017-02-12 11:00:00,0,,50,2,东北风2级
370100,济南,2017-02-12 11:00:00,0,,50,2,东北风2级
370100,济南,2017-02-13 11:00:00,0,,50,1,东北风2级
370100,济南,2017-02-13 11:00:00,0,,50,1,东北风2级
370100,济南,2017-02-14 11:00:00,0,,50,3,东北风2级
370100,济南,2017-02-14 11:00:00,0,,50,3,东北风2级
370100,济南,2017-02-15 11:00:00,0,,40,1,东北风2级
370100,济南,2017-02-15 11:00:00,0,,40,1,东北风2级
370100,济南,2017-02-16 11:00:00,0,,40,2,东北风2级
370100,济南,2017-02-16 11:00:00,0,,40,2,东北风2级
370100,济南,2017-02-17 11:00:00,0,,40,3,东北风2级
370100,济南,2017-02-17 11:00:00,0,,40,3,东北风2级
370100,济南,2017-02-18 11:00:00,0,,30,4,东北风2级
370100,济南,2017-02-18 11:00:00,0,,30,4,东北风2级
370100,济南,2017-02-19 11:00:00,0,,30,2,东北风2级
370100,济南,2017-02-19 11:00:00,0,,30,2,东北风2级
370100,济南,2017-02-20 11:00:00,0,,40,3,东北风2级
370100,济南,2017-02-20 11:00:00,0,,40,3,东北风2级
370100,济南,2017-02-21 15:00:00,0,,30,2,东北风1级
370100,济南,2017-02-21 16:00:00,0,,40,1,西北风2级
370100,济南,2017-02-21 17:00:00,0,,60,0,东北风2级
370100,济南,2017-02-21 18:00:00,0,,90,-2,东北风1级
370100,济南,2017-02-21 15:00:00,0,,30,2,东北风1级
370100,济南,2017-02-21 16:00:00,0,,40,1,西北风2级
370100,济南,2017-02-21 17:00:00,0,,60,0,东北风2级
370100,济南,2017-02-21 18:00:00,0,,90,-2,东北风1级
370100,济南,2017-02-22 07:00:00,0,,90,-4,北风1级
370100,济南,2017-02-22 08:00:00,0,,90,-4,西风2级
370100,济南,2017-02-22 09:00:00,0,,90,-4,西风2级
370100,济南,2017-02-22 10:00:00,0,,80,-1,北风1级
370100,济南,2017-02-22 11:00:00,0,,80,-1,西风1级
370100,济南,2017-02-22 12:00:00,0,,80,0,西风2级
370100,济南,2017-02-22 13:00:00,0,,70,1,西南风2级
370100,济南,2017-02-22 14:00:00,0,,70,1,西风2级
370100,济南,2017-02-22 15:00:00,0,,70,2,西北风1级
370100,济南,2017-02-22 16:00:00,0,,70,2,西南风1级
370100,济南,2017-02-22 17:00:00,0,,70,2,西风1级
370100,济南,2017-02-22 18:00:00,0,,70,1,西风1级
370100,济南,2017-02-22 07:00:00,0,,90,-4,北风1级
370100,济南,2017-02-22 08:00:00,0,,90,-4,西风2级
370100,济南,2017-02-22 09:00:00,0,,90,-4,西风2级
370100,济南,2017-02-22 10:00:00,0,,80,-1,北风1级
370100,济南,2017-02-22 11:00:00,0,,80,-1,西风1级
370100,济南,2017-02-22 12:00:00,0,,80,0,西风2级
370100,济南,2017-02-22 13:00:00,0,,70,1,西南风2级
370100,济南,2017-02-22 14:00:00,0,,70,1,西风2级
370100,济南,2017-02-22 15:00:00,0,,70,2,西北风1级
370100,济南,2017-02-22 16:00:00,0,,70,2,西南风1级
370100,济南,2017-02-22 17:00:00,0,,70,2,西风1级
370100,济南,2017-02-22 18:00:00,0,,70,1,西风1级
370100,济南,2017-02-23 07:00:00,0,,50,0,东风3级
370100,济南,2017-02-23 08:00:00,0,,50,0,东北风2级
370100,济南,2017-02-23 09:00:00,0,,50,2,东北风2级
370100,济南,2017-02-23 10:00:00,0,,40,3,东北风3级
370100,济南,2017-02-23 11:00:00,0,,30,4,东北风2级
370100,济南,2017-02-23 12:00:00,0,,30,5,北风2级
370100,济南,2017-02-23 13:00:00,0,,30,5,北风2级
370100,济南,2017-02-23 14:00:00,0,,30,6,北风2级
370100,济南,2017-02-23 15:00:00,0,,30,7,西北风2级
370100,济南,2017-02-23 16:00:00,0,,30,7,北风2级
370100,济南,2017-02-23 17:00:00,0,,30,5,东北风2级
370100,济南,2017-02-23 18:00:00,0,,30,4,西北风2级
370100,济南,2017-02-23 07:00:00,0,,50,0,东风3级
370100,济南,2017-02-23 08:00:00,0,,50,0,东北风2级
370100,济南,2017-02-23 09:00:00,0,,50,2,东北风2级
370100,济南,2017-02-23 10:00:00,0,,40,3,东北风3级
370100,济南,2017-02-23 11:00:00,0,,30,4,东北风2级
370100,济南,2017-02-23 12:00:00,0,,30,5,北风2级
370100,济南,2017-02-23 13:00:00,0,,30,5,北风2级
370100,济南,2017-02-23 14:00:00,0,,30,6,北风2级
370100,济南,2017-02-23 15:00:00,0,,30,7,西北风2级
370100,济南,2017-02-23 16:00:00,0,,30,7,北风2级
370100,济南,2017-02-23 17:00:00,0,,30,5,东北风2级
370100,济南,2017-02-23 18:00:00,0,,30,4,西北风2级
370100,济南,2017-02-24 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-24 08:00:00,0,,40,3,东南风1级
370100,济南,2017-02-24 09:00:00,0,,40,5,西南风2级
370100,济南,2017-02-24 10:00:00,0,,40,6,西南风3级
370100,济南,2017-02-24 11:00:00,0,,40,7,西南风2级
370100,济南,2017-02-24 12:00:00,0,,30,8,西风2级
370100,济南,2017-02-24 13:00:00,0,,30,9,西南风2级
370100,济南,2017-02-24 14:00:00,0,,30,10,西北风2级
370100,济南,2017-02-24 15:00:00,0,,20,10,西北风2级
370100,济南,2017-02-24 16:00:00,0,,20,10,西北风2级
370100,济南,2017-02-24 17:00:00,0,,30,9,西北风2级
370100,济南,2017-02-24 18:00:00,0,,30,7,西风2级
370100,济南,2017-02-24 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-24 08:00:00,0,,40,3,东南风1级
370100,济南,2017-02-24 09:00:00,0,,40,5,西南风2级
370100,济南,2017-02-24 10:00:00,0,,40,6,西南风3级
370100,济南,2017-02-24 11:00:00,0,,40,7,西南风2级
370100,济南,2017-02-24 12:00:00,0,,30,8,西风2级
370100,济南,2017-02-24 13:00:00,0,,30,9,西南风2级
370100,济南,2017-02-24 14:00:00,0,,30,10,西北风2级
370100,济南,2017-02-24 15:00:00,0,,20,10,西北风2级
370100,济南,2017-02-24 16:00:00,0,,20,10,西北风2级
370100,济南,2017-02-24 17:00:00,0,,30,9,西北风2级
370100,济南,2017-02-24 18:00:00,0,,30,7,西风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 08:00:00,0,,40,4,东南风1级
370100,济南,2017-02-25 09:00:00,0,,40,7,西南风1级
370100,济南,2017-02-25 10:00:00,0,,30,8,西风2级
370100,济南,2017-02-25 12:00:00,0,,30,10,西北风2级
370100,济南,2017-02-25 13:00:00,0,,20,10,西北风1级
370100,济南,2017-02-25 14:00:00,0,,20,10,西北风1级
370100,济南,2017-02-25 17:00:00,0,,20,10,北风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 07:00:00,0,,50,2,东南风2级
370100,济南,2017-02-25 08:00:00,0,,40,4,东南风1级
